transcript_id	gene_id
transcript:TKW33781	SEVIR_2G262000v2
transcript:TKW33782	SEVIR_2G262100v2
transcript:TKW33783	SEVIR_2G262200v2
transcript:TKW33784	SEVIR_2G262300v2
transcript:TKW33785	SEVIR_2G262350v2
transcript:TKW33786	SEVIR_2G262400v2
transcript:TKW33787	SEVIR_2G262500v2
transcript:TKW33788	SEVIR_2G262600v2
transcript:TKW33789	SEVIR_2G262700v2
transcript:TKW33790	SEVIR_2G262766v2
transcript:TKW33791	SEVIR_2G262832v2
transcript:TKW33792	SEVIR_2G262900v2
transcript:TKW33793	SEVIR_2G263000v2
transcript:TKW33794	SEVIR_2G263100v2
transcript:TKW33795	SEVIR_2G263200v2
transcript:TKW33796	SEVIR_2G263300v2
transcript:TKW33797	SEVIR_2G263400v2
transcript:TKW33798	SEVIR_2G263500v2
transcript:TKW33799	SEVIR_2G263500v2
transcript:TKW33800	SEVIR_2G263500v2
transcript:TKW33801	SEVIR_2G263600v2
transcript:TKW33802	SEVIR_2G263700v2
transcript:TKW33803	SEVIR_2G263700v2
transcript:TKW33804	SEVIR_2G263800v2
transcript:TKW33805	SEVIR_2G263833v2
transcript:TKW33806	SEVIR_2G263866v2
transcript:TKW33809	SEVIR_2G263900v2
transcript:TKW33808	SEVIR_2G263900v2
transcript:TKW33807	SEVIR_2G263900v2
transcript:TKW33810	SEVIR_2G264000v2
transcript:TKW33811	SEVIR_2G264100v2
transcript:TKW33812	SEVIR_2G264150v2
transcript:TKW33814	SEVIR_2G264200v2
transcript:TKW33813	SEVIR_2G264200v2
transcript:TKW33815	SEVIR_2G264300v2
transcript:TKW33816	SEVIR_2G264400v2
transcript:TKW33817	SEVIR_2G264500v2
transcript:TKW33818	SEVIR_2G264600v2
transcript:TKW33819	SEVIR_2G264700v2
transcript:TKW33820	SEVIR_2G264650v2
transcript:TKW33821	SEVIR_2G264750v2
transcript:TKW33822	SEVIR_2G264800v2
transcript:TKW33823	SEVIR_2G264900v2
transcript:TKW33824	SEVIR_2G264900v2
transcript:TKW33825	SEVIR_2G265000v2
transcript:TKW33826	SEVIR_2G265000v2
transcript:TKW33827	SEVIR_2G265100v2
transcript:TKW33828	SEVIR_2G265200v2
transcript:TKW33829	SEVIR_2G265300v2
transcript:TKW33832	SEVIR_2G265400v2
transcript:TKW33838	SEVIR_2G265400v2
transcript:TKW33833	SEVIR_2G265400v2
transcript:TKW33835	SEVIR_2G265400v2
transcript:TKW33837	SEVIR_2G265400v2
transcript:TKW33830	SEVIR_2G265400v2
transcript:TKW33831	SEVIR_2G265400v2
transcript:TKW33834	SEVIR_2G265400v2
transcript:TKW33836	SEVIR_2G265400v2
transcript:TKW33839	SEVIR_2G265400v2
transcript:TKW33840	SEVIR_2G265450v2
transcript:TKW33841	SEVIR_2G265500v2
transcript:TKW33842	SEVIR_2G265600v2
transcript:TKW33843	SEVIR_2G265700v2
transcript:TKW33844	SEVIR_2G265800v2
transcript:TKW33845	SEVIR_2G265850v2
transcript:TKW33846	SEVIR_2G265900v2
transcript:TKW33847	SEVIR_2G266000v2
transcript:TKW33848	SEVIR_2G266100v2
transcript:TKW33849	SEVIR_2G266166v2
transcript:TKW33850	SEVIR_2G266232v2
transcript:TKW33852	SEVIR_2G266300v2
transcript:TKW33851	SEVIR_2G266300v2
transcript:TKW33853	SEVIR_2G266400v2
transcript:TKW33854	SEVIR_2G266400v2
transcript:TKW33855	SEVIR_2G266500v2
transcript:TKW33856	SEVIR_2G266600v2
transcript:TKW33857	SEVIR_2G266600v2
transcript:TKW33858	SEVIR_2G266700v2
transcript:TKW33859	SEVIR_2G266800v2
transcript:TKW33860	SEVIR_2G266900v2
transcript:TKW33861	SEVIR_2G267000v2
transcript:TKW33862	SEVIR_2G267101v2
transcript:TKW33863	SEVIR_2G267200v2
transcript:TKW33864	SEVIR_2G267250v2
transcript:TKW33865	SEVIR_2G267300v2
transcript:TKW33867	SEVIR_2G267300v2
transcript:TKW33866	SEVIR_2G267300v2
transcript:TKW33868	SEVIR_2G267400v2
transcript:TKW33869	SEVIR_2G267450v2
transcript:TKW33870	SEVIR_2G267500v2
transcript:TKW33871	SEVIR_2G267566v2
transcript:TKW33872	SEVIR_2G267632v2
transcript:TKW33873	SEVIR_2G267700v2
transcript:TKW33874	SEVIR_2G267700v2
transcript:TKW33875	SEVIR_2G267800v2
transcript:TKW33876	SEVIR_2G267900v2
transcript:TKW33877	SEVIR_2G268000v2
transcript:TKW33878	SEVIR_2G268100v2
transcript:TKW33879	SEVIR_2G268200v2
transcript:TKW33880	SEVIR_2G268200v2
transcript:TKW33881	SEVIR_2G268200v2
transcript:TKW33882	SEVIR_2G268300v2
transcript:TKW33883	SEVIR_2G268400v2
transcript:TKW33884	SEVIR_2G268500v2
transcript:TKW33885	SEVIR_2G268600v2
transcript:TKW33886	SEVIR_2G268700v2
transcript:TKW33887	SEVIR_2G268800v2
transcript:TKW33888	SEVIR_2G268900v2
transcript:TKW33890	SEVIR_2G268900v2
transcript:TKW33889	SEVIR_2G268900v2
transcript:TKW33891	SEVIR_2G269000v2
transcript:TKW33892	SEVIR_2G269000v2
transcript:TKW33893	SEVIR_2G269100v2
transcript:TKW33894	SEVIR_2G269200v2
transcript:TKW33895	SEVIR_2G269250v2
transcript:TKW33896	SEVIR_2G269300v2
transcript:TKW33897	SEVIR_2G269400v2
transcript:TKW33898	SEVIR_2G269500v2
transcript:TKW33899	SEVIR_2G269525v2
transcript:TKW33902	SEVIR_2G269550v2
transcript:TKW33903	SEVIR_2G269550v2
transcript:TKW33901	SEVIR_2G269550v2
transcript:TKW33900	SEVIR_2G269550v2
transcript:TKW33904	SEVIR_2G269575v2
transcript:TKW33905	SEVIR_2G269600v2
transcript:TKW33906	SEVIR_2G269600v2
transcript:TKW33907	SEVIR_2G269700v2
transcript:TKW33909	SEVIR_2G269700v2
transcript:TKW33908	SEVIR_2G269700v2
transcript:TKW33910	SEVIR_2G269800v2
transcript:TKW33911	SEVIR_2G269800v2
transcript:TKW33912	SEVIR_2G269900v2
transcript:TKW33913	SEVIR_2G270000v2
transcript:TKW33914	SEVIR_2G270100v2
transcript:TKW33915	SEVIR_2G270100v2
transcript:TKW33916	SEVIR_2G270200v2
transcript:TKW33917	SEVIR_2G270200v2
transcript:TKW33918	SEVIR_2G270200v2
transcript:TKW33919	SEVIR_2G270300v2
transcript:TKW33920	SEVIR_2G270400v2
transcript:TKW33921	SEVIR_2G270500v2
transcript:TKW33922	SEVIR_2G270600v2
transcript:TKW33923	SEVIR_2G270700v2
transcript:TKW33924	SEVIR_2G270800v2
transcript:TKW33925	SEVIR_2G270900v2
transcript:TKW33926	SEVIR_2G270900v2
transcript:TKW33927	SEVIR_2G271000v2
transcript:TKW33928	SEVIR_2G271000v2
transcript:TKW33929	SEVIR_2G271100v2
transcript:TKW33930	SEVIR_2G271200v2
transcript:TKW33931	SEVIR_2G271266v2
transcript:TKW33932	SEVIR_2G271332v2
transcript:TKW33933	SEVIR_2G271398v2
transcript:TKW33934	SEVIR_2G271464v2
transcript:TKW33935	SEVIR_2G271530v2
transcript:TKW33937	SEVIR_2G271600v2
transcript:TKW33936	SEVIR_2G271600v2
transcript:TKW33939	SEVIR_2G271700v2
transcript:TKW33938	SEVIR_2G271700v2
transcript:TKW33940	SEVIR_2G271800v2
transcript:TKW33941	SEVIR_2G271900v2
transcript:TKW33942	SEVIR_2G272100v2
transcript:TKW33943	SEVIR_2G272200v2
transcript:TKW33944	SEVIR_2G272200v2
transcript:TKW33945	SEVIR_2G272240v2
transcript:TKW33946	SEVIR_2G272280v2
transcript:TKW33947	SEVIR_2G272320v2
transcript:TKW33948	SEVIR_2G272360v2
transcript:TKW33949	SEVIR_2G272400v2
transcript:TKW33950	SEVIR_2G272500v2
transcript:TKW33951	SEVIR_2G272600v2
transcript:TKW33952	SEVIR_2G272700v2
transcript:TKW33953	SEVIR_2G272800v2
transcript:TKW33954	SEVIR_2G273000v2
transcript:TKW33955	SEVIR_2G273100v2
transcript:TKW33956	SEVIR_2G273200v2
transcript:TKW33957	SEVIR_2G273300v2
transcript:TKW33958	SEVIR_2G273400v2
transcript:TKW33959	SEVIR_2G273500v2
transcript:TKW33960	SEVIR_2G273600v2
transcript:TKW33961	SEVIR_2G273700v2
transcript:TKW33967	SEVIR_2G273700v2
transcript:TKW33962	SEVIR_2G273700v2
transcript:TKW33964	SEVIR_2G273700v2
transcript:TKW33966	SEVIR_2G273700v2
transcript:TKW33963	SEVIR_2G273700v2
transcript:TKW33965	SEVIR_2G273700v2
transcript:TKW33968	SEVIR_2G273750v2
transcript:TKW33969	SEVIR_2G273800v2
transcript:TKW33970	SEVIR_2G273900v2
transcript:TKW33971	SEVIR_2G274000v2
transcript:TKW33972	SEVIR_2G274100v2
transcript:TKW33973	SEVIR_2G274200v2
transcript:TKW33975	SEVIR_2G274300v2
transcript:TKW33974	SEVIR_2G274300v2
transcript:TKW33976	SEVIR_2G274400v2
transcript:TKW33977	SEVIR_2G274500v2
transcript:TKW33978	SEVIR_2G274500v2
transcript:TKW33979	SEVIR_2G274600v2
transcript:TKW33980	SEVIR_2G274600v2
transcript:TKW33981	SEVIR_2G274700v2
transcript:TKW33982	SEVIR_2G274700v2
transcript:TKW33983	SEVIR_2G274700v2
transcript:TKW33984	SEVIR_2G274800v2
transcript:TKW33985	SEVIR_2G274900v2
transcript:TKW33986	SEVIR_2G275000v2
transcript:TKW33987	SEVIR_2G275100v2
transcript:TKW33988	SEVIR_2G275200v2
transcript:TKW33989	SEVIR_2G275300v2
transcript:TKW33990	SEVIR_2G275401v2
transcript:TKW33991	SEVIR_2G275500v2
transcript:TKW33992	SEVIR_2G275600v2
transcript:TKW33993	SEVIR_2G275700v2
transcript:TKW33994	SEVIR_2G275800v2
transcript:TKW33995	SEVIR_2G275900v2
transcript:TKW33996	SEVIR_2G276000v2
transcript:TKW33997	SEVIR_2G276000v2
transcript:TKW33998	SEVIR_2G276100v2
transcript:TKW33999	SEVIR_2G276200v2
transcript:TKW34000	SEVIR_2G276300v2
transcript:TKW34001	SEVIR_2G276300v2
transcript:TKW34002	SEVIR_2G276400v2
transcript:TKW34003	SEVIR_2G276500v2
transcript:TKW34004	SEVIR_2G276600v2
transcript:TKW34005	SEVIR_2G276633v2
transcript:TKW34006	SEVIR_2G276666v2
transcript:TKW34007	SEVIR_2G276700v2
transcript:TKW34008	SEVIR_2G276800v2
transcript:TKW34009	SEVIR_2G276900v2
transcript:TKW34010	SEVIR_2G276900v2
transcript:TKW34011	SEVIR_2G277000v2
transcript:TKW34012	SEVIR_2G277000v2
transcript:TKW34013	SEVIR_2G277100v2
transcript:TKW34014	SEVIR_2G277200v2
transcript:TKW34015	SEVIR_2G277300v2
transcript:TKW34016	SEVIR_2G277400v2
transcript:TKW34017	SEVIR_2G277500v2
transcript:TKW34018	SEVIR_2G277500v2
transcript:TKW34019	SEVIR_2G277600v2
transcript:TKW34020	SEVIR_2G277700v2
transcript:TKW34023	SEVIR_2G277800v2
transcript:TKW34022	SEVIR_2G277800v2
transcript:TKW34021	SEVIR_2G277800v2
transcript:TKW34024	SEVIR_2G277900v2
transcript:TKW34025	SEVIR_2G278000v2
transcript:TKW34026	SEVIR_2G278100v2
transcript:TKW34027	SEVIR_2G278200v2
transcript:TKW34028	SEVIR_2G278300v2
transcript:TKW34029	SEVIR_2G278400v2
transcript:TKW34030	SEVIR_2G278500v2
transcript:TKW34031	SEVIR_2G278600v2
transcript:TKW34032	SEVIR_2G278700v2
transcript:TKW34035	SEVIR_2G278750v2
transcript:TKW34036	SEVIR_2G278750v2
transcript:TKW34033	SEVIR_2G278750v2
transcript:TKW34034	SEVIR_2G278750v2
transcript:TKW34038	SEVIR_2G278800v2
transcript:TKW34037	SEVIR_2G278800v2
transcript:TKW34039	SEVIR_2G278900v2
transcript:TKW34040	SEVIR_2G279000v2
transcript:TKW34041	SEVIR_2G279100v2
transcript:TKW34042	SEVIR_2G279200v2
transcript:TKW34043	SEVIR_2G279200v2
transcript:TKW34044	SEVIR_2G279300v2
transcript:TKW34045	SEVIR_2G279300v2
transcript:TKW34046	SEVIR_2G279300v2
transcript:TKW34047	SEVIR_2G279300v2
transcript:TKW34049	SEVIR_2G279400v2
transcript:TKW34050	SEVIR_2G279400v2
transcript:TKW34051	SEVIR_2G279400v2
transcript:TKW34048	SEVIR_2G279400v2
transcript:TKW34052	SEVIR_2G279400v2
transcript:TKW34053	SEVIR_2G279400v2
transcript:TKW34054	SEVIR_2G279500v2
transcript:TKW34055	SEVIR_2G279500v2
transcript:TKW34056	SEVIR_2G279600v2
transcript:TKW34057	SEVIR_2G279700v2
transcript:TKW34058	SEVIR_2G279800v2
transcript:TKW34059	SEVIR_2G279900v2
transcript:TKW34060	SEVIR_2G279900v2
transcript:TKW34061	SEVIR_2G280000v2
transcript:TKW34062	SEVIR_2G280100v2
transcript:TKW34063	SEVIR_2G280300v2
transcript:TKW34064	SEVIR_2G280401v2
transcript:TKW34065	SEVIR_2G280500v2
transcript:TKW34066	SEVIR_2G280600v2
transcript:TKW34067	SEVIR_2G280700v2
transcript:TKW34068	SEVIR_2G280800v2
transcript:TKW34069	SEVIR_2G280900v2
transcript:TKW34070	SEVIR_2G281000v2
transcript:TKW34071	SEVIR_2G281100v2
transcript:TKW34072	SEVIR_2G281200v2
transcript:TKW34073	SEVIR_2G281300v2
transcript:TKW34077	SEVIR_2G281300v2
transcript:TKW34074	SEVIR_2G281300v2
transcript:TKW34076	SEVIR_2G281300v2
transcript:TKW34075	SEVIR_2G281300v2
transcript:TKW34078	SEVIR_2G281400v2
transcript:TKW34079	SEVIR_2G281500v2
transcript:TKW34080	SEVIR_2G281600v2
transcript:TKW34081	SEVIR_2G281700v2
transcript:TKW34082	SEVIR_2G281800v2
transcript:TKW34083	SEVIR_2G281900v2
transcript:TKW34087	SEVIR_2G282000v2
transcript:TKW34085	SEVIR_2G282000v2
transcript:TKW34089	SEVIR_2G282000v2
transcript:TKW34084	SEVIR_2G282000v2
transcript:TKW34086	SEVIR_2G282000v2
transcript:TKW34088	SEVIR_2G282000v2
transcript:TKW34090	SEVIR_2G282100v2
transcript:TKW34091	SEVIR_2G282150v2
transcript:TKW34092	SEVIR_2G282200v2
transcript:TKW34094	SEVIR_2G282300v2
transcript:TKW34093	SEVIR_2G282200v2
transcript:TKW34095	SEVIR_2G282400v2
transcript:TKW34096	SEVIR_2G282500v2
transcript:TKW34097	SEVIR_2G282600v2
transcript:TKW34099	SEVIR_2G282700v2
transcript:TKW34098	SEVIR_2G282700v2
transcript:TKW34100	SEVIR_2G282750v2
transcript:TKW34101	SEVIR_2G282800v2
transcript:TKW34104	SEVIR_2G282900v2
transcript:TKW34103	SEVIR_2G282900v2
transcript:TKW34102	SEVIR_2G282900v2
transcript:TKW34105	SEVIR_2G282900v2
transcript:TKW34106	SEVIR_2G282900v2
transcript:TKW34107	SEVIR_2G282900v2
transcript:TKW34108	SEVIR_2G283000v2
transcript:TKW34109	SEVIR_2G283100v2
transcript:TKW34110	SEVIR_2G283100v2
transcript:TKW34111	SEVIR_2G283200v2
transcript:TKW34112	SEVIR_2G283300v2
transcript:TKW34114	SEVIR_2G283300v2
transcript:TKW34115	SEVIR_2G283300v2
transcript:TKW34113	SEVIR_2G283300v2
transcript:TKW34117	SEVIR_2G283300v2
transcript:TKW34116	SEVIR_2G283300v2
transcript:TKW34119	SEVIR_2G283400v2
transcript:TKW34118	SEVIR_2G283400v2
transcript:TKW34120	SEVIR_2G283500v2
transcript:TKW34121	SEVIR_2G283600v2
transcript:TKW34122	SEVIR_2G283700v2
transcript:TKW34123	SEVIR_2G283801v2
transcript:TKW34126	SEVIR_2G283801v2
transcript:TKW34129	SEVIR_2G283801v2
transcript:TKW34130	SEVIR_2G283801v2
transcript:TKW34124	SEVIR_2G283801v2
transcript:TKW34125	SEVIR_2G283801v2
transcript:TKW34127	SEVIR_2G283801v2
transcript:TKW34128	SEVIR_2G283801v2
transcript:TKW34131	SEVIR_2G283900v2
transcript:TKW34132	SEVIR_2G284000v2
transcript:TKW34133	SEVIR_2G284000v2
transcript:TKW34134	SEVIR_2G284050v2
transcript:TKW34135	SEVIR_2G284100v2
transcript:TKW34136	SEVIR_2G284200v2
transcript:TKW34138	SEVIR_2G284300v2
transcript:TKW34137	SEVIR_2G284300v2
transcript:TKW34139	SEVIR_2G284400v2
transcript:TKW34140	SEVIR_2G284501v2
transcript:TKW34141	SEVIR_2G284600v2
transcript:TKW34142	SEVIR_2G284700v2
transcript:TKW34143	SEVIR_2G284700v2
transcript:TKW34144	SEVIR_2G284800v2
transcript:TKW34145	SEVIR_2G284900v2
transcript:TKW34146	SEVIR_2G285000v2
transcript:TKW34147	SEVIR_2G285100v2
transcript:TKW34148	SEVIR_2G285200v2
transcript:TKW34149	SEVIR_2G285300v2
transcript:TKW34150	SEVIR_2G285400v2
transcript:TKW34151	SEVIR_2G285450v2
transcript:TKW34152	SEVIR_2G285500v2
transcript:TKW34153	SEVIR_2G285600v2
transcript:TKW34154	SEVIR_2G285700v2
transcript:TKW34155	SEVIR_2G285750v2
transcript:TKW34156	SEVIR_2G285800v2
transcript:TKW34157	SEVIR_2G285900v2
transcript:TKW34158	SEVIR_2G285950v2
transcript:TKW34159	SEVIR_2G286000v2
transcript:TKW34160	SEVIR_2G286100v2
transcript:TKW34161	SEVIR_2G286200v2
transcript:TKW34162	SEVIR_2G286300v2
transcript:TKW34163	SEVIR_2G286400v2
transcript:TKW34164	SEVIR_2G286500v2
transcript:TKW34165	SEVIR_2G286550v2
transcript:TKW34166	SEVIR_2G286600v2
transcript:TKW34167	SEVIR_2G286700v2
transcript:TKW34168	SEVIR_2G286700v2
transcript:TKW34170	SEVIR_2G286800v2
transcript:TKW34169	SEVIR_2G286800v2
transcript:TKW34171	SEVIR_2G286800v2
transcript:TKW34172	SEVIR_2G286900v2
transcript:TKW34173	SEVIR_2G286900v2
transcript:TKW34174	SEVIR_2G287000v2
transcript:TKW34175	SEVIR_2G287100v2
transcript:TKW34176	SEVIR_2G287200v2
transcript:TKW34177	SEVIR_2G287300v2
transcript:TKW34179	SEVIR_2G287400v2
transcript:TKW34178	SEVIR_2G287400v2
transcript:TKW34180	SEVIR_2G287500v2
transcript:TKW34181	SEVIR_2G287600v2
transcript:TKW34182	SEVIR_2G287700v2
transcript:TKW34183	SEVIR_2G287800v2
transcript:TKW34184	SEVIR_2G287900v2
transcript:TKW34185	SEVIR_2G287900v2
transcript:TKW34187	SEVIR_2G288000v2
transcript:TKW34186	SEVIR_2G288100v2
transcript:TKW34188	SEVIR_2G288200v2
transcript:TKW34189	SEVIR_2G288300v2
transcript:TKW34190	SEVIR_2G288400v2
transcript:TKW34191	SEVIR_2G288500v2
transcript:TKW34192	SEVIR_2G288600v2
transcript:TKW34193	SEVIR_2G288700v2
transcript:TKW34194	SEVIR_2G288800v2
transcript:TKW34195	SEVIR_2G288900v2
transcript:TKW34196	SEVIR_2G289000v2
transcript:TKW34197	SEVIR_2G289100v2
transcript:TKW34198	SEVIR_2G289200v2
transcript:TKW34199	SEVIR_2G289300v2
transcript:TKW34200	SEVIR_2G289400v2
transcript:TKW34201	SEVIR_2G289500v2
transcript:TKW34202	SEVIR_2G289600v2
transcript:TKW34203	SEVIR_2G289600v2
transcript:TKW34204	SEVIR_2G289700v2
transcript:TKW34205	SEVIR_2G289800v2
transcript:TKW34206	SEVIR_2G289900v2
transcript:TKW34207	SEVIR_2G290000v2
transcript:TKW34208	SEVIR_2G290100v2
transcript:TKW34209	SEVIR_2G290201v2
transcript:TKW34210	SEVIR_2G290300v2
transcript:TKW34211	SEVIR_2G290400v2
transcript:TKW34212	SEVIR_2G290500v2
transcript:TKW34213	SEVIR_2G290700v2
transcript:TKW34214	SEVIR_2G290900v2
transcript:TKW34215	SEVIR_2G290600v2
transcript:TKW34216	SEVIR_2G290600v2
transcript:TKW34218	SEVIR_2G291100v2
transcript:TKW34217	SEVIR_2G291100v2
transcript:TKW34219	SEVIR_2G291200v2
transcript:TKW34220	SEVIR_2G291300v2
transcript:TKW34221	SEVIR_2G291400v2
transcript:TKW34222	SEVIR_2G291500v2
transcript:TKW34223	SEVIR_2G291600v2
transcript:TKW34224	SEVIR_2G291700v2
transcript:TKW34225	SEVIR_2G291800v2
transcript:TKW34226	SEVIR_2G291900v2
transcript:TKW34227	SEVIR_2G292000v2
transcript:TKW34228	SEVIR_2G292100v2
transcript:TKW34229	SEVIR_2G292200v2
transcript:TKW34230	SEVIR_2G292300v2
transcript:TKW34231	SEVIR_2G292400v2
transcript:TKW34232	SEVIR_2G292500v2
transcript:TKW34233	SEVIR_2G292500v2
transcript:TKW34234	SEVIR_2G292500v2
transcript:TKW34235	SEVIR_2G292600v2
transcript:TKW34236	SEVIR_2G292700v2
transcript:TKW34237	SEVIR_2G292800v2
transcript:TKW34238	SEVIR_2G292900v2
transcript:TKW34239	SEVIR_2G293000v2
transcript:TKW34240	SEVIR_2G293100v2
transcript:TKW34241	SEVIR_2G293200v2
transcript:TKW34242	SEVIR_2G293300v2
transcript:TKW34243	SEVIR_2G293400v2
transcript:TKW34244	SEVIR_2G293500v2
transcript:TKW34245	SEVIR_2G293600v2
transcript:TKW34246	SEVIR_2G293700v2
transcript:TKW34247	SEVIR_2G293700v2
transcript:TKW34248	SEVIR_2G293800v2
transcript:TKW34249	SEVIR_2G293900v2
transcript:TKW34252	SEVIR_2G294000v2
transcript:TKW34250	SEVIR_2G294000v2
transcript:TKW34251	SEVIR_2G294000v2
transcript:TKW34253	SEVIR_2G294100v2
transcript:TKW34254	SEVIR_2G294200v2
transcript:TKW34255	SEVIR_2G294300v2
transcript:TKW34256	SEVIR_2G294400v2
transcript:TKW34257	SEVIR_2G294500v2
transcript:TKW34258	SEVIR_2G294500v2
transcript:TKW34259	SEVIR_2G294600v2
transcript:TKW34260	SEVIR_2G294700v2
transcript:TKW34261	SEVIR_2G294800v2
transcript:TKW34262	SEVIR_2G294900v2
transcript:TKW34263	SEVIR_2G295000v2
transcript:TKW34264	SEVIR_2G295000v2
transcript:TKW34265	SEVIR_2G295100v2
transcript:TKW34266	SEVIR_2G295201v2
transcript:TKW34267	SEVIR_2G295301v2
transcript:TKW34268	SEVIR_2G295400v2
transcript:TKW34270	SEVIR_2G295500v2
transcript:TKW34269	SEVIR_2G295500v2
transcript:TKW34271	SEVIR_2G295550v2
transcript:TKW34272	SEVIR_2G295600v2
transcript:TKW34273	SEVIR_2G295700v2
transcript:TKW34275	SEVIR_2G295800v2
transcript:TKW34274	SEVIR_2G295800v2
transcript:TKW34279	SEVIR_2G295900v2
transcript:TKW34277	SEVIR_2G295900v2
transcript:TKW34278	SEVIR_2G295900v2
transcript:TKW34276	SEVIR_2G295900v2
transcript:TKW34280	SEVIR_2G296000v2
transcript:TKW34281	SEVIR_2G296050v2
transcript:TKW34282	SEVIR_2G296100v2
transcript:TKW34283	SEVIR_2G296201v2
transcript:TKW34284	SEVIR_2G296300v2
transcript:TKW34285	SEVIR_2G296400v2
transcript:TKW34287	SEVIR_2G296500v2
transcript:TKW34286	SEVIR_2G296500v2
transcript:TKW34288	SEVIR_2G296600v2
transcript:TKW34289	SEVIR_2G296700v2
transcript:TKW34290	SEVIR_2G296800v2
transcript:TKW34291	SEVIR_2G296833v2
transcript:TKW34292	SEVIR_2G296866v2
transcript:TKW34293	SEVIR_2G296900v2
transcript:TKW34294	SEVIR_2G297000v2
transcript:TKW34295	SEVIR_2G297100v2
transcript:TKW34296	SEVIR_2G297200v2
transcript:TKW34298	SEVIR_2G297200v2
transcript:TKW34297	SEVIR_2G297200v2
transcript:TKW34299	SEVIR_2G297300v2
transcript:TKW34300	SEVIR_2G297500v2
transcript:TKW34301	SEVIR_2G297600v2
transcript:TKW34302	SEVIR_2G297700v2
transcript:TKW34303	SEVIR_2G297800v2
transcript:TKW34304	SEVIR_2G297900v2
transcript:TKW34305	SEVIR_2G298000v2
transcript:TKW34306	SEVIR_2G298100v2
transcript:TKW34307	SEVIR_2G298200v2
transcript:TKW34308	SEVIR_2G298300v2
transcript:TKW34309	SEVIR_2G298400v2
transcript:TKW34310	SEVIR_2G298500v2
transcript:TKW34311	SEVIR_2G298600v2
transcript:TKW34312	SEVIR_2G298700v2
transcript:TKW34313	SEVIR_2G298800v2
transcript:TKW34314	SEVIR_2G298900v2
transcript:TKW34315	SEVIR_2G298900v2
transcript:TKW34316	SEVIR_2G299000v2
transcript:TKW34317	SEVIR_2G299100v2
transcript:TKW34318	SEVIR_2G299200v2
transcript:TKW34319	SEVIR_2G299300v2
transcript:TKW34320	SEVIR_2G299400v2
transcript:TKW34321	SEVIR_2G299500v2
transcript:TKW34326	SEVIR_2G299600v2
transcript:TKW34327	SEVIR_2G299600v2
transcript:TKW34328	SEVIR_2G299600v2
transcript:TKW34329	SEVIR_2G299600v2
transcript:TKW34322	SEVIR_2G299600v2
transcript:TKW34323	SEVIR_2G299600v2
transcript:TKW34324	SEVIR_2G299600v2
transcript:TKW34325	SEVIR_2G299600v2
transcript:TKW34330	SEVIR_2G299700v2
transcript:TKW34331	SEVIR_2G299800v2
transcript:TKW34332	SEVIR_2G299850v2
transcript:TKW34333	SEVIR_2G299850v2
transcript:TKW34334	SEVIR_2G299850v2
transcript:TKW34335	SEVIR_2G299900v2
transcript:TKW34336	SEVIR_2G300000v2
transcript:TKW34337	SEVIR_2G300000v2
transcript:TKW34338	SEVIR_2G300100v2
transcript:TKW34339	SEVIR_2G300200v2
transcript:TKW34340	SEVIR_2G300301v2
transcript:TKW34341	SEVIR_2G300400v2
transcript:TKW34342	SEVIR_2G300500v2
transcript:TKW34343	SEVIR_2G300600v2
transcript:TKW34344	SEVIR_2G300700v2
transcript:TKW34345	SEVIR_2G300800v2
transcript:TKW34346	SEVIR_2G300900v2
transcript:TKW34347	SEVIR_2G301000v2
transcript:TKW34348	SEVIR_2G301100v2
transcript:TKW34349	SEVIR_2G301200v2
transcript:TKW34351	SEVIR_2G301200v2
transcript:TKW34350	SEVIR_2G301200v2
transcript:TKW34352	SEVIR_2G301300v2
transcript:TKW34353	SEVIR_2G301400v2
transcript:TKW34354	SEVIR_2G301500v2
transcript:TKW34355	SEVIR_2G301600v2
transcript:TKW34356	SEVIR_2G301600v2
transcript:TKW34357	SEVIR_2G301650v2
transcript:TKW34358	SEVIR_2G301700v2
transcript:TKW34359	SEVIR_2G301800v2
transcript:TKW34360	SEVIR_2G301800v2
transcript:TKW34361	SEVIR_2G301900v2
transcript:TKW34362	SEVIR_2G302000v2
transcript:TKW34363	SEVIR_2G302100v2
transcript:TKW34364	SEVIR_2G302200v2
transcript:TKW34365	SEVIR_2G302300v2
transcript:TKW34366	SEVIR_2G302400v2
transcript:TKW34367	SEVIR_2G302400v2
transcript:TKW34368	SEVIR_2G302500v2
transcript:TKW34369	SEVIR_2G302600v2
transcript:TKW34370	SEVIR_2G302700v2
transcript:TKW34371	SEVIR_2G302800v2
transcript:TKW34372	SEVIR_2G302900v2
transcript:TKW34373	SEVIR_2G303000v2
transcript:TKW34374	SEVIR_2G303100v2
transcript:TKW34375	SEVIR_2G303200v2
transcript:TKW34376	SEVIR_2G303300v2
transcript:TKW34377	SEVIR_2G303400v2
transcript:TKW34378	SEVIR_2G303500v2
transcript:TKW34379	SEVIR_2G303500v2
transcript:TKW34380	SEVIR_2G303600v2
transcript:TKW34381	SEVIR_2G303700v2
transcript:TKW34382	SEVIR_2G303800v2
transcript:TKW34383	SEVIR_2G303900v2
transcript:TKW34384	SEVIR_2G304000v2
transcript:TKW34385	SEVIR_2G304100v2
transcript:TKW34386	SEVIR_2G304200v2
transcript:TKW34387	SEVIR_2G304300v2
transcript:TKW34388	SEVIR_2G304400v2
