transcript_id	gene_id
transcript:ENSRNA050018552-T1	ENSRNA050018552
transcript:ENSRNA050018561-T1	ENSRNA050018561
transcript:ENSRNA050018294-T1	ENSRNA050018294
transcript:ENSRNA050018303-T1	ENSRNA050018303
transcript:ENSRNA050018202-T1	ENSRNA050018202
transcript:ENSRNA050018243-T1	ENSRNA050018243
transcript:ENSRNA050018451-T1	ENSRNA050018451
transcript:ENSRNA050018203-T1	ENSRNA050018203
transcript:ENSRNA050018551-T1	ENSRNA050018551
transcript:ENSRNA050018156-T1	ENSRNA050018156
transcript:ENSRNA050018400-T1	ENSRNA050018400
transcript:ENSRNA050018263-T1	ENSRNA050018263
transcript:ENSRNA050018235-T1	ENSRNA050018235
transcript:ENSRNA050018430-T1	ENSRNA050018430
transcript:ENSRNA050018194-T1	ENSRNA050018194
transcript:ENSRNA050018625-T1	ENSRNA050018625
transcript:ENSRNA050018324-T1	ENSRNA050018324
transcript:ENSRNA050018616-T1	ENSRNA050018616
transcript:ENSRNA050018258-T1	ENSRNA050018258
transcript:ENSRNA050018316-T1	ENSRNA050018316
transcript:ENSRNA050018200-T1	ENSRNA050018200
transcript:ENSRNA050018288-T1	ENSRNA050018288
transcript:ENSRNA050018512-T1	ENSRNA050018512
transcript:ENSRNA050018416-T1	ENSRNA050018416
transcript:ENSRNA050018218-T1	ENSRNA050018218
transcript:ENSRNA050018317-T1	ENSRNA050018317
transcript:ENSRNA050018318-T1	ENSRNA050018318
transcript:ENSRNA050018331-T1	ENSRNA050018331
transcript:ENSRNA050018319-T1	ENSRNA050018319
transcript:ENSRNA050018236-T1	ENSRNA050018236
transcript:ENSRNA050018340-T1	ENSRNA050018340
transcript:ENSRNA050018367-T1	ENSRNA050018367
transcript:ENSRNA050018322-T1	ENSRNA050018322
transcript:ENSRNA050018164-T1	ENSRNA050018164
transcript:ENSRNA050018560-T1	ENSRNA050018560
transcript:ENSRNA050018165-T1	ENSRNA050018165
transcript:ENSRNA050018510-T1	ENSRNA050018510
transcript:ENSRNA050018289-T1	ENSRNA050018289
transcript:ENSRNA050018592-T1	ENSRNA050018592
transcript:ENSRNA050018272-T1	ENSRNA050018272
transcript:ENSRNA050018240-T1	ENSRNA050018240
transcript:ENSRNA050018290-T1	ENSRNA050018290
transcript:ENSRNA050018550-T1	ENSRNA050018550
transcript:ENSRNA050018453-T1	ENSRNA050018453
transcript:ENSRNA050018308-T1	ENSRNA050018308
transcript:ENSRNA050018473-T1	ENSRNA050018473
transcript:ENSRNA050018291-T1	ENSRNA050018291
transcript:ENSRNA050018555-T1	ENSRNA050018555
transcript:ENSRNA050018506-T1	ENSRNA050018506
transcript:ENSRNA050018519-T1	ENSRNA050018519
transcript:ENSRNA050018216-T1	ENSRNA050018216
transcript:ENSRNA050018217-T1	ENSRNA050018217
transcript:ENSRNA050018186-T1	ENSRNA050018186
transcript:ENSRNA050018412-T1	ENSRNA050018412
transcript:ENSRNA050018442-T1	ENSRNA050018442
transcript:ENSRNA050018494-T1	ENSRNA050018494
transcript:ENSRNA050018464-T1	ENSRNA050018464
transcript:ENSRNA050018176-T1	ENSRNA050018176
transcript:ENSRNA050018487-T1	ENSRNA050018487
transcript:ENSRNA050018443-T1	ENSRNA050018443
transcript:ENSRNA050018173-T1	ENSRNA050018173
transcript:ENSRNA050018208-T1	ENSRNA050018208
transcript:ENSRNA050018419-T1	ENSRNA050018419
transcript:ENSRNA050018174-T1	ENSRNA050018174
transcript:ENSRNA050018275-T1	ENSRNA050018275
transcript:ENSRNA050018188-T1	ENSRNA050018188
transcript:ENSRNA050018420-T1	ENSRNA050018420
transcript:ENSRNA050018175-T1	ENSRNA050018175
transcript:ENSRNA050018211-T1	ENSRNA050018211
transcript:ENSRNA050018613-T1	ENSRNA050018613
transcript:ENSRNA050018293-T1	ENSRNA050018293
transcript:ENSRNA050018597-T1	ENSRNA050018597
transcript:ENSRNA050018476-T1	ENSRNA050018476
transcript:ENSRNA050018449-T1	ENSRNA050018449
transcript:ENSRNA050018392-T1	ENSRNA050018392
transcript:ENSRNA050018287-T1	ENSRNA050018287
transcript:ENSRNA050018215-T1	ENSRNA050018215
transcript:ENSRNA050018460-T1	ENSRNA050018460
transcript:ENSRNA050018439-T1	ENSRNA050018439
transcript:ENSRNA050018393-T1	ENSRNA050018393
transcript:ENSRNA050018169-T1	ENSRNA050018169
transcript:ENSRNA050018253-T1	ENSRNA050018253
transcript:ENSRNA050018500-T1	ENSRNA050018500
transcript:ENSRNA050018445-T1	ENSRNA050018445
transcript:ENSRNA050018440-T1	ENSRNA050018440
transcript:ENSRNA050018485-T1	ENSRNA050018485
transcript:ENSRNA050018495-T1	ENSRNA050018495
transcript:ENSRNA050018499-T1	ENSRNA050018499
transcript:ENSRNA050018346-T1	ENSRNA050018346
transcript:ENSRNA050018410-T1	ENSRNA050018410
transcript:ENSRNA050018178-T1	ENSRNA050018178
transcript:ENSRNA050018496-T1	ENSRNA050018496
transcript:ENSRNA050018337-T1	ENSRNA050018337
transcript:ENSRNA050018368-T1	ENSRNA050018368
transcript:ENSRNA050018515-T1	ENSRNA050018515
transcript:ENSRNA050018409-T1	ENSRNA050018409
transcript:ENSRNA050018454-T1	ENSRNA050018454
transcript:ENSRNA050018369-T1	ENSRNA050018369
transcript:ENSRNA050018593-T1	ENSRNA050018593
transcript:ENSRNA050018437-T1	ENSRNA050018437
transcript:ENSRNA050018411-T1	ENSRNA050018411
transcript:ENSRNA050018507-T1	ENSRNA050018507
transcript:ENSRNA050018501-T1	ENSRNA050018501
transcript:ENSRNA050018280-T1	ENSRNA050018280
transcript:ENSRNA050018413-T1	ENSRNA050018413
transcript:ENSRNA050018260-T1	ENSRNA050018260
transcript:ENSRNA050018522-T1	ENSRNA050018522
transcript:ENSRNA050018545-T1	ENSRNA050018545
transcript:ENSRNA050018503-T1	ENSRNA050018503
transcript:ENSRNA050018520-T1	ENSRNA050018520
transcript:ENSRNA050018569-T1	ENSRNA050018569
transcript:ENSRNA050018610-T1	ENSRNA050018610
transcript:ENSRNA050018546-T1	ENSRNA050018546
transcript:ENSRNA050018349-T1	ENSRNA050018349
transcript:ENSRNA050018596-T1	ENSRNA050018596
transcript:ENSRNA050018407-T1	ENSRNA050018407
transcript:ENSRNA050018600-T1	ENSRNA050018600
transcript:ENSRNA050018517-T1	ENSRNA050018517
transcript:ENSRNA050018542-T1	ENSRNA050018542
transcript:ENSRNA050018521-T1	ENSRNA050018521
transcript:ENSRNA050018571-T1	ENSRNA050018571
transcript:ENSRNA050018612-T1	ENSRNA050018612
transcript:ENSRNA050018533-T1	ENSRNA050018533
transcript:ENSRNA050018484-T1	ENSRNA050018484
transcript:ENSRNA050018599-T1	ENSRNA050018599
transcript:ENSRNA050018277-T1	ENSRNA050018277
transcript:ENSRNA050018354-T1	ENSRNA050018354
transcript:ENSRNA050018335-T1	ENSRNA050018335
transcript:ENSRNA050018408-T1	ENSRNA050018408
transcript:ENSRNA050018608-T1	ENSRNA050018608
transcript:ENSRNA050018547-T1	ENSRNA050018547
transcript:ENSRNA050018177-T1	ENSRNA050018177
transcript:ENSRNA050018605-T1	ENSRNA050018605
transcript:ENSRNA050018509-T1	ENSRNA050018509
transcript:ENSRNA050018544-T1	ENSRNA050018544
transcript:ENSRNA050018447-T1	ENSRNA050018447
transcript:ENSRNA050018219-T1	ENSRNA050018219
transcript:ENSRNA050018524-T1	ENSRNA050018524
transcript:ENSRNA050018567-T1	ENSRNA050018567
transcript:ENSRNA050018498-T1	ENSRNA050018498
transcript:ENSRNA050018508-T1	ENSRNA050018508
transcript:ENSRNA050018488-T1	ENSRNA050018488
transcript:ENSRNA050018475-T1	ENSRNA050018475
transcript:ENSRNA050018554-T1	ENSRNA050018554
transcript:ENSRNA050018456-T1	ENSRNA050018456
transcript:ENSRNA050018204-T1	ENSRNA050018204
transcript:ENSRNA050018184-T1	ENSRNA050018184
transcript:ENSRNA050018591-T1	ENSRNA050018591
transcript:ENSRNA050018589-T1	ENSRNA050018589
transcript:ENSRNA050018239-T1	ENSRNA050018239
transcript:ENSRNA050018556-T1	ENSRNA050018556
transcript:ENSRNA050018602-T1	ENSRNA050018602
transcript:ENSRNA050018477-T1	ENSRNA050018477
transcript:ENSRNA050018598-T1	ENSRNA050018598
transcript:ENSRNA050018209-T1	ENSRNA050018209
transcript:ENSRNA050018463-T1	ENSRNA050018463
transcript:ENSRNA050018540-T1	ENSRNA050018540
transcript:ENSRNA050018604-T1	ENSRNA050018604
transcript:ENSRNA050018415-T1	ENSRNA050018415
transcript:ENSRNA050018590-T1	ENSRNA050018590
transcript:ENSRNA050018298-T1	ENSRNA050018298
transcript:ENSRNA050018403-T1	ENSRNA050018403
transcript:ENSRNA050018587-T1	ENSRNA050018587
transcript:ENSRNA050018382-T1	ENSRNA050018382
transcript:ENSRNA050018270-T1	ENSRNA050018270
transcript:ENSRNA050018387-T1	ENSRNA050018387
transcript:ENSRNA050018404-T1	ENSRNA050018404
transcript:ENSRNA050018565-T1	ENSRNA050018565
transcript:ENSRNA050018383-T1	ENSRNA050018383
transcript:ENSRNA050018306-T1	ENSRNA050018306
transcript:ENSRNA050018563-T1	ENSRNA050018563
transcript:ENSRNA050018296-T1	ENSRNA050018296
transcript:ENSRNA050018594-T1	ENSRNA050018594
transcript:ENSRNA050018461-T1	ENSRNA050018461
transcript:ENSRNA050018513-T1	ENSRNA050018513
transcript:ENSRNA050018273-T1	ENSRNA050018273
transcript:ENSRNA050018301-T1	ENSRNA050018301
transcript:ENSRNA050018207-T1	ENSRNA050018207
transcript:ENSRNA050018489-T1	ENSRNA050018489
transcript:ENSRNA050018359-T1	ENSRNA050018359
transcript:ENSRNA050018297-T1	ENSRNA050018297
transcript:ENSRNA050018481-T1	ENSRNA050018481
transcript:ENSRNA050018452-T1	ENSRNA050018452
transcript:ENSRNA050018385-T1	ENSRNA050018385
transcript:ENSRNA050018374-T1	ENSRNA050018374
transcript:ENSRNA050018471-T1	ENSRNA050018471
transcript:ENSRNA050018391-T1	ENSRNA050018391
transcript:ENSRNA050018557-T1	ENSRNA050018557
transcript:ENSRNA050018549-T1	ENSRNA050018549
transcript:ENSRNA050018502-T1	ENSRNA050018502
transcript:ENSRNA050018328-T1	ENSRNA050018328
transcript:ENSRNA050018448-T1	ENSRNA050018448
transcript:ENSRNA050018511-T1	ENSRNA050018511
transcript:ENSRNA050018380-T1	ENSRNA050018380
transcript:ENSRNA050018389-T1	ENSRNA050018389
transcript:ENSRNA050018418-T1	ENSRNA050018418
transcript:ENSRNA050018543-T1	ENSRNA050018543
transcript:ENSRNA050018478-T1	ENSRNA050018478
transcript:ENSRNA050018381-T1	ENSRNA050018381
transcript:ENSRNA050018341-T1	ENSRNA050018341
transcript:ENSRNA050018514-T1	ENSRNA050018514
transcript:ENSRNA050018355-T1	ENSRNA050018355
transcript:ENSRNA050018553-T1	ENSRNA050018553
transcript:ENSRNA050018518-T1	ENSRNA050018518
transcript:ENSRNA050018201-T1	ENSRNA050018201
transcript:ENSRNA050018525-T1	ENSRNA050018525
transcript:ENSRNA050018601-T1	ENSRNA050018601
transcript:ENSRNA050018586-T1	ENSRNA050018586
transcript:ENSRNA050018588-T1	ENSRNA050018588
transcript:ENSRNA050018278-T1	ENSRNA050018278
transcript:ENSRNA050018483-T1	ENSRNA050018483
transcript:ENSRNA050018466-T1	ENSRNA050018466
transcript:ENSRNA050018490-T1	ENSRNA050018490
transcript:ENSRNA050018618-T1	ENSRNA050018618
transcript:ENSRNA050018157-T1	ENSRNA050018157
transcript:ENSRNA050018529-T1	ENSRNA050018529
transcript:ENSRNA050018366-T1	ENSRNA050018366
transcript:ENSRNA050018619-T1	ENSRNA050018619
transcript:ENSRNA050018607-T1	ENSRNA050018607
transcript:ENSRNA050018620-T1	ENSRNA050018620
transcript:ENSRNA050018615-T1	ENSRNA050018615
transcript:TraesCS1B02G059900.1	TraesCS1B02G059900
transcript:TraesCS1B02G060000.2	TraesCS1B02G060000
transcript:TraesCS1B02G060000.1	TraesCS1B02G060000
transcript:TraesCS1B02G060100.1	TraesCS1B02G060100
transcript:TraesCS1B02G060200.1	TraesCS1B02G060200
transcript:TraesCS1B02G060300.1	TraesCS1B02G060300
transcript:TraesCS1B02G060400.1	TraesCS1B02G060400
transcript:TraesCS1B02G060500.1	TraesCS1B02G060500
transcript:TraesCS1B02G060600.1	TraesCS1B02G060600
transcript:TraesCS1B02G060700.1	TraesCS1B02G060700
transcript:TraesCS1B02G060800.1	TraesCS1B02G060800
transcript:TraesCS1B02G060900.1	TraesCS1B02G060900
transcript:TraesCS1B02G061000.1	TraesCS1B02G061000
transcript:TraesCS1B02G061100.1	TraesCS1B02G061100
transcript:TraesCS1B02G061200.1	TraesCS1B02G061200
transcript:TraesCS1B02G061200.2	TraesCS1B02G061200
transcript:TraesCS1B02G061200.3	TraesCS1B02G061200
transcript:TraesCS1B02G061300.1	TraesCS1B02G061300
transcript:TraesCS1B02G061400.1	TraesCS1B02G061400
transcript:TraesCS1B02G061500.1	TraesCS1B02G061500
transcript:TraesCS1B02G061600.1	TraesCS1B02G061600
transcript:TraesCS1B02G061700.1	TraesCS1B02G061700
transcript:TraesCS1B02G061800.1	TraesCS1B02G061800
transcript:TraesCS1B02G061900.1	TraesCS1B02G061900
transcript:TraesCS1B02G062000.1	TraesCS1B02G062000
transcript:TraesCS1B02G062100.1	TraesCS1B02G062100
transcript:TraesCS1B02G062200.1	TraesCS1B02G062200
transcript:TraesCS1B02G062300.1	TraesCS1B02G062300
transcript:TraesCS1B02G062400.1	TraesCS1B02G062400
transcript:TraesCS1B02G062500.1	TraesCS1B02G062500
transcript:TraesCS1B02G062600.1	TraesCS1B02G062600
transcript:TraesCS1B02G062700.1	TraesCS1B02G062700
transcript:TraesCS1B02G062800.1	TraesCS1B02G062800
transcript:TraesCS1B02G062900.1	TraesCS1B02G062900
transcript:TraesCS1B02G063100.1	TraesCS1B02G063100
transcript:TraesCS1B02G063200.1	TraesCS1B02G063200
transcript:TraesCS1B02G063300.1	TraesCS1B02G063300
transcript:TraesCS1B02G063400.1	TraesCS1B02G063400
transcript:TraesCS1B02G063500.1	TraesCS1B02G063500
transcript:TraesCS1B02G063600.1	TraesCS1B02G063600
transcript:TraesCS1B02G063700.1	TraesCS1B02G063700
transcript:TraesCS1B02G063800.1	TraesCS1B02G063800
transcript:TraesCS1B02G063900.1	TraesCS1B02G063900
transcript:TraesCS1B02G064000.1	TraesCS1B02G064000
transcript:TraesCS1B02G064100.1	TraesCS1B02G064100
transcript:TraesCS1B02G064200.1	TraesCS1B02G064200
transcript:TraesCS1B02G064300.1	TraesCS1B02G064300
transcript:TraesCS1B02G064400.1	TraesCS1B02G064400
transcript:TraesCS1B02G064500.1	TraesCS1B02G064500
transcript:TraesCS1B02G064600.1	TraesCS1B02G064600
transcript:TraesCS1B02G064700.1	TraesCS1B02G064700
transcript:TraesCS1B02G064800.1	TraesCS1B02G064800
transcript:TraesCS1B02G064900.1	TraesCS1B02G064900
transcript:TraesCS1B02G065000.1	TraesCS1B02G065000
transcript:TraesCS1B02G065100.1	TraesCS1B02G065100
transcript:TraesCS1B02G065100.2	TraesCS1B02G065100
transcript:TraesCS1B02G065200.1	TraesCS1B02G065200
transcript:TraesCS1B02G065300.1	TraesCS1B02G065300
transcript:TraesCS1B02G065400.1	TraesCS1B02G065400
transcript:TraesCS1B02G065500.1	TraesCS1B02G065500
transcript:ENSRNA050018629-T1	ENSRNA050018629
transcript:TraesCS1B02G065600.1	TraesCS1B02G065600
transcript:TraesCS1B02G065700.1	TraesCS1B02G065700
transcript:TraesCS1B02G065700.2	TraesCS1B02G065700
transcript:TraesCS1B02G065800.1	TraesCS1B02G065800
transcript:TraesCS1B02G065900.2	TraesCS1B02G065900
transcript:TraesCS1B02G065900.1	TraesCS1B02G065900
transcript:TraesCS1B02G066000.1	TraesCS1B02G066000
transcript:TraesCS1B02G066100.1	TraesCS1B02G066100
transcript:TraesCS1B02G066200.1	TraesCS1B02G066200
transcript:TraesCS1B02G066300.1	TraesCS1B02G066300
transcript:TraesCS1B02G066400.1	TraesCS1B02G066400
transcript:TraesCS1B02G066500.1	TraesCS1B02G066500
transcript:TraesCS1B02G066600.1	TraesCS1B02G066600
transcript:TraesCS1B02G066700.1	TraesCS1B02G066700
transcript:TraesCS1B02G066800.1	TraesCS1B02G066800
transcript:TraesCS1B02G066900.1	TraesCS1B02G066900
transcript:TraesCS1B02G067000.1	TraesCS1B02G067000
transcript:TraesCS1B02G067100.1	TraesCS1B02G067100
transcript:TraesCS1B02G067200.1	TraesCS1B02G067200
transcript:TraesCS1B02G067200.2	TraesCS1B02G067200
transcript:TraesCS1B02G067300.1	TraesCS1B02G067300
transcript:TraesCS1B02G067400.1	TraesCS1B02G067400
transcript:TraesCS1B02G067500.1	TraesCS1B02G067500
transcript:TraesCS1B02G067600.1	TraesCS1B02G067600
transcript:TraesCS1B02G067700.1	TraesCS1B02G067700
transcript:TraesCS1B02G067800.1	TraesCS1B02G067800
transcript:TraesCS1B02G067900.1	TraesCS1B02G067900
transcript:TraesCS1B02G068000.1	TraesCS1B02G068000
transcript:TraesCS1B02G068100.1	TraesCS1B02G068100
transcript:TraesCS1B02G068200.1	TraesCS1B02G068200
transcript:TraesCS1B02G068300.1	TraesCS1B02G068300
transcript:TraesCS1B02G068400.1	TraesCS1B02G068400
transcript:TraesCS1B02G068400.2	TraesCS1B02G068400
transcript:TraesCS1B02G068500.1	TraesCS1B02G068500
transcript:TraesCS1B02G068500.2	TraesCS1B02G068500
transcript:TraesCS1B02G068600.1	TraesCS1B02G068600
transcript:TraesCS1B02G068700.1	TraesCS1B02G068700
transcript:TraesCS1B02G068800.1	TraesCS1B02G068800
transcript:TraesCS1B02G068900.1	TraesCS1B02G068900
transcript:TraesCS1B02G069000.1	TraesCS1B02G069000
transcript:ENSRNA050017644-T1	ENSRNA050017644
transcript:ENSRNA050017645-T1	ENSRNA050017645
transcript:ENSRNA050017646-T1	ENSRNA050017646
transcript:TraesCS1B02G069100.1	TraesCS1B02G069100
transcript:TraesCS1B02G069100.2	TraesCS1B02G069100
transcript:TraesCS1B02G069100.3	TraesCS1B02G069100
transcript:TraesCS1B02G069200.1	TraesCS1B02G069200
transcript:TraesCS1B02G069300.1	TraesCS1B02G069300
transcript:TraesCS1B02G069300.2	TraesCS1B02G069300
transcript:TraesCS1B02G069300.3	TraesCS1B02G069300
transcript:TraesCS1B02G069300.4	TraesCS1B02G069300
transcript:TraesCS1B02G069300.5	TraesCS1B02G069300
transcript:TraesCS1B02G069400.1	TraesCS1B02G069400
transcript:TraesCS1B02G069500.1	TraesCS1B02G069500
transcript:TraesCS1B02G069600.1	TraesCS1B02G069600
transcript:ENSRNA050017643-T1	ENSRNA050017643
transcript:TraesCS1B02G069700.1	TraesCS1B02G069700
transcript:TraesCS1B02G069800.1	TraesCS1B02G069800
transcript:TraesCS1B02G069900.1	TraesCS1B02G069900
transcript:TraesCS1B02G070000.1	TraesCS1B02G070000
transcript:TraesCS1B02G070100.1	TraesCS1B02G070100
transcript:TraesCS1B02G070300.1	TraesCS1B02G070300
transcript:TraesCS1B02G070400.1	TraesCS1B02G070400
transcript:TraesCS1B02G070500.1	TraesCS1B02G070500
transcript:TraesCS1B02G070600.1	TraesCS1B02G070600
transcript:TraesCS1B02G070700.1	TraesCS1B02G070700
transcript:TraesCS1B02G070800.1	TraesCS1B02G070800
transcript:TraesCS1B02G070900.1	TraesCS1B02G070900
transcript:TraesCS1B02G071000.1	TraesCS1B02G071000
transcript:TraesCS1B02G071100.1	TraesCS1B02G071100
transcript:TraesCS1B02G071200.1	TraesCS1B02G071200
transcript:TraesCS1B02G071300.1	TraesCS1B02G071300
transcript:TraesCS1B02G071400.1	TraesCS1B02G071400
transcript:TraesCS1B02G071500.1	TraesCS1B02G071500
transcript:TraesCS1B02G071500.2	TraesCS1B02G071500
transcript:TraesCS1B02G071600.1	TraesCS1B02G071600
transcript:TraesCS1B02G071612.1	TraesCS1B02G071612
transcript:TraesCS1B02G071617.1	TraesCS1B02G071617
transcript:TraesCS1B02G071642.1	TraesCS1B02G071642
transcript:TraesCS1B02G071700.2	TraesCS1B02G071700
transcript:TraesCS1B02G071700.1	TraesCS1B02G071700
transcript:TraesCS1B02G071800.1	TraesCS1B02G071800
transcript:TraesCS1B02G071900.1	TraesCS1B02G071900
transcript:TraesCS1B02G072000.1	TraesCS1B02G072000
transcript:TraesCS1B02G072100.1	TraesCS1B02G072100
transcript:TraesCS1B02G072200.1	TraesCS1B02G072200
transcript:TraesCS1B02G072300.1	TraesCS1B02G072300
transcript:TraesCS1B02G072400.1	TraesCS1B02G072400
transcript:TraesCS1B02G072500.1	TraesCS1B02G072500
transcript:TraesCS1B02G072600.1	TraesCS1B02G072600
transcript:TraesCS1B02G072700.1	TraesCS1B02G072700
transcript:TraesCS1B02G072900.1	TraesCS1B02G072900
transcript:TraesCS1B02G072900.2	TraesCS1B02G072900
transcript:TraesCS1B02G073000.1	TraesCS1B02G073000
transcript:TraesCS1B02G073100.1	TraesCS1B02G073100
transcript:TraesCS1B02G073200.1	TraesCS1B02G073200
transcript:TraesCS1B02G073300.1	TraesCS1B02G073300
transcript:TraesCS1B02G073300.2	TraesCS1B02G073300
transcript:TraesCS1B02G073300.3	TraesCS1B02G073300
transcript:TraesCS1B02G073300.4	TraesCS1B02G073300
transcript:TraesCS1B02G073300.5	TraesCS1B02G073300
transcript:TraesCS1B02G073300.6	TraesCS1B02G073300
transcript:TraesCS1B02G073400.1	TraesCS1B02G073400
transcript:TraesCS1B02G073500.1	TraesCS1B02G073500
transcript:TraesCS1B02G073600.1	TraesCS1B02G073600
transcript:TraesCS1B02G073700.1	TraesCS1B02G073700
transcript:TraesCS1B02G073800.1	TraesCS1B02G073800
transcript:TraesCS1B02G073900.1	TraesCS1B02G073900
transcript:TraesCS1B02G074000.1	TraesCS1B02G074000
transcript:TraesCS1B02G074100.1	TraesCS1B02G074100
transcript:TraesCS1B02G074200.1	TraesCS1B02G074200
transcript:TraesCS1B02G074300.1	TraesCS1B02G074300
transcript:TraesCS1B02G074400.1	TraesCS1B02G074400
transcript:TraesCS1B02G074500.1	TraesCS1B02G074500
transcript:TraesCS1B02G074500.2	TraesCS1B02G074500
transcript:TraesCS1B02G074600.1	TraesCS1B02G074600
transcript:TraesCS1B02G074700.1	TraesCS1B02G074700
transcript:TraesCS1B02G074805.1	TraesCS1B02G074805
transcript:TraesCS1B02G074800.1	TraesCS1B02G074800
transcript:TraesCS1B02G074905.1	TraesCS1B02G074905
transcript:TraesCS1B02G074900.1	TraesCS1B02G074900
transcript:TraesCS1B02G075000.1	TraesCS1B02G075000
transcript:TraesCS1B02G075100.1	TraesCS1B02G075100
transcript:TraesCS1B02G075200.1	TraesCS1B02G075200
transcript:TraesCS1B02G075300.1	TraesCS1B02G075300
transcript:TraesCS1B02G075400.1	TraesCS1B02G075400
transcript:TraesCS1B02G075500.1	TraesCS1B02G075500
transcript:TraesCS1B02G075600.1	TraesCS1B02G075600
transcript:TraesCS1B02G075700.1	TraesCS1B02G075700
transcript:TraesCS1B02G075800.1	TraesCS1B02G075800
transcript:TraesCS1B02G075900.1	TraesCS1B02G075900
transcript:TraesCS1B02G076000.1	TraesCS1B02G076000
transcript:TraesCS1B02G076100.1	TraesCS1B02G076100
transcript:TraesCS1B02G076200.1	TraesCS1B02G076200
transcript:TraesCS1B02G076300.2	TraesCS1B02G076300
transcript:TraesCS1B02G076300.1	TraesCS1B02G076300
transcript:TraesCS1B02G076300.3	TraesCS1B02G076300
transcript:TraesCS1B02G076400.1	TraesCS1B02G076400
transcript:TraesCS1B02G076500.1	TraesCS1B02G076500
transcript:TraesCS1B02G076600.1	TraesCS1B02G076600
transcript:TraesCS1B02G076700.1	TraesCS1B02G076700
transcript:TraesCS1B02G076800.1	TraesCS1B02G076800
transcript:TraesCS1B02G076900.1	TraesCS1B02G076900
transcript:TraesCS1B02G076900.2	TraesCS1B02G076900
transcript:TraesCS1B02G077000.1	TraesCS1B02G077000
transcript:TraesCS1B02G077100.1	TraesCS1B02G077100
transcript:TraesCS1B02G077200.1	TraesCS1B02G077200
transcript:TraesCS1B02G077300.1	TraesCS1B02G077300
transcript:TraesCS1B02G077300.2	TraesCS1B02G077300
transcript:TraesCS1B02G077400.1	TraesCS1B02G077400
transcript:TraesCS1B02G077500.1	TraesCS1B02G077500
transcript:TraesCS1B02G077600.1	TraesCS1B02G077600
transcript:TraesCS1B02G077700.1	TraesCS1B02G077700
transcript:TraesCS1B02G077800.1	TraesCS1B02G077800
transcript:TraesCS1B02G077900.1	TraesCS1B02G077900
transcript:TraesCS1B02G078100.1	TraesCS1B02G078100
transcript:TraesCS1B02G078200.1	TraesCS1B02G078200
transcript:TraesCS1B02G078300.1	TraesCS1B02G078300
transcript:TraesCS1B02G078400.1	TraesCS1B02G078400
transcript:TraesCS1B02G078500.1	TraesCS1B02G078500
transcript:TraesCS1B02G078600.1	TraesCS1B02G078600
transcript:TraesCS1B02G078700.1	TraesCS1B02G078700
transcript:TraesCS1B02G078800.1	TraesCS1B02G078800
transcript:TraesCS1B02G078900.2	TraesCS1B02G078900
transcript:TraesCS1B02G078900.1	TraesCS1B02G078900
transcript:TraesCS1B02G079000.1	TraesCS1B02G079000
transcript:TraesCS1B02G079100.1	TraesCS1B02G079100
transcript:TraesCS1B02G079100.2	TraesCS1B02G079100
transcript:TraesCS1B02G079200.1	TraesCS1B02G079200
transcript:TraesCS1B02G079300.1	TraesCS1B02G079300
transcript:TraesCS1B02G079400.1	TraesCS1B02G079400
transcript:TraesCS1B02G079500.1	TraesCS1B02G079500
transcript:TraesCS1B02G079600.1	TraesCS1B02G079600
transcript:TraesCS1B02G079700.1	TraesCS1B02G079700
transcript:TraesCS1B02G079800.1	TraesCS1B02G079800
transcript:TraesCS1B02G079900.1	TraesCS1B02G079900
transcript:TraesCS1B02G079900.2	TraesCS1B02G079900
transcript:TraesCS1B02G079900.3	TraesCS1B02G079900
transcript:TraesCS1B02G080000.1	TraesCS1B02G080000
transcript:TraesCS1B02G080100.1	TraesCS1B02G080100
transcript:TraesCS1B02G080200.1	TraesCS1B02G080200
transcript:TraesCS1B02G080300.1	TraesCS1B02G080300
transcript:TraesCS1B02G080400.1	TraesCS1B02G080400
transcript:TraesCS1B02G080400.2	TraesCS1B02G080400
transcript:TraesCS1B02G080500.1	TraesCS1B02G080500
transcript:TraesCS1B02G080600.1	TraesCS1B02G080600
transcript:TraesCS1B02G080700.1	TraesCS1B02G080700
transcript:TraesCS1B02G080700.2	TraesCS1B02G080700
transcript:TraesCS1B02G080700.3	TraesCS1B02G080700
transcript:TraesCS1B02G080800.1	TraesCS1B02G080800
transcript:TraesCS1B02G080900.1	TraesCS1B02G080900
transcript:TraesCS1B02G080900.2	TraesCS1B02G080900
transcript:TraesCS1B02G081000.1	TraesCS1B02G081000
transcript:TraesCS1B02G081100.1	TraesCS1B02G081100
transcript:TraesCS1B02G081200.1	TraesCS1B02G081200
transcript:TraesCS1B02G081300.1	TraesCS1B02G081300
transcript:TraesCS1B02G081400.1	TraesCS1B02G081400
transcript:TraesCS1B02G081500.2	TraesCS1B02G081500
transcript:TraesCS1B02G081500.1	TraesCS1B02G081500
transcript:TraesCS1B02G081500.3	TraesCS1B02G081500
transcript:TraesCS1B02G081600.1	TraesCS1B02G081600
transcript:TraesCS1B02G081700.1	TraesCS1B02G081700
transcript:TraesCS1B02G081800.1	TraesCS1B02G081800
transcript:TraesCS1B02G081900.1	TraesCS1B02G081900
transcript:TraesCS1B02G082000.1	TraesCS1B02G082000
transcript:TraesCS1B02G082100.1	TraesCS1B02G082100
