transcript_id	gene_id
transcript:KXG39233	SORBI_3001G351400
transcript:EER92185	SORBI_3001G351500
transcript:KXG39234	SORBI_3001G351600
transcript:EER94762	SORBI_3001G351700
transcript:KXG39235	SORBI_3001G351700
transcript:EER92186	SORBI_3001G351800
transcript:EER92187	SORBI_3001G351900
transcript:KXG39236	SORBI_3001G351900
transcript:OQU92490	SORBI_3001G351900
transcript:OQU92491	SORBI_3001G352100
transcript:OQU92492	SORBI_3001G352200
transcript:KXG39239	SORBI_3001G352300
transcript:KXG39243	SORBI_3001G352400
transcript:KXG39241	SORBI_3001G352400
transcript:KXG39240	SORBI_3001G352400
transcript:KXG39242	SORBI_3001G352400
transcript:EER94763	SORBI_3001G352500
transcript:EER94764	SORBI_3001G352600
transcript:OQU92493	SORBI_3001G352633
transcript:OQU92494	SORBI_3001G352666
transcript:OQU92495	SORBI_3001G352700
transcript:EER94765	SORBI_3001G352800
transcript:OQU92496	SORBI_3001G352900
transcript:OQU92497	SORBI_3001G352933
transcript:OQU92498	SORBI_3001G352966
transcript:OQU92499	SORBI_3001G353000
transcript:KXG39246	SORBI_3001G353100
transcript:EER94770	SORBI_3001G353200
transcript:OQU92500	SORBI_3001G353250
transcript:EER94771	SORBI_3001G353300
transcript:OQU92501	SORBI_3001G353300
transcript:KXG39248	SORBI_3001G353400
transcript:KXG39247	SORBI_3001G353400
transcript:OQU92502	SORBI_3001G353501
transcript:EER92192	SORBI_3001G353600
transcript:OQU92504	SORBI_3001G353700
transcript:OQU92503	SORBI_3001G353700
transcript:EER92193	SORBI_3001G353700
transcript:KXG39250	SORBI_3001G353800
transcript:KXG39251	SORBI_3001G353800
transcript:OQU92508	SORBI_3001G353900
transcript:OQU92507	SORBI_3001G353900
transcript:OQU92505	SORBI_3001G353900
transcript:OQU92506	SORBI_3001G353900
transcript:KXG39254	SORBI_3001G354000
transcript:OQU92509	SORBI_3001G354100
transcript:KXG39256	SORBI_3001G354200
transcript:EER94773	SORBI_3001G354400
transcript:OQU92515	SORBI_3001G354501
transcript:OQU92516	SORBI_3001G354501
transcript:OQU92519	SORBI_3001G354501
transcript:OQU92510	SORBI_3001G354501
transcript:OQU92511	SORBI_3001G354501
transcript:OQU92512	SORBI_3001G354501
transcript:OQU92513	SORBI_3001G354501
transcript:OQU92514	SORBI_3001G354501
transcript:OQU92517	SORBI_3001G354501
transcript:OQU92518	SORBI_3001G354501
transcript:KXG39259	SORBI_3001G354600
transcript:KXG39260	SORBI_3001G354600
transcript:ENSRNA049445021-T1	ENSRNA049445021
transcript:ENSRNA049444649-T1	ENSRNA049444649
transcript:KXG39261	SORBI_3001G354700
transcript:EER92197	SORBI_3001G354800
transcript:KXG39263	SORBI_3001G354900
transcript:KXG39265	SORBI_3001G355000
transcript:KXG39267	SORBI_3001G355100
transcript:EER94780	SORBI_3001G355200
transcript:KXG39268	SORBI_3001G355200
transcript:OQU92520	SORBI_3001G355200
transcript:EER92199	SORBI_3001G355300
transcript:OQU92521	SORBI_3001G355400
transcript:ENSRNA049482421-T1	ENSRNA049482421
transcript:ENSRNA049482451-T1	ENSRNA049482451
transcript:ENSRNA049482425-T1	ENSRNA049482425
transcript:EER92200	SORBI_3001G355500
transcript:OQU92522	SORBI_3001G355600
transcript:KXG39270	SORBI_3001G355600
transcript:KXG39269	SORBI_3001G355700
transcript:EER94782	SORBI_3001G355800
transcript:OQU92523	SORBI_3001G355850
transcript:KXG39271	SORBI_3001G355900
transcript:KXG39272	SORBI_3001G356000
transcript:EER94783	SORBI_3001G356100
transcript:KXG39274	SORBI_3001G356100
transcript:KXG39273	SORBI_3001G356100
transcript:ENSRNA049445015-T1	ENSRNA049445015
transcript:EER94784	SORBI_3001G356200
transcript:KXG39275	SORBI_3001G356300
transcript:EER94786	SORBI_3001G356400
transcript:KXG39276	SORBI_3001G356500
transcript:KXG39277	SORBI_3001G356600
transcript:EER92201	SORBI_3001G356700
transcript:KXG39278	SORBI_3001G356800
transcript:OQU92524	SORBI_3001G357000
transcript:EER92202	SORBI_3001G357000
transcript:OQU92525	SORBI_3001G357100
transcript:EER92203	SORBI_3001G357200
transcript:OQU92526	SORBI_3001G357300
transcript:EER92205	SORBI_3001G357400
transcript:EER92206	SORBI_3001G357500
transcript:EER92207	SORBI_3001G357600
transcript:OQU92527	SORBI_3001G357650
transcript:KXG39283	SORBI_3001G357700
transcript:OQU92528	SORBI_3001G357800
transcript:KXG39284	SORBI_3001G357900
transcript:EER92211	SORBI_3001G358000
transcript:KXG39285	SORBI_3001G358000
transcript:OQU92529	SORBI_3001G358101
transcript:EER92212	SORBI_3001G358200
transcript:EER94791	SORBI_3001G358300
transcript:OQU92530	SORBI_3001G358366
transcript:OQU92531	SORBI_3001G358432
transcript:EER92214	SORBI_3001G358500
transcript:OQU92532	SORBI_3001G358600
transcript:OQU92533	SORBI_3001G358600
transcript:EER92215	SORBI_3001G358700
transcript:OQU92534	SORBI_3001G358700
transcript:ENSRNA049482457-T1	ENSRNA049482457
transcript:OQU92535	SORBI_3001G358800
transcript:EER92216	SORBI_3001G358900
transcript:EER94794	SORBI_3001G359000
transcript:KXG39291	SORBI_3001G359100
transcript:KXG39290	SORBI_3001G359100
transcript:EER94796	SORBI_3001G359200
transcript:KXG39293	SORBI_3001G359300
transcript:KXG39292	SORBI_3001G359300
transcript:KXG39295	SORBI_3001G359400
transcript:KXG39294	SORBI_3001G359400
transcript:OQU92536	SORBI_3001G359500
transcript:OQU92538	SORBI_3001G359500
transcript:EER94798	SORBI_3001G359500
transcript:OQU92537	SORBI_3001G359500
transcript:OQU92539	SORBI_3001G359601
transcript:EER94799	SORBI_3001G359700
transcript:EER92218	SORBI_3001G359800
transcript:OQU92541	SORBI_3001G359900
transcript:OQU92540	SORBI_3001G359900
transcript:OQU92544	SORBI_3001G359900
transcript:OQU92542	SORBI_3001G359900
transcript:OQU92543	SORBI_3001G359900
transcript:EER94801	SORBI_3001G360000
transcript:EER92219	SORBI_3001G360200
transcript:EER94802	SORBI_3001G360300
transcript:OQU92545	SORBI_3001G360300
transcript:EER94803	SORBI_3001G360400
transcript:KXG39300	SORBI_3001G360500
transcript:KXG39299	SORBI_3001G360500
transcript:EER94804	SORBI_3001G360600
transcript:EER94806	SORBI_3001G360700
transcript:OQU92546	SORBI_3001G360800
transcript:EER94807	SORBI_3001G360800
transcript:EER94808	SORBI_3001G360900
transcript:EER92221	SORBI_3001G361000
transcript:EER92222	SORBI_3001G361100
transcript:EER94809	SORBI_3001G361200
transcript:EER94810	SORBI_3001G361300
transcript:KXG39302	SORBI_3001G361400
transcript:KXG39303	SORBI_3001G361500
transcript:EER92223	SORBI_3001G361600
transcript:KXG39304	SORBI_3001G361700
transcript:KXG39305	SORBI_3001G361700
transcript:OQU92547	SORBI_3001G361750
transcript:OQU92548	SORBI_3001G361750
transcript:OQU92549	SORBI_3001G361750
transcript:OQU92550	SORBI_3001G361750
transcript:OQU92551	SORBI_3001G361800
transcript:EER92224	SORBI_3001G361800
transcript:EER94812	SORBI_3001G361900
transcript:OQU92552	SORBI_3001G362001
transcript:EER94811	SORBI_3001G362100
transcript:EER94814	SORBI_3001G362200
transcript:KXG39307	SORBI_3001G362300
transcript:EER94815	SORBI_3001G362300
transcript:OQU92553	SORBI_3001G362400
transcript:KXG39308	SORBI_3001G362500
transcript:OQU92554	SORBI_3001G362601
transcript:OQU92555	SORBI_3001G362701
transcript:EER94816	SORBI_3001G362800
transcript:EER92230	SORBI_3001G362900
transcript:EER94813	SORBI_3001G363000
transcript:EER92231	SORBI_3001G363100
transcript:EER94818	SORBI_3001G363200
transcript:EER94819	SORBI_3001G363300
transcript:KXG39311	SORBI_3001G363400
transcript:KXG39314	SORBI_3001G363500
transcript:KXG39312	SORBI_3001G363600
transcript:EER94822	SORBI_3001G363700
transcript:KXG39317	SORBI_3001G363900
transcript:KXG39318	SORBI_3001G364100
transcript:EER94824	SORBI_3001G364200
transcript:KXG39319	SORBI_3001G364200
transcript:KXG39320	SORBI_3001G364300
transcript:EER94825	SORBI_3001G364400
transcript:EER94826	SORBI_3001G364500
transcript:EER92233	SORBI_3001G364600
transcript:OQU92556	SORBI_3001G364700
transcript:EER92235	SORBI_3001G364800
transcript:KXG39321	SORBI_3001G364900
transcript:EER94828	SORBI_3001G365000
transcript:EER92236	SORBI_3001G365100
transcript:KXG39323	SORBI_3001G365200
transcript:KXG39324	SORBI_3001G365200
transcript:OQU92557	SORBI_3001G365266
transcript:OQU92558	SORBI_3001G365332
transcript:KXG39327	SORBI_3001G365400
transcript:KXG39326	SORBI_3001G365500
transcript:KXG39328	SORBI_3001G365600
transcript:EER92238	SORBI_3001G365700
transcript:KXG39329	SORBI_3001G365800
transcript:KXG39330	SORBI_3001G365800
transcript:KXG39331	SORBI_3001G365900
transcript:OQU92559	SORBI_3001G366000
transcript:OQU92563	SORBI_3001G366100
transcript:OQU92560	SORBI_3001G366100
transcript:OQU92562	SORBI_3001G366100
transcript:EER92241	SORBI_3001G366100
transcript:OQU92561	SORBI_3001G366100
transcript:OQU92564	SORBI_3001G366100
transcript:OQU92565	SORBI_3001G366200
transcript:OQU92567	SORBI_3001G366300
transcript:OQU92566	SORBI_3001G366300
transcript:OQU92568	SORBI_3001G366401
transcript:EER92245	SORBI_3001G366500
transcript:OQU92569	SORBI_3001G366600
transcript:KXG39336	SORBI_3001G366600
transcript:EER92246	SORBI_3001G366600
transcript:KXG39335	SORBI_3001G366600
transcript:EER94835	SORBI_3001G366700
transcript:KXG39337	SORBI_3001G366800
transcript:ENSRNA049482413-T1	ENSRNA049482413
transcript:OQU92570	SORBI_3001G366900
transcript:EER92249	SORBI_3001G367000
transcript:KXG39339	SORBI_3001G367100
transcript:KXG39338	SORBI_3001G367100
transcript:OQU92571	SORBI_3001G367301
transcript:OQU92572	SORBI_3001G367301
transcript:OQU92574	SORBI_3001G367301
transcript:OQU92573	SORBI_3001G367301
transcript:OQU92575	SORBI_3001G367500
transcript:EER92252	SORBI_3001G367600
transcript:KXG39344	SORBI_3001G367700
transcript:OQU92576	SORBI_3001G367800
transcript:OQU92577	SORBI_3001G367800
transcript:KXG39345	SORBI_3001G367900
transcript:EER94840	SORBI_3001G367900
transcript:EER92254	SORBI_3001G368000
transcript:EER94841	SORBI_3001G368100
transcript:EER92255	SORBI_3001G368300
transcript:KXG39348	SORBI_3001G368300
transcript:EER94843	SORBI_3001G368400
transcript:EER92258	SORBI_3001G368500
transcript:EER92259	SORBI_3001G368600
transcript:KXG39349	SORBI_3001G368700
transcript:EER92261	SORBI_3001G368800
transcript:EER94844	SORBI_3001G368900
transcript:KXG39350	SORBI_3001G368900
transcript:KXG39351	SORBI_3001G368900
transcript:KXG39352	SORBI_3001G368900
transcript:EER94839	SORBI_3001G369000
transcript:KXG39849	SORBI_3001G369101
transcript:OQU92578	SORBI_3001G369200
transcript:OQU92580	SORBI_3001G369300
transcript:OQU92579	SORBI_3001G369300
transcript:OQU92581	SORBI_3001G369401
transcript:OQU92583	SORBI_3001G369500
transcript:OQU92582	SORBI_3001G369550
transcript:OQU92584	SORBI_3001G369500
transcript:KXG39356	SORBI_3001G369600
transcript:EER92627	SORBI_3001G369600
transcript:OQU92585	SORBI_3001G369701
transcript:EER92264	SORBI_3001G369800
transcript:OQU92586	SORBI_3001G369900
transcript:EER92265	SORBI_3001G369900
transcript:OQU92587	SORBI_3001G370000
transcript:KXG39360	SORBI_3001G370000
transcript:EER94849	SORBI_3001G370000
transcript:EER92266	SORBI_3001G370100
transcript:KXG39361	SORBI_3001G370100
transcript:KXG39362	SORBI_3001G370200
transcript:EER94850	SORBI_3001G370300
transcript:EER94848	SORBI_3001G370400
transcript:OQU92588	SORBI_3001G370400
transcript:EER94852	SORBI_3001G370500
transcript:KXG39364	SORBI_3001G370600
transcript:KXG39365	SORBI_3001G370600
transcript:KXG39363	SORBI_3001G370600
transcript:EER92267	SORBI_3001G370700
transcript:OQU92589	SORBI_3001G370750
transcript:ENSRNA049482453-T1	ENSRNA049482453
transcript:KXG39366	SORBI_3001G370800
transcript:OQU92590	SORBI_3001G370900
transcript:EER94854	SORBI_3001G371000
transcript:EER92268	SORBI_3001G371100
transcript:KXG39369	SORBI_3001G371200
transcript:OQU92591	SORBI_3001G371200
transcript:OQU92592	SORBI_3001G371200
transcript:OQU92593	SORBI_3001G371200
transcript:EER92269	SORBI_3001G371300
transcript:EER94856	SORBI_3001G371400
transcript:OQU92594	SORBI_3001G371500
transcript:KXG39371	SORBI_3001G371600
transcript:OQU92595	SORBI_3001G371650
transcript:ENSRNA049482436-T1	ENSRNA049482436
transcript:KXG39372	SORBI_3001G371700
transcript:KXG39373	SORBI_3001G371700
transcript:KXG39374	SORBI_3001G371700
transcript:OQU92596	SORBI_3001G371700
transcript:KXG39866	SORBI_3001G371750
transcript:EER94857	SORBI_3001G371800
transcript:KXG39375	SORBI_3001G371900
transcript:OQU92597	SORBI_3001G371900
transcript:KXG39376	SORBI_3001G372000
transcript:KXG39377	SORBI_3001G372000
transcript:KXG39378	SORBI_3001G372000
transcript:KXG39379	SORBI_3001G372000
transcript:EER94858	SORBI_3001G372100
transcript:KXG39380	SORBI_3001G372200
transcript:KXG39381	SORBI_3001G372200
transcript:OQU92598	SORBI_3001G372400
transcript:EER94859	SORBI_3001G372500
transcript:EER92272	SORBI_3001G372600
transcript:EER94860	SORBI_3001G372700
transcript:KXG39385	SORBI_3001G372800
transcript:KXG39384	SORBI_3001G372800
transcript:OQU92599	SORBI_3001G372900
transcript:KXG39386	SORBI_3001G372900
transcript:OQU92600	SORBI_3001G372900
transcript:EER92274	SORBI_3001G373000
transcript:EER92275	SORBI_3001G373100
transcript:KXG39388	SORBI_3001G373200
transcript:KXG39389	SORBI_3001G373300
transcript:KXG39391	SORBI_3001G373400
transcript:KXG39390	SORBI_3001G373400
transcript:KXG39392	SORBI_3001G373500
transcript:OQU92602	SORBI_3001G373500
transcript:OQU92601	SORBI_3001G373500
transcript:ENSRNA049444986-T1	ENSRNA049444986
transcript:EER92278	SORBI_3001G373600
transcript:KXG39393	SORBI_3001G373700
transcript:OQU92604	SORBI_3001G373800
transcript:OQU92603	SORBI_3001G373850
transcript:EER92281	SORBI_3001G373900
transcript:KXG39395	SORBI_3001G374000
transcript:OQU92605	SORBI_3001G374000
transcript:EER92280	SORBI_3001G374100
transcript:EER94862	SORBI_3001G374200
transcript:OQU92606	SORBI_3001G374301
transcript:KXG39397	SORBI_3001G374400
transcript:KXG39398	SORBI_3001G374400
transcript:EER94865	SORBI_3001G374500
transcript:OQU92607	SORBI_3001G374600
transcript:KXG39399	SORBI_3001G374600
transcript:OQU92608	SORBI_3001G374700
transcript:EER92285	SORBI_3001G374800
transcript:EER92286	SORBI_3001G374900
transcript:OQU92609	SORBI_3001G375000
transcript:EER92288	SORBI_3001G375100
transcript:KXG39402	SORBI_3001G375200
transcript:EER92289	SORBI_3001G375300
transcript:OQU92610	SORBI_3001G375400
transcript:KXG39404	SORBI_3001G375500
transcript:EER94869	SORBI_3001G375600
transcript:OQU92611	SORBI_3001G375650
transcript:EER94870	SORBI_3001G375700
transcript:EER94871	SORBI_3001G375800
transcript:OQU92612	SORBI_3001G375900
transcript:EER94874	SORBI_3001G376100
transcript:OQU92613	SORBI_3001G376150
transcript:OQU92614	SORBI_3001G376200
transcript:OQU92615	SORBI_3001G376266
transcript:OQU92616	SORBI_3001G376332
transcript:EER94876	SORBI_3001G376400
transcript:OQU92617	SORBI_3001G376501
transcript:EER92292	SORBI_3001G376600
transcript:EER94877	SORBI_3001G376700
transcript:EER92293	SORBI_3001G376800
transcript:OQU92618	SORBI_3001G376900
transcript:EER94878	SORBI_3001G376900
transcript:EER92294	SORBI_3001G377000
transcript:OQU92619	SORBI_3001G377050
transcript:KXG39409	SORBI_3001G377100
transcript:OQU92620	SORBI_3001G377100
transcript:OQU92622	SORBI_3001G377100
transcript:OQU92621	SORBI_3001G377100
transcript:OQU92623	SORBI_3001G377200
transcript:EER92297	SORBI_3001G377300
transcript:OQU92624	SORBI_3001G377400
transcript:EER92298	SORBI_3001G377500
transcript:OQU92625	SORBI_3001G377600
transcript:EER94881	SORBI_3001G377600
transcript:EER92299	SORBI_3001G377700
transcript:OQU92626	SORBI_3001G377800
transcript:ENSRNA049482448-T1	ENSRNA049482448
transcript:OQU92630	SORBI_3001G377900
transcript:OQU92631	SORBI_3001G377900
transcript:OQU92632	SORBI_3001G377900
transcript:OQU92627	SORBI_3001G377900
transcript:OQU92628	SORBI_3001G377900
transcript:OQU92629	SORBI_3001G377900
transcript:KXG39411	SORBI_3001G377900
transcript:KXG39412	SORBI_3001G377900
transcript:OQU92633	SORBI_3001G378001
transcript:OQU92635	SORBI_3001G378100
transcript:ENSRNA049996996-T1	ENSRNA049996996
transcript:OQU92634	SORBI_3001G378150
transcript:EER94884	SORBI_3001G378200
transcript:EER92301	SORBI_3001G378300
transcript:EER94885	SORBI_3001G378400
transcript:EER94886	SORBI_3001G378500
transcript:OQU92636	SORBI_3001G378550
transcript:EER94887	SORBI_3001G378600
transcript:KXG39415	SORBI_3001G378700
transcript:KXG39416	SORBI_3001G378800
transcript:KXG39417	SORBI_3001G378800
transcript:EER92302	SORBI_3001G378900
transcript:EER94889	SORBI_3001G379000
transcript:EER92303	SORBI_3001G379100
transcript:EER94890	SORBI_3001G379200
transcript:KXG39419	SORBI_3001G379300
transcript:KXG39418	SORBI_3001G379400
transcript:OQU92637	SORBI_3001G379400
transcript:EER92305	SORBI_3001G379500
transcript:EER94892	SORBI_3001G379600
transcript:EER94893	SORBI_3001G379700
transcript:EER94894	SORBI_3001G379800
transcript:EER94895	SORBI_3001G379900
transcript:KXG39420	SORBI_3001G379900
transcript:KXG39938	SORBI_3001G379900
transcript:EER94896	SORBI_3001G380000
transcript:OQU92638	SORBI_3001G380100
transcript:OQU92639	SORBI_3001G380200
transcript:KXG39422	SORBI_3001G380200
transcript:EER94897	SORBI_3001G380200
transcript:KXG39423	SORBI_3001G380300
transcript:EER92307	SORBI_3001G380400
transcript:KXG39424	SORBI_3001G380500
transcript:KXG39425	SORBI_3001G380600
transcript:OQU92641	SORBI_3001G380700
transcript:OQU92640	SORBI_3001G380700
transcript:KXG39426	SORBI_3001G380700
transcript:EER92308	SORBI_3001G380800
transcript:OQU92642	SORBI_3001G380800
transcript:EER94902	SORBI_3001G380900
transcript:KXG39427	SORBI_3001G381000
transcript:EER94903	SORBI_3001G381100
transcript:EER94904	SORBI_3001G381200
transcript:OQU92643	SORBI_3001G381250
transcript:EER94905	SORBI_3001G381300
transcript:OQU92644	SORBI_3001G381400
transcript:OQU92645	SORBI_3001G381500
transcript:EER94908	SORBI_3001G381600
transcript:KXG39430	SORBI_3001G381700
transcript:OQU92646	SORBI_3001G381700
transcript:OQU92647	SORBI_3001G381800
transcript:EER94909	SORBI_3001G381800
transcript:OQU92650	SORBI_3001G381900
transcript:KXG39431	SORBI_3001G381900
transcript:OQU92648	SORBI_3001G381900
transcript:OQU92649	SORBI_3001G381900
transcript:KXG39433	SORBI_3001G382000
transcript:KXG39432	SORBI_3001G382000
transcript:EER94911	SORBI_3001G382100
transcript:EER94912	SORBI_3001G382200
transcript:ENSRNA049482445-T1	ENSRNA049482445
transcript:ENSRNA049482466-T1	ENSRNA049482466
transcript:OQU92651	SORBI_3001G382266
transcript:OQU92652	SORBI_3001G382332
transcript:EER94913	SORBI_3001G382400
transcript:EER92309	SORBI_3001G382500
transcript:KXG39434	SORBI_3001G382500
transcript:KXG39435	SORBI_3001G382600
transcript:OQU92653	SORBI_3001G382600
transcript:KXG39436	SORBI_3001G382700
transcript:OQU92654	SORBI_3001G382700
transcript:KXG39437	SORBI_3001G382700
transcript:OQU92655	SORBI_3001G382700
transcript:KXG39438	SORBI_3001G382800
transcript:KXG39439	SORBI_3001G382800
transcript:KXG39440	SORBI_3001G382900
transcript:KXG39441	SORBI_3001G383000
transcript:EER92316	SORBI_3001G383100
transcript:OQU92656	SORBI_3001G383200
transcript:OQU92657	SORBI_3001G383200
transcript:EER94914	SORBI_3001G383300
transcript:OQU92658	SORBI_3001G383350
transcript:EER92317	SORBI_3001G383400
transcript:OQU92659	SORBI_3001G383400
transcript:EER94918	SORBI_3001G383500
transcript:KXG39445	SORBI_3001G383600
transcript:KXG39446	SORBI_3001G383700
transcript:EER92319	SORBI_3001G383800
transcript:EER94919	SORBI_3001G383900
transcript:EER92320	SORBI_3001G384000
transcript:EER94916	SORBI_3001G384000
transcript:EER94920	SORBI_3001G384100
transcript:EER92321	SORBI_3001G384200
transcript:KXG39448	SORBI_3001G384300
transcript:KXG39447	SORBI_3001G384300
transcript:KXG39449	SORBI_3001G384300
transcript:KXG39450	SORBI_3001G384400
transcript:KXG39451	SORBI_3001G384400
transcript:KXG39452	SORBI_3001G384500
transcript:EER92322	SORBI_3001G384600
transcript:EER94923	SORBI_3001G384700
transcript:KXG39453	SORBI_3001G384700
transcript:KXG39454	SORBI_3001G384800
transcript:KXG39457	SORBI_3001G384900
transcript:EER92323	SORBI_3001G385000
transcript:OQU92661	SORBI_3001G385066
transcript:OQU92660	SORBI_3001G385132
transcript:KXG39463	SORBI_3001G385200
transcript:OQU92664	SORBI_3001G385200
transcript:OQU92662	SORBI_3001G385200
transcript:KXG39462	SORBI_3001G385200
transcript:OQU92663	SORBI_3001G385200
transcript:KXG39464	SORBI_3001G385200
transcript:KXG39460	SORBI_3001G385200
transcript:EER94925	SORBI_3001G385200
transcript:KXG39461	SORBI_3001G385200
transcript:EER92325	SORBI_3001G385300
transcript:OQU92665	SORBI_3001G385300
transcript:KXG39465	SORBI_3001G385400
transcript:KXG39466	SORBI_3001G385500
transcript:EER92326	SORBI_3001G385800
transcript:EER92327	SORBI_3001G385900
transcript:EER92328	SORBI_3001G386000
transcript:EER92329	SORBI_3001G386100
transcript:KXG39469	SORBI_3001G386200
transcript:KXG39470	SORBI_3001G386200
transcript:EER92330	SORBI_3001G386300
transcript:ENSRNA049996987-T1	ENSRNA049996987
transcript:OQU92666	SORBI_3001G386400
transcript:OQU92667	SORBI_3001G386400
transcript:OQU92668	SORBI_3001G386400
transcript:OQU92670	SORBI_3001G386500
transcript:OQU92669	SORBI_3001G386500
transcript:KXG39473	SORBI_3001G386600
transcript:EER94931	SORBI_3001G386700
transcript:KXG39474	SORBI_3001G386800
transcript:EER92334	SORBI_3001G386900
transcript:KXG39983	SORBI_3001G386900
transcript:KXG39475	SORBI_3001G387000
transcript:KXG39476	SORBI_3001G387000
transcript:EER92335	SORBI_3001G387200
transcript:EER94932	SORBI_3001G387300
transcript:KXG39477	SORBI_3001G387400
transcript:EER94930	SORBI_3001G387500
transcript:EER94933	SORBI_3001G387600
transcript:EER94934	SORBI_3001G387700
transcript:EER94935	SORBI_3001G387800
transcript:EER92337	SORBI_3001G387900
transcript:OQU92671	SORBI_3001G388000
transcript:OQU92673	SORBI_3001G388000
transcript:EER94936	SORBI_3001G388000
transcript:OQU92675	SORBI_3001G388000
transcript:KXG39478	SORBI_3001G388000
transcript:OQU92676	SORBI_3001G388000
transcript:OQU92672	SORBI_3001G388000
transcript:OQU92674	SORBI_3001G388000
transcript:OQU92677	SORBI_3001G388000
transcript:OQU92678	SORBI_3001G388000
transcript:EER92338	SORBI_3001G388100
transcript:KXG39480	SORBI_3001G388200
transcript:KXG39479	SORBI_3001G388200
transcript:OQU92679	SORBI_3001G388250
transcript:OQU92680	SORBI_3001G388250
transcript:KXG39483	SORBI_3001G388300
transcript:OQU92681	SORBI_3001G388300
transcript:OQU92682	SORBI_3001G388300
transcript:OQU92683	SORBI_3001G388300
transcript:EER94937	SORBI_3001G388400
transcript:KXG39484	SORBI_3001G388500
transcript:KXG39482	SORBI_3001G388400
transcript:EER94938	SORBI_3001G388600
transcript:KXG39485	SORBI_3001G388700
transcript:OQU92684	SORBI_3001G388800
transcript:OQU92686	SORBI_3001G388800
transcript:OQU92685	SORBI_3001G388800
transcript:EER94939	SORBI_3001G388800
transcript:EER92343	SORBI_3001G388900
transcript:EER94940	SORBI_3001G389000
transcript:OQU92687	SORBI_3001G389100
transcript:OQU92688	SORBI_3001G389100
transcript:OQU92689	SORBI_3001G389100
transcript:KXG39486	SORBI_3001G389100
transcript:EER92345	SORBI_3001G389200
transcript:EER94941	SORBI_3001G389300
transcript:EER94942	SORBI_3001G389400
transcript:OQU92690	SORBI_3001G389500
transcript:KXG39487	SORBI_3001G389500
transcript:KXG39488	SORBI_3001G389500
transcript:EER94943	SORBI_3001G389600
transcript:EER92346	SORBI_3001G389700
transcript:KXG39489	SORBI_3001G389800
transcript:EER92349	SORBI_3001G389900
transcript:OQU92692	SORBI_3001G390000
transcript:OQU92691	SORBI_3001G390000
transcript:EER94944	SORBI_3001G390000
transcript:EER92350	SORBI_3001G390200
transcript:KXG39492	SORBI_3001G390200
transcript:KXG39493	SORBI_3001G390200
transcript:EER94946	SORBI_3001G390300
transcript:EER94947	SORBI_3001G390400
transcript:EER94948	SORBI_3001G390500
transcript:OQU92693	SORBI_3001G390500
transcript:EER94949	SORBI_3001G390700
transcript:ENSRNA049444972-T1	ENSRNA049444972
transcript:KXG39494	SORBI_3001G390800
transcript:KXG39495	SORBI_3001G390800
transcript:KXG39496	SORBI_3001G390800
transcript:KXG39497	SORBI_3001G390800
transcript:OQU92694	SORBI_3001G390900
transcript:EER92354	SORBI_3001G390900
transcript:OQU92695	SORBI_3001G391000
transcript:OQU92696	SORBI_3001G391101
transcript:EER94951	SORBI_3001G391200
transcript:EER94952	SORBI_3001G391300
transcript:EER92355	SORBI_3001G391400
transcript:KXG39500	SORBI_3001G391500
transcript:EER92357	SORBI_3001G391600
transcript:KXG39501	SORBI_3001G391800
transcript:EER94953	SORBI_3001G391900
transcript:KXG39503	SORBI_3001G392000
transcript:EER94955	SORBI_3001G392100
transcript:EER92358	SORBI_3001G392200
transcript:KXG39505	SORBI_3001G392300
transcript:KXG39504	SORBI_3001G392300
transcript:EER92359	SORBI_3001G392400
transcript:KXG39506	SORBI_3001G392500
transcript:OQU92698	SORBI_3001G392600
transcript:OQU92697	SORBI_3001G392600
transcript:KXG39507	SORBI_3001G392600
transcript:OQU92699	SORBI_3001G392600
transcript:OQU92700	SORBI_3001G392650
transcript:OQU92701	SORBI_3001G392700
transcript:KXG39508	SORBI_3001G392700
transcript:EER94961	SORBI_3001G392800
transcript:KXG39509	SORBI_3001G392900
transcript:KXG39510	SORBI_3001G392900
transcript:KXG39511	SORBI_3001G393000
transcript:OQU92703	SORBI_3001G393101
transcript:OQU92702	SORBI_3001G393101
transcript:OQU92704	SORBI_3001G393200
transcript:KXG39515	SORBI_3001G393300
transcript:OQU92705	SORBI_3001G393401
transcript:OQU92706	SORBI_3001G393500
transcript:ENSRNA049482424-T1	ENSRNA049482424
transcript:ENSRNA049482429-T1	ENSRNA049482429
transcript:EER92364	SORBI_3001G393600
transcript:KXG39517	SORBI_3001G393700
transcript:EER94969	SORBI_3001G393800
transcript:KXG39519	SORBI_3001G393900
transcript:OQU92707	SORBI_3001G393900
transcript:KXG39518	SORBI_3001G393900
transcript:EER94970	SORBI_3001G394000
transcript:KXG39520	SORBI_3001G394100
transcript:OQU92708	SORBI_3001G394250
transcript:EER94971	SORBI_3001G394400
transcript:EER95383	SORBI_3001G394466
transcript:EER95386	SORBI_3001G394532
transcript:EER92366	SORBI_3001G394600
transcript:KXG39524	SORBI_3001G394700
transcript:OQU92709	SORBI_3001G394800
transcript:OQU92710	SORBI_3001G394800
transcript:OQU92711	SORBI_3001G394800
transcript:OQU92712	SORBI_3001G394900
transcript:KXG39525	SORBI_3001G394900
transcript:OQU92713	SORBI_3001G394900
transcript:EER94973	SORBI_3001G395000
transcript:OQU92714	SORBI_3001G395100
