feature_id	SRR14935707	SRR14935708	SRR14935709	SRR14935710	SRR14935703	SRR14935704	SRR14935705	SRR14935706
transcript:KXG38377	40	86	62	40	44	18	39	70
transcript:KXG38378	10	19	34	16	40	8	28	23
transcript:EER95541	1081.883	1274	688	934	618.028	761.41	1396.205	469
transcript:OQU91666	0	0	0	0	0	0	0	0
transcript:EER94114	0	0	0	0	0	0	0	0
transcript:KXG38379	0	0	0	0	0	0	0	0
transcript:OQU91667	0	0	0	0	1	0	0	0
transcript:KXG38380	0	0	0	0	0	0	0	0
transcript:KXG38381	0	0	0	0	0	0	0	0
transcript:KXG38383	0	0	0	1	0	1	0	0
transcript:KXG38386	1537.75	1561.094	1260.058	1421.125	1246	1227.734	1692.069	1125.823
transcript:KXG38387	139	129.5	76.5	100.501	76	79.258	129.5	63.5
transcript:KXG38388	139	129.5	76.5	100.501	76	79.258	129.5	63.5
transcript:OQU91669	0	0	0	1.489	0	0	0	0
transcript:KXG38390	7.72	11.109	0	15.511	0	0	13.355	7.123
transcript:OQU91668	0	0	0	0	0	0	0	0
transcript:KXG38389	0	0	6	0	0	2.904	0	1.763
transcript:KXG38391	6.28	0	0	0	10	21.096	4.645	0
transcript:OQU91670	0	6.891	0	0	0	0	0	2.114
transcript:OQU91671	0	0	0	0	0	0	0	0
transcript:OQU91672	0	0	0	0	0	0	0	0
transcript:KXG38393	201	348	90	161	133	95	102	113
transcript:OQU91673	1	0	0	0	6	0	1	0
transcript:EER91506	921	1122	820.079	819.696	718.895	781	1638.118	526
transcript:OQU91674	6	131	23	18	2	19	10	3
transcript:EER91507	147	245	136	150	103	100	129	81
transcript:EER91508	37	16	63	35	105	13	29	52
transcript:OQU91675	3	0	3	3	2	0	3	4
transcript:EER91509	0	0	0	0	0	1	0	1
transcript:EER91513	0	0	0	0	0	0	0	0
transcript:OQU91676	439	495	353	455	433.001	363	475	374
transcript:EER91514	568	530	492	535	490.999	421	565.007	361
transcript:OQU91677	150	186	95	122	139	58	113	92
transcript:OQU91678	0	0	0	0	0	0	0	0
transcript:KXG38400	0	3	0	0	0	1	1	0
transcript:OQU91679	1	0	0	0	0	0	0	0
transcript:EER91517	519	460	412	725.837	313	492	434.768	202
transcript:OQU91680	6	3	5	16	7	3	5	7
transcript:KXG38401	0	0	0	0	0	0	0	0
transcript:EER94119	0	0	0	0	0	0	0	0
transcript:KXG38403	0	1	0	0	0	0	0	0
transcript:EER94121	1531.237	1512	1013	1374.04	635	1382.75	1836.282	639
transcript:EER94118	119	133	64.043	111.004	29	143	215	23
transcript:OQU91684	0	0	0	0	0	0	0	0
transcript:OQU91685	73.571	176.204	47.598	69.835	37.01	43.635	86.411	32
transcript:OQU91683	26.429	20.796	13.402	22.789	2.381	26.365	11.589	0
transcript:OQU91681	0	0	0	0	0	0	0	0
transcript:OQU91682	0	0	0	1.376	1.609	0	0	0
transcript:KXG38404	0	0	0	0	0	0	0	0
transcript:ENSRNA049997067-T1	0	0	0	0	0	0	0	1
transcript:KXG38405	18	12	16	14	17	12	24	5
transcript:OQU91686	29.172	28.823	22.618	27.754	24.295	14.344	25.728	9
transcript:KXG38406	7.828	8.177	4.382	3.246	6.705	8.656	3.272	1
transcript:KXG38407	11	12	13	9	14	10	13	6
transcript:EER91520	0	0	0	0	0	0	0	0
transcript:EER91521	0	0	0	1	0	0	0	0
transcript:KXG38408	0	0	0	0	0	0	0	0
transcript:KXG38409	71	40	71	70	46	38	60	26
transcript:KXG38410	420	617	291	339	219	355	384.284	220
transcript:OQU91687	0	0	0	0	0	0	1	1
transcript:KXG38413	0	0	0	1	0	0	0	0
transcript:KXG38418	18	23	10	10	8	4	1	6
transcript:OQU91688	0	0	0	0	0	0	0	0
transcript:KXG38419	942.005	698	769	900.022	746	784.017	936.531	601
transcript:OQU91689	0	2	0	1	0	0	0	0
transcript:EER94131	4157.298	3050.95	2672.986	3526.651	2629	3054.501	3839.968	2786
transcript:EER91526	187	185	143	192.999	128	138	200	105
transcript:KXG38420	3	3	1	0	2	3	0	2
transcript:KXG38421	0	0	3	2	2	0	3	9
transcript:OQU91690	1	0	0	0	0	0	0	0
transcript:EER94133	299	323	220	264	184	240.661	373.023	154
transcript:EER94128	0	0	0	0	0	0	0	1
transcript:EER91529	1155.045	390	1382.208	1004.138	1418	701.636	2206.711	650
transcript:OQU91691	3	0	4.011	4.021	3.482	0	0	2
transcript:OQU91693	0	4.073	0	0	0	4.991	5.975	0
transcript:OQU91692	0	0	0	0	0	1.015	0	0
transcript:EER91530	161	196	134	159	169	108	122.091	168
transcript:EER91525	384	290	579	418	578	362	428.254	1201
transcript:EER94137	0	0	0	0	0	0	0	0
transcript:EER94138	198	243	99	143.009	118	177	220	103
transcript:KXG38424	1	0	0	0	0	0	0	0
transcript:OQU91694	0	0	0	0	0	0	0	0
transcript:EER91533	12	12	98	28	105	7	24	174
transcript:EER94139	300.947	362.793	221.288	292.6	176.848	180.291	308	105.168
transcript:OQU91695	0	15.207	12.712	27.4	3.152	29.709	0	21.832
transcript:EER94140	19	19	93	34	95	9	24	125
transcript:EER94141	8	13	36	12	49	3	9	33
transcript:EER91534	3	0	2	7	5	1	0	1
transcript:EER94142	0	0	0	0	0	0	0	0
transcript:EER91535	17	4	2	6	35	2	2	6
transcript:EER91537	0	0	0	0	0	0	0	0
transcript:KXG38426	50.112	43.822	38.762	40.302	41.385	47.332	48.75	19.65
transcript:EER91538	0	0	0	0	0	0	0	0
transcript:EER91539	0	0	0	0	0	0	0	0
transcript:KXG38427	0	0	0	0	0	0	0	0
transcript:EER91540	0	0	0	0	0	0	0	0
transcript:OQU91696	0	0	0	0	0	0	0	0
transcript:OQU91697	0	0	0	0	0	0	0	0
transcript:EER91545	0	0	0	0	0	0	0	0
transcript:KXG38431	229	335	243.581	263	362	132	312	666
transcript:KXG38432	162	199	124	151	129	114	216	91
transcript:ENSRNA049444492-T1	0	0	0	0	0	0	0	0
transcript:ENSRNA049444495-T1	0	0	0	0	0	0	0	0
transcript:OQU91699	6.451	9.121	5.159	2.487	5.121	2.489	0	2.489
transcript:OQU91698	285.849	363.109	292.859	235.451	343.237	117.577	89.406	224.246
transcript:KXG38433	113.7	148.77	125.983	101.063	146.642	50.934	38.608	122.264
transcript:OQU91700	0	0	0	0	0	0	0	0
transcript:OQU91701	584	701	364.528	588	447	367	515.902	410
transcript:EER94148	0	0	0	0	0	0	0	0
transcript:OQU91702	49.14	11.215	70.569	0	34.902	17.438	28.082	78.426
transcript:KXG38434	343.421	257.758	301.809	319.362	333.001	216.541	306.822	276.722
transcript:KXG38435	132.448	218.027	129.621	92.627	156.097	84.021	113.818	55.851
transcript:EER91549	23.5	14	27	20	20	15	25	23
transcript:OQU91703	23.5	14	27	20	20	15	25	23
transcript:EER91550	1	1	1	1	3	2	1	0
transcript:KXG38436	0	0	0	0	0	0	0	0
transcript:KXG38438	0	0	0	0	0	0	0	0
transcript:EER91551	269	202	186	229	168	151	290	177.074
transcript:EER91552	107	224	648.331	106	378	52	283	76
transcript:KXG38440	0	0	0	0	0	0	0	0
transcript:EER94152	0	0	0	0	0	0	0	0
transcript:OQU91704	1	0	2	0	1	0	0	1
transcript:OQU91705	0	0	0	0	0	0	0	0
transcript:EER91556	4011.668	3103	4168.132	3036.98	3043.872	1207	1866.001	1216
transcript:EER94156	3	3	1	0	4	0	1	10
transcript:OQU91706	0	0	0	0	0	0	0	0
transcript:EER94157	332	409	251	349	217	288	322	225
transcript:OQU91708	5	0	0	2	0	0	0	5
transcript:OQU91707	0	0	2	0	5	0	1	0
transcript:KXG38444	0	0	0	0	0	0	0	0
transcript:KXG38446	0	0	0	0	0	0	0	0
transcript:OQU91709	0	0	0	0	0	0	0	0
transcript:OQU91711	0	0	0	0	0	0	0	0
transcript:OQU91710	0	0	0	0	0	0	0	0
transcript:OQU91712	0	0	0	0	0	0	0	0
transcript:KXG38443	0	0	0	0	0	0	0	0
transcript:KXG38445	0	0	0	0	0	0	0	0
transcript:OQU91714	0	0	0	0	0	0	0	4
transcript:OQU91713	0	0	0	0	0	0	0	0
transcript:OQU91715	0	0	1	0	0	0	0	0
transcript:OQU91716	0	0	0	0	0	0	0	0
transcript:KXG38448	0	0	0	0	0	0	0	0
transcript:EER94164	88	72	41	123	18	25	169	41
transcript:KXG38449	4.893	6.127	5.399	5.037	8.045	4.498	6.622	3.01
transcript:EER94165	175.002	186.68	128.543	134.519	79.262	130.074	256.303	78.2
transcript:OQU91717	1.998	5.32	6.555	2.481	6.738	6.926	5.697	4.8
transcript:EER91558	211	213.003	144	204	278	52	334	289
transcript:OQU91718	16.07	14.008	3.433	3.13	3.103	3.335	13.826	9.066
transcript:OQU91719	725.93	368.992	780.567	590.87	841.897	432.665	702.18	383.934
transcript:OQU91720	0	0	0	0	0	0	0	0
transcript:OQU91721	0	0	0	0	0	0	0	0
transcript:EER91562	242	228	176	218.046	216	144	251.758	195
transcript:EER94171	3627.025	3853.16	2734.29	2844.025	3952.193	2797.645	3607.175	4042.841
transcript:EER91563	810.998	652	754	652.401	755	326.007	629	435
transcript:KXG38455	49.759	37.134	53.663	63.546	49.358	24.322	50.404	46.033
transcript:EER91565	19.053	17.939	2.595	2.849	0	2.58	14.549	5.094
transcript:OQU91722	0	4.243	0	0	0	0	0	0
transcript:OQU91723	28.947	27.818	28.405	15.775	17	32.42	25.037	0
transcript:OQU91724	0	0	0	15.377	0	0	5.414	7.906
transcript:ENSRNA049997061-T1	0	0	0	0	0	0	0	0
transcript:EER94172	3	3	4	5	37	2	3	2
transcript:OQU91725	0	0	0	0	0	0	0	0
transcript:EER94173	100	106	59	69	156	30	28	66
transcript:KXG38456	101	67	59	53	66	33	61	10
transcript:KXG38457	0	0	1	0	2	0	1	2
transcript:OQU91726	0	0	0	0	0	1	0	0
transcript:EER94175	4925.025	3347	3259.225	3249.212	2639.061	3639.705	5798.727	860
transcript:OQU91727	0	0	0	0	0	0	0	0
transcript:KXG38461	248.209	0	0	0	0	0	0	0
transcript:KXG38459	0	246.417	276.962	212.968	310.129	185.546	206.798	259.344
transcript:KXG38460	59.826	39.74	9.608	41.042	36.456	52.055	37.677	34.125
transcript:KXG38458	43.982	44.921	30.719	55.514	52.785	27.699	46.263	40.265
transcript:OQU91728	43.982	44.921	30.719	55.514	52.785	27.699	46.263	40.265
transcript:EER91566	144	156	100	151	99	114	154	98
transcript:EER94178	1388.377	1322	1134.076	1241	1207	949.958	1436.275	831
transcript:EER91568	0	0	0	0	0	0	0	1
transcript:EER91569	0	0	0	0	0	0	0	2
transcript:EER94179	0	0	0	0	0	0	0	0
transcript:KXG38462	0	0	0	0	0	0	0	0
transcript:EER94181	0	0	0	0	1	0	0	0
transcript:EER91570	0	0	0	0	0	1	0	0
transcript:EER91571	0	0	0	1	0	0	0	0
transcript:EER94182	38	51	43	41	91	9	18	72
transcript:KXG38463	0	0	1	0	0	1	0	0
transcript:EER94183	91	103	50	69	46	65	94	33
transcript:KXG38464	4	3	0	0	1	0	0	0
transcript:EER94184	14	28	24	9	28	12	25	16
transcript:EER91576	0	0	0	0	0	0	0	0
transcript:OQU91729	0	0	0	0	0	0	0	0
transcript:EER94185	54	68	43	51	43	35	54	25
transcript:EER94186	0	0	0	1	1	0	0	0
transcript:KXG38465	45.785	46.479	34.235	38.081	46.337	44.874	73.095	18.848
transcript:KXG38466	0	1	1	2	4	0	1	6
transcript:OQU91730	159	194	138	175	62	170	115.001	163
transcript:OQU91731	0	2	0	1	10	0	0	3
transcript:KXG38468	0	0	1	0	1	0	0	0
transcript:KXG38469	1035	786	927.89	924.011	870	928.381	1276.91	655
transcript:OQU91732	9	23	22	19	25	11	16	9
transcript:ENSRNA049465890-T1	0	0	0	0	0	0	0	0
transcript:EER91580	124	112	66.299	95	18	50	149	13
transcript:OQU91733	17.862	44.706	23	23.496	13	7.213	16.665	11
transcript:KXG38471	15.138	30.294	0	18.504	0	13.787	19.335	0
transcript:KXG38473	81	103	58	58	60	34	35	26
transcript:KXG38476	65	56	78	79	78	57	86	63
transcript:EER94188	0	0	0	0	0	0	0	0
transcript:KXG38474	174.467	233.614	117.527	139.875	75.643	89.979	180.977	99.137
transcript:KXG38475	49.533	70.386	14.473	42.125	19.357	19.942	23.023	21.863
transcript:ENSRNA049444525-T1	0	0	0	0	0	0	0	0
transcript:EER91582	0	0	1	1	0	0	0	0
transcript:KXG38477	1	0	0	0	0	0	0	0
transcript:OQU91734	220	258	119	177	234.03	71	109	89
transcript:EER91583	0	0	0	0	0	0	0	0
transcript:KXG38481	0	0	0	0	0	0	0	0
transcript:EER94197	0	0	0	0	0	0	0	0
transcript:EER94198	0	0	0	0	0	0	0	0
transcript:OQU91735	69.992	67.186	54.537	71.75	91.393	30.219	181.223	26.099
transcript:EER94199	637.077	568.345	890.032	547.304	882.607	371.47	539.192	463.498
transcript:OQU91737	202.903	204.469	0	230.193	0	237.312	243.669	150.326
transcript:OQU91736	0	0	0	0	0	0	0	0
transcript:OQU91738	0	0	0	0	0	0	0	0
transcript:EER91584	10.314	17.771	0	10.436	0	16.865	3.029	3
transcript:KXG38479	344.011	307.598	262.591	410.374	381.121	210.46	202.976	387.491
transcript:OQU91739	14.867	0	26.346	0	0	28.93	75.455	0
transcript:OQU91741	7.912	0	4.41	7.306	0	5.858	0	0
transcript:KXG38480	286.895	304.597	269.808	214.884	178.879	198.373	301.856	101.255
transcript:OQU91740	0	6.034	0	0	0	0	1.684	4.253
transcript:EER94194	66.853	93.003	47.579	71.564	38.704	46.892	117.019	45.913
transcript:EER94201	61.147	79.86	43.412	65.436	23.296	48.82	52.981	22.087
transcript:OQU91742	0	0	0	0	0	0	0	0
transcript:KXG38482	6.002	4	1	4	4	2	10	3.999
transcript:OQU91743	0	0	0	0	0	0	0	9.847
transcript:OQU91744	35.998	44	0	29	19	23	50	6.154
transcript:OQU91745	0	0	14	0	0	0	0	0
transcript:EER94203	0	0	0	0	0	0	0	0
transcript:KXG38484	0	0	0	0	0	0	0	0
transcript:KXG38485	13	6	5	2	51	0	2	14
transcript:EER94210	17	15	9	27	113	3	14	58
transcript:EER94211	0	0	0	0	0	0	0	0
transcript:OQU91746	18	17	10	10	21	17	22	9
transcript:OQU91747	5	1	1	3	0	1	2	3
transcript:KXG38487	2	1	1	3	1	2	4	1
transcript:KXG38488	28	15	18	25	15	30	24	16
transcript:EER91587	1	0	0	0	0	0	0	0
transcript:EER91588	0	0	1	0	0	0	0	0
transcript:EER91589	142	139	112	156.059	100	114.846	163	93
transcript:KXG38489	0	0	0	0	0	0	0	0
transcript:EER94213	383	647	96	293	418	163	265.071	187
transcript:KXG38490	2928.778	3166.913	2042.679	2800.539	2298.473	2248.009	3802.885	1903.692
transcript:KXG38491	14.198	16.48	3.388	9.221	3.527	0	0	3.308
transcript:OQU91748	1	0	1	0	1	0	1	1
transcript:KXG38492	2358.075	2228	1331.629	2067.893	745	1554.04	2405.96	441
transcript:OQU91749	114.002	56	73	85	22	59	129.01	4
transcript:EER91590	1	0	2	0	3	0	0	3
transcript:OQU91750	3	0	13	0	22.996	1	7.678	5
transcript:OQU91751	0	0	7	0	16.004	1	3.322	10
transcript:OQU91752	0	0	0	1	5	0	1	8
transcript:OQU91754	34	0	20	15	47	12	9	60.881
transcript:OQU91753	0	19	0	0	0	0	0	43.119
transcript:KXG38496	3	9	5.975	7.001	6	3	6.002	1
transcript:OQU91755	2	0	0	1	2	0	0	0
transcript:OQU91756	13.045	3.033	0	15.055	6.288	5.869	10.821	17.161
transcript:OQU91757	0	5.93	5.867	0	13.757	0	0	9.926
transcript:OQU91758	4.048	6.144	2.214	2.869	35.188	1.483	2.954	33.58
transcript:KXG38499	0	0	0	0	0	0	0	0
transcript:OQU91761	238.775	206.665	232.656	219.265	104.448	154.43	315.366	43.316
transcript:OQU91759	0	3.732	0	0	1.552	1.57	3.634	0
transcript:EER94225	4.225	2.604	4.344	2.735	0	0	0	0
transcript:OQU91760	0	0	0	0	0	0	0	2.684
transcript:OQU91762	0	0	0	0	0	0	0	0
transcript:EER94226	112	108	72	109	76	81	127	42
transcript:KXG38501	0	0	0	0	0	0	0	0
transcript:OQU91763	0	0	0	0	1	0	0	0
transcript:OQU91764	0	0	0	0	0	0	0	0
transcript:KXG38502	0	0	0	0	0	0	0	0
transcript:EER94227	1837.001	2051.264	1372	1652.699	1726	1463.997	1445.965	1104
transcript:OQU91765	0	0	0	0	1	0	0	0
transcript:KXG38503	160	177	141	144	108	141	218	113
transcript:KXG38504	2	0	0	0	0	0	0	1
transcript:EER91601	0	0	0	0	0	1	0	0
transcript:EER91599	333	339	278	253	218.013	267	319	157.034
transcript:KXG38505	0	1	0	0	0	0	0	0
transcript:KXG38506	5	8	2	4	0	1	1	0
transcript:OQU91766	52	372.011	28	35	7	25.877	16	7
transcript:EER94230	0	8.989	0	0	0	12.123	0	0
transcript:KXG38507	21	10	10	17	22	10	7	9
transcript:KXG38508	17.339	22.733	10.398	11.588	17.18	9.525	20.574	2.737
transcript:OQU91767	0	0	0	0	0	0.977	1.053	0
transcript:EER91602	12	8	1	4	1	0	1	1
transcript:EER94233	1313.03	1830	812.892	1118.993	816	743	803.012	597
transcript:OQU91768	5.046	7.199	1.114	2.96	0	1	7.51	0
transcript:OQU91769	0	1.18	0	3.774	0	0	0	0
transcript:EER91604	16	39	7	20	5	13	10	4
transcript:KXG38513	0	1	0	0	0	0	0	0
transcript:KXG38514	0	0	0	0	0	0	0	0
transcript:EER91607	153.421	170.946	163.232	83.213	131.164	145.1	188.396	87.159
transcript:KXG38515	0	6.829	0	19.55	0	20.397	0	0
transcript:OQU91770	153.4	139.133	126.972	167.322	113.195	102.825	117.6	62.938
transcript:OQU91771	38.343	70.64	5.647	53.164	25.487	45.774	36.371	19.075
transcript:OQU91772	46.781	15.452	22.12	24.164	21.154	11.804	19.227	10.46
transcript:KXG38516	0	0	33.008	42.595	0	29.1	17.29	16.368
transcript:EER91608	0	0	0	0	0	0	0	0
transcript:OQU91773	0	0	0	0	0	0	0	0
transcript:KXG38517	16.527	15.924	11.649	16.737	28.855	14.385	7.855	17.199
transcript:OQU91774	6.049	12.077	7.361	4.019	21.474	3.096	4.328	15.045
transcript:KXG38518	0	0	0	0	0	0	0	0
transcript:EER91611	0	0	0	0	0	0	0	0
transcript:EER91612	22	24	4	9	7	16	10	4
transcript:ENSRNA049997055-T1	0	0	0	0	1	0	0	0
transcript:OQU91775	0	0	0	0	0	0	0	0
transcript:KXG38520	89.251	103.37	60.969	114.882	97.9	95.153	137.792	53.809
transcript:OQU91777	30.562	19.844	68.416	23.202	133.104	16.673	56.368	27.421
transcript:OQU91776	0	0	2.347	0	7.65	0	1.041	2.741
transcript:EER91614	443.001	277	670	521	951	411.477	413	748
transcript:EER91615	296	636	328	370.016	364	117	177	260
transcript:KXG38522	1	0	0	0	0	0	0	0
transcript:OQU91778	0	0	0	0	0	0	0	0
transcript:EER94240	2787.37	1612.084	2550.3	2416.295	2574.306	1742.746	3145.888	2627.366
transcript:EER91618	0	0	0	0	0	0	0	0
transcript:OQU91779	0	0	1	0	0	0	0	0
transcript:OQU91780	0	0	0	0	0	0	1	0
transcript:KXG38523	21.384	31.156	16.859	31.777	18.394	23.499	21.761	23.919
transcript:EER94241	38	29	35	33	140	49	16	89
transcript:EER94243	0	0	0	0	0	0	0	0
transcript:OQU91781	261	319	195	283	202	171	255	152
transcript:EER94244	1435	1843	797	972	500	1464	1086.251	420
transcript:KXG38530	704.805	746.462	506.18	753.313	734.344	656.001	790.984	518.11
transcript:KXG38528	0	2.538	2.59	0	2.656	0	10.131	7.013
transcript:KXG38526	86.562	0	188.17	91.686	0	0	0	199.877
transcript:KXG38529	0	0	0	0	0	0	0	0
transcript:KXG38531	2.667	4.333	1.333	2.333	0.333	2.333	2.667	1
transcript:KXG38532	2.667	4.333	1.333	2.333	0.333	2.333	2.667	1
transcript:OQU91782	2.667	4.333	1.333	2.333	0.333	2.333	2.667	1
transcript:OQU91783	6	16	12	18	29	15	15	47
transcript:KXG38535	11	6	3	9	5	11	11.025	3
transcript:KXG38534	2.876	0	0	1.251	4.129	2.879	2.59	9.656
transcript:OQU91785	69.124	77	63	102.749	135.871	50.121	95.385	242.917
transcript:OQU91786	0	0	0	0	0	0	0	1.426
transcript:OQU91784	0	0	0	0	0	0	0	0
transcript:EER91624	84	85	29	58.927	87	62	60	85
transcript:EER94246	16	17	3	11	13	7	2	14
transcript:KXG38537	5	3	2	0	1	3	2	1
transcript:EER94248	0	5	3	4	4	1	2	8
transcript:OQU91787	1	0	0	1.94	0	1	3.031	0
transcript:OQU91788	0	0	0	0	0	0	0	0
transcript:OQU91789	0	0	0	0	0	0	0	0
transcript:ENSRNA049997050-T1	0	0	0	0	0	0	0	0
transcript:OQU91790	18	33	11	7	14	8	2	10
transcript:EER91626	68.782	71.277	72.293	82.789	39.182	63.911	96.883	29.577
transcript:OQU91791	4.22	3.723	7.707	12.211	7.818	8.089	6.143	3.423
transcript:KXG38539	0	3.003	0	0	0	0	0	0
transcript:EER94250	0	2.997	0	0	0	1	0	0.999
transcript:KXG38540	50.667	60.333	0	52	28	41.333	61.667	30.333
transcript:KXG38541	50.667	60.333	61	52	28	41.333	61.667	30.333
transcript:OQU91792	50.667	60.333	61	52	28	41.333	61.667	30.333
transcript:OQU91793	0	0	0	0	0	0	0	0
transcript:KXG38543	0.511	0.5	1	2	0.5	1	0.5	2
transcript:OQU91794	0.511	0.5	1	2	0.5	0	0.5	2
transcript:KXG38544	0	0	0	0	0	0	0	0
transcript:EER94252	9	21	5	3	9	0	2	4
transcript:OQU91795	12.666	2.042	0	5.239	2.592	4.169	1.101	3.316
transcript:EER91628	0	1	0	0	0	0	0	2
transcript:EER94254	874.622	891	598	695	527	652	772.617	462
transcript:EER94255	3	5	6	1	7	1	4	1
transcript:KXG38548	243	243	183.395	250	135.492	200	237.469	143
transcript:KXG38547	0	0	4.605	0	5.508	0	4.532	0
transcript:KXG38546	0	0	0	0	0	0	0	0
transcript:OQU91796	0	0	0	0	0	0	0	0
transcript:KXG38550	0	0	0	1	0	0	0	1
transcript:KXG38551	1	0	5	3	1	0	4	1
transcript:OQU91798	788.739	0	58.112	1070.915	569.398	375.57	0	0
transcript:OQU91797	420.22	1288	883.767	0	248.603	589.746	1254.998	659
transcript:KXG38553	3123.13	1404	3515.996	2034.01	2874	2481.795	3451.21	2587.803
transcript:OQU91799	7	3	7	6	50	3	3	33
transcript:OQU91800	10.653	10.193	0	10.404	2.727	0	2.482	0
transcript:KXG38555	9.235	6.279	15.955	0	2.381	21.99	8.911	2.85
transcript:OQU91801	0	0	0	0	0	0	0	0
transcript:OQU91802	0	0	0	0	0	0	0	0
transcript:OQU91803	30.307	56.527	20.183	49.521	21.892	23.859	49.363	13.15
transcript:OQU91804	1.804	0	1.862	2.076	0	4.151	1.765	0
transcript:EER94258	35	12	9	7	6	20	56	4
transcript:KXG38558	6.299	5.965	14.817	13.754	1.489	9.738	41.506	12.798
transcript:KXG38559	6.068	5.708	0	0	0	0	0	0
transcript:KXG38556	149.439	176.39	124.183	136.759	83.111	130.262	155.723	90.947
transcript:OQU91805	0	2.981	0	0	0	0	0	0
transcript:KXG38557	4.511	3.956	0	0	8.4	0	2.934	2.255
transcript:OQU91806	30.323	0	0	17.488	0	0	23.837	0
transcript:OQU91807	0	8.939	0	1.018	5.053	2	2.319	0
transcript:EER94259	891	1029	653	805.57	625	572.423	875.281	518
transcript:OQU91808	5	5	1	3	0	0	6	6
transcript:KXG38560	118.002	105	142.834	99	167.469	82.985	114	145
transcript:EER91632	11	10	19.057	6	14.531	10.015	9	12
transcript:EER94261	948	793	517.039	896.031	417	636.001	1086.817	213
transcript:OQU91809	0	0	0	0	1	0	0	0
transcript:OQU91810	0	0	0	0	0	0	0	0
transcript:OQU91811	1	1	1.002	2	1.934	0	2	1
transcript:OQU91812	0	0	0	0	0	0	0	0
transcript:OQU91813	21.499	11.049	12.715	28.091	12.948	20.27	25.089	21.367
transcript:OQU91814	190.357	280.202	190.761	176.73	109.345	143.924	176.111	127.286
transcript:OQU91815	4.879	8.742	1.191	2.503	0	4.962	3.799	2.432
transcript:OQU91816	0	0	0	0	0	0	0	0
transcript:OQU91817	0	19.465	7.822	33.636	18.529	0	5.628	27.592
transcript:EER91634	548.002	239	786	405.087	794	519	581.034	817
transcript:OQU91818	5	14	2	3	1	8	14	0
transcript:EER94265	203	257	145	244	87	200.21	212.988	77
transcript:KXG38569	1	7	0	3	1	2	4	0
transcript:OQU91819	77	86	39	73	39	32	33	46
transcript:EER91636	116	254	135.829	123	193	64	67	199
transcript:EER94266	0	0	0	0	0	0	0	0
transcript:OQU91820	0	0	0	0	0	0	0	0
transcript:KXG38571	2	1	0	0	2	0	0	1
transcript:OQU91821	0	0	0	0	0	0	0	0
transcript:OQU91822	0	0	0	3.432	0	0	0	0
transcript:OQU91823	0	0	0	0	0	0	0	0
transcript:OQU91824	0	0	0	0	0	0	0	0
transcript:OQU91825	0	0	0	0	0	0	0	0
transcript:OQU91826	263.63	150.437	180.696	297.49	176.009	239.407	209.372	107.408
transcript:OQU91830	270.366	201.942	142.845	243.599	169.63	113.857	241.272	154.724
transcript:OQU91828	149.993	122.238	241.511	88.487	167.247	67.339	172.922	94.432
transcript:OQU91829	15.253	16.127	0	42.231	16.822	19.67	17.108	10.829
transcript:OQU91827	23.112	0	0	0	0	0	0	0
transcript:KXG38574	300	385	185	260	147	199	199	171
transcript:EER91637	226.006	190	133	151	257	133	152	239
transcript:EER91638	0	0	0	0	0	0	0	0
transcript:OQU91831	0	0	0	0	0	0	0	0
transcript:KXG38577	340	388	247	309	236.048	186	222	208
transcript:KXG38576	0	0	0	0	0	0	0	0
transcript:EER94269	992.026	1023	684.001	855.784	755	531	709.741	466
transcript:OQU91832	2.001	1.164	1.011	1.158	0	2.001	0	2
transcript:KXG38578	3.698	1.028	1.015	0	4.582	1.419	2.042	3.036
transcript:EER94272	4	5	0	1	1	1	5	0
transcript:EER94273	0	0	0	0	0	0	0	0
transcript:EER94274	0	0	0	0	4	0	3	0
transcript:OQU91833	0	0	0	0	0	0	0	0
transcript:EER91647	1149.135	727.311	1256.885	1000.653	1599.523	871.65	1204.05	1129.577
transcript:OQU91834	0	0	0	0	23.437	0	8.683	0
transcript:OQU91835	7.865	4.689	8.078	1.347	15.04	1.35	3.231	23.423
transcript:EER94275	30	21	15	22	24	21	26	23
transcript:EER94276	94	73	65	54	111	69	102	97
transcript:EER94278	22	18	15	15	17	16	9	20
transcript:KXG38580	0	0	0	0	0	0	0	0
transcript:KXG38581	0	0	0	0	0	0	0	0
transcript:EER91649	1	1	1	3	6	2	1	3
transcript:OQU91836	0	4	4	1	8.28	1	4	6.004
transcript:KXG38585	0	0	0	0	0	0	0	0
transcript:EER94281	0	0	0	0	0	0	0	1
transcript:KXG38586	1	0	0	0	0	1	1	0
transcript:OQU91837	2	0	1.826	1.219	0	0	2	2.29
transcript:KXG38588	0	0	0	0	0	0	0	0
transcript:KXG38587	0	0	0	1	2	0	0	0
transcript:ENSRNA049444535-T1	0	0	0	0	0	0	0	0
transcript:EER94286	1	2	0	1	1	0	2	0
transcript:KXG38589	0	0	2	0	0	0	0	0
transcript:OQU91838	0	0	0	0	1	0	1	0
transcript:EER94287	1006	968.009	759	790.746	611.563	730.69	821	559.895
transcript:OQU91839	0	0	0	0	0	0	0	0
transcript:OQU91840	14	20	16	13.254	6	17.85	18	9
transcript:OQU91841	0	0	1	0	0	1	0	0
transcript:KXG38593	0	0	0	0	0	0	0	3
transcript:OQU91844	0	0	0	0	0	0	0	0
transcript:OQU91842	1.573	0	0	0	2.972	0	0	0
transcript:OQU91843	0	0	0	0	0	0	0	0
