feature_id	SRR33083344	SRR33083345	SRR33083338	SRR33083351	SRR33083339	SRR33083340	SRR33083352	SRR33083346	SRR33083347	SRR33083355	SRR33083354	SRR33083353	SRR17385284	SRR17385295	SRR17385296	SRR17385300	SRR17385302	SRR17385301
transcript:ENSRNA050024162-T1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS3A02G350400.1	552.783	671.513	599.925	480.003	343.003	447.392	806.976	637.563	624.374	422.419	489.908	707.718	322.034	548.874	290.003	605.817	354.754	558.163
transcript:TraesCS3A02G350500.1	11	12	20	3	2	1	0	2	0	8	4	1	0	0	0	0	2	2
transcript:TraesCS3A02G350600.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS3A02G350700.1	190.562	170.749	169.215	260.137	164.721	224.472	205.025	178.389	153.465	141.661	158.168	152.96	199.161	177.582	223.934	250.605	244.458	209.169
transcript:TraesCS3A02G350700.2	212.666	216.771	174.568	236.354	208	247.324	279.437	248.679	235.425	355.129	286.454	196.993	459.592	428.08	396.839	551.68	522.739	492.353
transcript:TraesCS3A02G350800.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS3A02G350900.1	325.647	351	358.862	342	317.003	346	511.001	437	398.002	438.001	450.996	479.996	244	255	269	276	384	392
transcript:TraesCS3A02G351000.1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS3A02G351100.1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0
transcript:TraesCS3A02G351200.1	14.911	35.244	32.246	80.561	33.314	57.325	25.657	65.539	53.391	56.714	70.31	38.098	48.254	34.62	11.214	28.732	60.422	55.463
transcript:TraesCS3A02G351200.2	341.163	343.868	320.575	455.928	388.679	359.834	530.338	478.206	473.408	470.002	472.236	452.104	274.876	306.326	297.345	287.561	293.052	334.932
transcript:TraesCS3A02G351300.1	38.345	51.112	39.23	55.98	58.153	52.683	42.457	59.195	53.597	33.607	49.595	36.213	57.691	111.322	92.158	87.006	92.97	96.287
transcript:TraesCS3A02G351400.1	39.802	6.957	13.069	7.94	43.918	0	0	8.027	0	13.826	0	11.274	9.73	0	0	0	0	0
transcript:TraesCS3A02G351400.2	160.636	100.174	141.878	820.666	840.367	798.912	197.069	182.56	190.882	277.767	314.5	263.772	184.22	46.062	81.161	39.958	85.858	16.925
transcript:TraesCS3A02G351500.1	257.061	220.769	207.755	292.057	261.015	312.111	231.383	218.176	320.772	240.961	245.378	256.367	198.34	116.992	128.771	154.648	213.362	215.858
transcript:TraesCS3A02G351500.2	0	0	0	0	0	0	0	5.211	0	0	0	0	0	0	0	0	0	4.689
transcript:TraesCS3A02G351600.1	47.004	42	44.448	23	18.995	30	112.086	124.011	97.121	120.744	88.001	93.003	18	39	31.034	14.266	11.004	18
transcript:TraesCS3A02G351700.1	824.488	563.486	575.355	898.954	742.089	785.096	1469.274	1161.125	1345.533	1499.024	1323.491	1337.593	771.745	601.125	753.616	630.051	789.822	863.401
transcript:TraesCS3A02G351700.2	0	0	0	0	0	21.989	19.146	0	0	0	7.572	0	0	0	11.464	8.728	22.423	4.857
transcript:TraesCS3A02G351800.1	1.561	1.499	0	8.053	5.693	4.711	9.744	3.763	3.629	0	3.96	0	0	3.696	1.528	21.394	6.945	5.812
transcript:TraesCS3A02G351800.2	2486.182	2082.964	2290.548	2527.936	2480.307	2626.289	2335.762	1919.237	1904.371	1954	1967.987	1827.999	2723.994	2634.458	3635.476	2752.614	2782.06	2321.177
transcript:TraesCS3A02G351900.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS3A02G352000.1	247.002	253.307	225	188.02	183	182	264	207	248	263	226.001	209	145.001	141	184	161	205	179.012
transcript:TraesCS3A02G352100.1	30	20	26	28	17	10	28	15	27	26	23	13.099	13	8	12	17	16	23
transcript:TraesCS3A02G352200.1	3	2	4	0	0	2	0	1	0	2	0	3	4	3	0	0	0	0
transcript:TraesCS3A02G352300.1	40	8	30	22	30	38	5	1	5	9	10	12	8	0	0	0	1	0
transcript:TraesCS3A02G352400.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.387	0	0	9.526
transcript:TraesCS3A02G352400.2	248.356	197.451	186.818	207.739	171.548	250.194	233.765	249.862	236.443	246.6	227.402	230.85	169.456	151	119.526	174.539	173.048	182.982
transcript:TraesCS3A02G352500.1	551.038	404.684	438.844	483.735	420.198	474.611	505.333	446.473	456.784	522.174	440.593	433.519	594.489	671.568	708.013	746.695	617.076	629.131
transcript:TraesCS3A02G352600.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS3A02G352600.2	7	8	2	13	1	2	2	4	0	4	0	8	7	7	4	11	3	5
transcript:TraesCS3A02G352700.1	33	20	30	52	53	47	35	55	68	42	42	30	19	67	28	41	26	36
transcript:TraesCS3A02G352800.1	520.765	456.206	454.997	538.468	404.394	493.428	700.18	605.507	642.861	642.405	683.083	768.303	431.083	477.96	399.119	571.871	605.141	738.13
transcript:TraesCS3A02G352800.2	6.203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.829	0
transcript:TraesCS3A02G352900.1	389.012	362.303	358.718	512.184	451.357	402.137	361.048	339.785	390.716	377.39	331.306	324.211	504.914	460.31	389.114	421.424	480.943	563.929
transcript:TraesCS3A02G353000.1	721.071	914.229	686.584	789.631	736.795	825.863	1368.322	937.884	1259.174	793.197	1020.586	1042.28	477.016	578.817	663.793	701.554	669.366	814.896
transcript:TraesCS3A02G353100.1	153	168	149	129	100	135	135	129	126	200.999	132	123	63	55	77	71	54.999	91
transcript:TraesCS3A02G353200.1	0	0	2.725	0	2.823	0	0	6.625	2.965	35.232	0	0	0	10.657	9.546	3.291	3.287	3.958
transcript:TraesCS3A02G353200.2	0	0	0	0	3.59	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS3A02G353200.3	788.916	784.629	751.056	788.49	607.64	676.979	662.86	577.812	701.259	637.01	531.135	530.277	486.727	467.045	466.727	476.909	585.564	605.2
transcript:TraesCS3A02G353400.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS3A02G353500.1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS3A02G353600.1	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0
transcript:TraesCS3A02G353700.2	4.366	0	0	0	0	0	0	4.924	0	0	0	7.041	0	0	0	0	0	0
transcript:TraesCS3A02G353700.1	852.511	667.723	709.428	526.992	519.019	527.26	481.536	485.187	500.398	493.942	433.783	551.504	560.465	677.381	739.317	770.689	639.422	706.804
transcript:TraesCS3A02G353700.3	0	0	0	4.872	0	0	5.197	0	28.41	0	15.29	4.915	0	5.502	4.417	0	6.81	0
transcript:TraesCS3A02G353800.1	243.435	245.004	184.454	240.934	252.989	253.749	304.803	264.761	249.102	286.131	262.009	268.404	278.819	278.04	281.006	203.566	327.148	370.159
transcript:TraesCS3A02G353900.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS3A02G354000.1	41	26	50	40	47.999	50	5	9	6	8	2	2	30	23	49	44	56	48
transcript:TraesCS3A02G354100.1	298.63	215.387	233.773	293.485	242.592	249.575	278.963	221.338	248.678	253.976	298.842	260.726	294.734	300.155	278.987	306.105	290.804	341.831
transcript:TraesCS3A02G354200.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS3A02G354200.2	64.697	169.408	124.947	97.756	87.123	87.005	57.744	67.606	50.688	58.956	50.93	40.907	105.09	189.215	188.676	211.842	161.133	157.427
transcript:TraesCS3A02G354200.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS3A02G354300.1	2.304	9.487	14.089	5.976	7.986	5.363	1.152	7.374	6.587	4.692	6.398	5.633	4.989	17.518	66.283	5.072	2.186	0
transcript:TraesCS3A02G354400.1	0	3.039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS3A02G354400.2	145.552	104.111	135.797	111.59	116.86	80.525	182.737	107.157	142.739	158.802	168.732	117.204	121.618	120.02	169.02	103.171	142.329	194.541
transcript:TraesCS3A02G354400.3	113.455	103.852	64.757	97.416	50.131	139.481	86.506	113.902	187.248	180.115	97.281	109.794	84.382	110.552	87.559	149.908	120.688	124.05
transcript:TraesCS3A02G354500.1	4	28.994	10.269	37.001	25.175	37.973	8.013	20	25.194	13.003	23.996	11.007	0	2.612	0	5.189	2	0
transcript:TraesCS3A02G354600.1	672.879	586.241	571.422	838.596	682.375	798.254	1026.926	769.185	803.81	863.708	966.233	866.675	704.309	564.006	641.778	625.215	845.003	874.68
transcript:TraesCS3A02G354700.1	0	0	1	1	0	2	0	0	1	1	1	0	0	0	0	0	0	0
transcript:TraesCS3A02G354800.1	795.517	1016.944	885.098	1056.842	750.181	917.22	2245.717	1714.357	1713.207	1115.708	1186.232	1400.812	726.334	729.09	527.151	829.047	775.635	735.259
transcript:TraesCS3A02G354900.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS3A02G355000.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS3A02G355100.1	16	14	4	21	16	11	21	28	10	20	19	23	0	8	5	8	0	3
transcript:TraesCS3A02G355200.1	693.334	725.736	652.843	536.716	482.36	567.181	1007.425	971.86	1120.948	998.246	835.882	885.446	632.196	790.869	668.604	905.912	696.304	790.106
transcript:TraesCS3A02G355300.1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0
transcript:TraesCS3A02G355400.1	264	146	193	386	403	419.009	1428.507	1181.746	1247.048	1124.935	1166.758	938.008	1194.012	384	300.001	482	1088.077	724.008
transcript:TraesCS3A02G355500.2	837.094	670.619	681.889	1121.398	1033.313	1067.091	763.305	697.659	743.231	849.672	602.927	636.879	1099.41	1114.807	1305.883	1211.195	1045.913	971.943
transcript:TraesCS3A02G355500.1	725.589	603.778	640.478	877.519	704.696	855.099	772.239	666.247	713.665	412.667	751.063	602.12	591.859	883.591	977.09	903.561	713.399	701.115
transcript:TraesCS3A02G355600.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS3A02G355700.1	444.277	453.246	414.123	332.792	291.112	317.058	485.591	396.59	402.61	475.933	419.185	365.335	235.958	270.787	301.153	307.55	326.078	291.855
transcript:TraesCS3A02G355800.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS3A02G355800.2	53.755	43.006	41.999	62.838	60.017	44.442	110.995	75.027	86.235	92.798	83.752	65.787	91.099	77.667	96.326	98.78	111.301	124.089
transcript:TraesCS3A02G355800.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS3A02G355900.1	826.361	1043.573	910.658	1129.482	794.849	996.104	1733.223	1328.752	1463.337	1272.032	1535.88	1256.668	595.54	650.417	678.538	761.942	815.77	1043.081
transcript:TraesCS3A02G356000.1	279.534	268.602	267.118	387.319	360.855	358.014	406.315	352.306	398.322	406.234	348.822	389.511	299.127	311.615	282.63	404.843	346.165	468.762
transcript:TraesCS3A02G356000.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS3A02G356000.3	0	0	3.119	0	0	0	0	0	0	0	0	0	0	0	0	0	2.098	0
transcript:TraesCS3A02G356100.1	1	1	1	2	4	0	6	12	3	0	10	9	0	0	2	0	0	0
transcript:TraesCS3A02G356200.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS3A02G356300.1	1	4	0	0	0.5	0	3	4	0	1	0	1	0	3	0	0	0	0
transcript:TraesCS3A02G356400.1	228	226.558	241.564	308.003	262	265.459	339.998	261.996	288.998	252.996	298.994	274.55	201.994	160.44	208.996	205.01	204.997	216.369
transcript:TraesCS3A02G356500.1	124.361	132.085	109.469	114.431	151.072	133.428	143.273	149.896	134.995	126.732	109.379	111.094	120.482	73.408	87.207	74.378	97.383	104.887
transcript:TraesCS3A02G356600.1	1	1	6	2	2.004	0	4	1	4	3.02	6	3	0	0	0	0	0	0
transcript:TraesCS3A02G356700.1	0	0	0	4	0	0	0	0	0	0	1	0	0	13	8	9	1	0
transcript:TraesCS3A02G356800.1	106.707	134	107	153	178	137.999	313.999	228.009	236	277	249	210.731	169	151.02	101	145.007	216.999	225.042
transcript:TraesCS3A02G356900.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS3A02G357000.1	5	7	9	9	18	9	20	4	16	10	17	20	7	5	22	5	6	7
transcript:TraesCS3A02G357100.1	71.166	91	90	69.995	56	98	132.001	96.985	111	87	128	118.267	66	54.98	36	81.989	77.001	59.958
transcript:TraesCS3A02G357200.1	102	121	107	148	105	116	223	195.997	209	177.025	173	140	97	124	122	139	105.715	160
transcript:TraesCS3A02G357300.1	11	16	13	10	12	5	14	19	14	8	10	8	7	17	5	10	15	17
transcript:TraesCS3A02G357400.1	17	14	8.001	20	13	12	12	10	4	8	17	13	9	5	6	3	4	3
transcript:TraesCS3A02G357500.1	105.078	68.73	74.955	83.032	54.519	78.038	77.87	60.994	102.094	72.398	68.298	76.198	39.842	38.386	40.351	41.968	39.893	46.551
transcript:TraesCS3A02G357600.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSRNA050008032-T1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS3A02G357700.1	723.323	655.92	684.98	962.557	813.799	846.887	838.029	663.215	751.744	790.398	724.653	664.337	848.342	980.256	970.145	1078.58	1041.107	1087.578
transcript:TraesCS3A02G357800.1	3	0	0	3	0	0	0	2	0	0	0	0	0	0	1	0	0	0
transcript:TraesCS3A02G357900.1	1577.868	1405.906	1430.749	2045.664	1796.557	1979.235	1875.607	1670.963	1724.838	1829.681	1832.272	1651.767	1528.152	1238.446	1439.723	1420.719	1614.516	1628.71
transcript:TraesCS3A02G358000.1	22.093	0	0	0	0	0	0	11.889	0	0	12.909	0	0	21.832	11.54	35.323	0	15.811
transcript:TraesCS3A02G358000.2	38.906	23	34.999	35	20.753	22	48	14.111	38	25.999	18.096	53	29	21.168	38.317	6.055	52.002	45.193
transcript:TraesCS3A02G358100.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS3A02G358200.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS3A02G358300.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS3A02G358400.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS3A02G358500.1	259.611	329.602	266.154	334.433	297.528	317.29	536.307	405.13	464.317	288.038	438.524	383.283	286.537	333.319	403.514	341.38	357.219	408.036
transcript:TraesCS3A02G358600.1	46.461	86.414	60.466	74.006	71.379	66.001	188.997	123.703	123.049	186.088	174.347	164.61	42.611	78	84.446	107.981	64.811	69.999
transcript:TraesCS3A02G358600.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS3A02G358700.1	55.627	57.779	38.145	41.178	67.358	39.927	31.824	41.548	21.53	34.201	45.522	49.036	18.641	10.252	41.448	15.602	27.596	41.905
transcript:TraesCS3A02G358800.1	206.027	115	174	414	389	447	112	172	166	205	205	86	764	469.864	522	506	717.989	634.004
transcript:TraesCS3A02G358900.1	11.995	4.994	15	13.999	4	2	23	9.243	12.998	12.273	10.984	8.993	5	3	7	3	3	10
transcript:TraesCS3A02G359000.1	340.629	139.375	232.07	240.627	191.405	201.829	214.179	148.739	182.023	182.693	192.362	165.243	152.406	182.469	191.645	263.98	150.677	172.498
transcript:ENSRNA050008034-T1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS3A02G359100.1	12	24	23	18	30	15	38	21	15	16	24	12	31	23.998	45	26	43	23
transcript:TraesCS3A02G359200.1	259.97	250.785	247.025	290.745	263.37	336.532	318.827	234.807	274.085	367.751	286.071	292.825	267.863	324.428	295.515	406.829	366.011	317.257
transcript:TraesCS3A02G359300.1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
transcript:TraesCS3A02G359400.1	4	10	3	11	8	11	8	5	8	20	14	8	4	2	4	7	12	5
transcript:TraesCS3A02G359500.1	47	47.002	40	32	16	31	36.035	18	18	1	11.995	8	2	1	0	2	0	2
transcript:TraesCS3A02G359600.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS3A02G359700.1	53	24	38	33	53	33	19	11	6	6	2	2	0	0	1	0	0	2
transcript:TraesCS3A02G359800.1	10	11	14	12	10	10	16	2	5	1	6	8	0	5	3	8	9	5
transcript:TraesCS3A02G359900.1	228	177	211	159.009	150	202	133	157.028	197.776	210	208.78	183	207.861	148.49	192	165	198	247
transcript:TraesCS3A02G360100.1	138	114	120	123	87	124	128	167	172	197	155	131	146	152	139	110	155	177
transcript:TraesCS3A02G360200.1	259.964	323.152	364.66	310.002	441.854	431.488	326.715	323.602	363.815	492.973	462.465	429.888	332.362	367.306	384.472	419.338	394.562	519.887
transcript:TraesCS3A02G360200.2	0	3.848	0	11.007	0	12.512	2.972	3.185	30.354	3.174	3.535	0	0	0	3.423	9.214	0	10.416
transcript:TraesCS3A02G360200.3	142.036	0	14.34	36.992	19.146	0	38.313	33.213	70.831	0	0	35.112	162.638	80.694	38.105	30.448	191.528	31.696
transcript:TraesCS3A02G360300.1	2238.276	1770.724	1954.447	1344.618	1116.451	1355.865	3115.299	2432.449	2258.731	1955.349	1680.199	1819.771	828.9	447.654	525.469	492.641	854.045	766.413
transcript:TraesCS3A02G360400.1	0	0	0	0	0	0	0	5	4	0	0	0	0	0	0	0	0	0
transcript:TraesCS3A02G360500.1	1666.103	1621.564	1616.028	2267.477	2754.228	2546.037	724.397	681.574	873.685	1878.146	1566.382	507.162	2297.136	2147.657	2144.099	2439.082	2284.053	1887.741
transcript:TraesCS3A02G360600.1	5	0	1	0	0	0	0	1	9	1	0	1	0	0	0	0	0	0
transcript:TraesCS3A02G360800.1	165.427	102.729	99.841	145.665	99.331	119.674	130.464	136.862	109.081	140.548	147.319	129.385	128.089	88.353	135.918	101.835	120.93	126.305
transcript:TraesCS3A02G360900.1	148.998	155.998	139.432	140.995	125.981	151.998	156.226	135.994	171.996	160.048	132.975	118.298	5	5	13	10.961	7	7
transcript:TraesCS3A02G361000.1	0	0	1	0	2	0	0	0	1	0	5	2	1	1	0	0	1	0
transcript:TraesCS3A02G361100.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS3A02G361200.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS3A02G361300.1	6	3	1	6	9	11	10	12	5	3	7	9	2	15	8	10	8	6
transcript:TraesCS3A02G361400.1	0	0	0	0	35.061	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS3A02G361400.2	98.997	78.998	95.001	55	32.939	72	110.999	88.996	105.001	155.999	103	103.994	85	105.998	103.997	109.998	111	146.998
transcript:TraesCS3A02G361500.1	164.424	10.001	88	3	1	19	15.004	8.32	8	2	11	2	6	17	4.001	12	5	19.36
transcript:TraesCS3A02G361700.1	124.943	56.05	141.953	57.589	0	93.484	39.949	97.499	107.045	55.273	76.179	77.132	61.922	57.315	41.525	69.157	23.326	0
transcript:TraesCS3A02G361700.2	0	6.582	0	0	0	0	16.713	0	0	0	0	19.763	13.561	0	0	19.895	0	0
transcript:TraesCS3A02G361700.4	172.051	0	0	0	210.775	0	154.263	0	0	0	0	0	0	0	0	0	130.341	128.532
transcript:TraesCS3A02G361700.7	144.304	161.867	250.17	184.141	129.584	159.277	305.02	257.931	167.869	168.106	347.503	232.689	146.65	140.887	165.172	193.567	111.389	269.338
transcript:TraesCS3A02G361700.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS3A02G361700.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS3A02G361700.6	109.771	141.175	0	102.731	0	128.381	0	90.086	192.048	247.64	0	226.503	112.17	268.538	177.605	166.151	201.391	213.187
transcript:TraesCS3A02G361700.8	0	0	0	0	0	0	0	0	0	0	0	0	7.632	0	0	0	0	0
transcript:TraesCS3A02G361700.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS3A02G361800.1	86.806	108.001	84.177	100.315	91	88.444	148.315	117.937	127.927	204.376	122.085	120.834	307.427	249.006	380.274	267.587	300.409	249.121
transcript:TraesCS3A02G361900.1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS3A02G362100.1	60.424	103.544	104.127	60.67	60.65	43.369	115.946	53.068	61.666	0	79.458	56.189	13.494	13.331	100.002	153.419	23.133	0
transcript:TraesCS3A02G362000.1	702.212	722.45	533.222	484.931	457.681	442.511	1555.413	988.564	866.122	562.457	636.552	626.26	174.87	327.665	137.968	267.94	200.843	259.528
transcript:TraesCS3A02G362200.1	3309.768	982.003	1960.994	357.993	348.978	328.998	295.954	293	351.001	180.001	248.127	161	210.161	326.126	244	314.115	208	203
transcript:TraesCS3A02G362300.1	342.687	263.406	306.217	315.931	265.108	332.762	346.72	310.596	329.607	421.662	324.35	338.982	183.908	221.303	183.984	250.7	252.12	352.587
transcript:TraesCS3A02G362500.1	397.946	292.718	318.714	583.535	510.374	583.973	391.96	458.032	574.3	565.096	561.694	584.345	167.002	106.221	67.128	144.054	134.099	179.048
transcript:ENSRNA050023694-T1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS3A02G362600.1	131.355	125.999	106.595	90.164	80.997	126.51	154.519	142.022	131.014	137.037	120.429	118.54	117.696	84.962	109.331	113.675	90.245	141.677
transcript:ENSRNA050023695-T1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS3A02G362700.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS3A02G362800.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS3A02G362800.4	69.231	37.374	50.396	22.419	36.81	25.071	0	10.224	7.158	0	7.093	16.728	36.579	19.591	33.095	12.791	22.442	21.535
transcript:TraesCS3A02G362800.1	0	0	0	0	0	0	14.305	0	0	11.059	0	0	0	0	0	0	0	0
transcript:TraesCS3A02G362800.2	1525.979	1099.456	1179.873	825.463	602.613	806.667	64.497	66.763	55.213	96.917	101.735	59.471	356.168	422.062	341.35	454.228	412.794	387.088
transcript:TraesCS3A02G362800.5	27.517	15.648	18.09	9.763	6.494	1.858	0	0	0	0	1.778	0	0	2.021	0	0	2.346	2.131
transcript:ENSRNA050023692-T1	1.5	0.5	0.5	0	0.5	2	2.5	0	2.5	5	1.5	1	3.5	0.5	1.5	0.5	0	0.5
transcript:ENSRNA050023693-T1	1.5	0.5	0.5	0	0.5	2	2.5	0	2.5	5	1.5	1	3.5	0.5	1.5	0.5	0	0.5
transcript:TraesCS3A02G362900.1	184.103	196.903	169.895	206.805	225.481	175.255	286.893	234.048	294.141	260.828	271.026	266.867	180.801	216.547	152.331	190.416	216.004	235.93
transcript:TraesCS3A02G362900.2	0	0	0	11.228	0	6.73	0	0	7.526	0	0	0	0	0	0	0	0	0
transcript:TraesCS3A02G362900.3	77.345	10.967	31.8	61.202	28.831	99.717	39.47	62.637	40.624	66.763	49.816	61.849	41.472	50.002	43.693	36.062	69.033	44.541
transcript:TraesCS3A02G363000.1	769.409	813.89	721.661	998.828	921.118	920.392	881.903	700	718.991	1206.171	1016.013	835.491	1484.367	1460.998	1239.001	1727.023	1741.779	1658.526
transcript:TraesCS3A02G363100.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.953	0	0	2.204
transcript:TraesCS3A02G363100.2	110.625	71.926	89.853	101.462	89.947	83.909	110.448	83.879	105.253	148.29	95.656	82.396	56.873	70.414	72.196	70.596	74.818	98.071
transcript:TraesCS3A02G363200.1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
transcript:TraesCS3A02G363300.1	5	2	5	6	0	3	7	4	0	2	0	9	2	0	1	0	7	2
transcript:TraesCS3A02G363400.1	1155.813	1206	1093.886	1095	904	1057.317	390.003	294	397	518.012	621.003	296.994	1804.079	2181	1702.014	2331.122	1796.012	1677.163
transcript:TraesCS3A02G363500.1	1	1	1	0	2	0	0	1	0	0	0	2	5	3	0	1	2	7
transcript:TraesCS3A02G363600.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS3A02G363700.1	260.726	112.454	152.756	107.511	134.596	103.556	208.723	190.916	149.457	107.33	193.972	232.816	102.236	123.528	101.827	125.154	167.34	143.311
transcript:TraesCS3A02G363700.2	3.343	0	15.761	0	9.518	0	0	8.127	14.875	20.211	0	0	15.805	33.205	68.937	41.291	0	50.782
transcript:TraesCS3A02G363700.3	0	0	0	0	0	0	0	0	0	0	0	1.602	0	0	0	0	0	0
transcript:TraesCS3A02G363800.1	75.696	76.086	86.695	60.002	59.986	68.977	104.498	73.195	95.136	81	91.005	74.604	100.431	64.002	109.093	88.998	101.046	94.954
transcript:TraesCS3A02G363900.1	134	116	140	131	89	128	161	159	159	166	134	122	46	100	56	75	68	85
transcript:TraesCS3A02G364000.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS3A02G364100.1	4.015	2.002	3.002	15.014	7.013	4.059	12.775	8.029	1.002	1.001	3.841	6.002	2.99	5.007	3.022	7.818	5.06	2.001
transcript:TraesCS3A02G364200.1	140.935	28.425	81.311	134.406	149.816	95.952	141.851	146.436	174.877	130.716	117.548	109.684	64.566	24.388	33.891	31.991	98.752	53.009
transcript:TraesCS3A02G364300.1	127.82	128.682	121.759	44.75	35	24.997	7	32	37	28	22	11	127.682	93.997	92.792	105.997	99.82	62.453
transcript:TraesCS3A02G364400.1	0	0	1	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0
transcript:TraesCS3A02G364500.1	18	3	14	4	4	0	4	5	8	13	5	2	1	2	7	1	3	0
transcript:TraesCS3A02G364600.1	1224.404	1283.76	1236.826	1637.374	1407.228	1464.737	1203.275	1029.577	1113.239	893.694	880.143	968.578	1063.693	1105.728	898.063	1186.932	1191.123	1097.013
transcript:TraesCS3A02G364700.1	3.123	27.685	5.446	26.433	51	23.291	0	2.964	5.292	14.104	16.62	0	5.214	9.672	39.172	19.116	6.774	2.124
transcript:TraesCS3A02G364700.2	82.875	36.297	63.556	26.567	0	30.709	34	25.028	16.708	30.896	20.347	15	40.786	41.328	21.828	67.884	51.226	59.864
transcript:TraesCS3A02G364800.1	6	6	3	5	4	1	7	1	3	5	5	2	2	6	8	9	0	9
transcript:TraesCS3A02G364900.1	37.387	28.223	13.767	54.578	48.112	17.836	0	36.211	25.943	50.574	62.833	20.098	34.117	45.415	29.201	0	30.319	92.115
transcript:TraesCS3A02G364900.2	34.385	0	0	0	0	0	18.636	0	0	0	0	0	3.68	0	0	48.224	42.326	0
transcript:TraesCS3A02G364900.3	34.349	41.669	48.157	28.084	36.993	64.749	28.674	5.264	38.391	15.321	0	31.602	55.455	27.174	55.556	68.63	36.252	15.555
