feature_id	SRR26553585	SRR26553586	SRR26553587	SRR26553588	SRR26553594	SRR26553593	SRR2545903	SRR2545902	SRR2545899	SRR2545898	SRR2545901	SRR2545900	SRR2545897	SRR2545896
transcript:KRH31407	19.789	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:KRH31408	0	0	0	0	0	0	0	0	0	0	0	53.524	0	0
transcript:KRH31409	75.088	132.491	70.295	40.029	76.173	94.998	44.519	64.956	64.319	78	65.537	64.007	67.482	49.071
transcript:KRH31410	49.928	64.51	50.645	26.971	27.827	33.002	6.481	10.044	23.681	0	20.463	18.993	9.518	26.929
transcript:KRH31411	8971.788	5980.689	1572.044	3676.07	9430.391	8000.726	5	6	11	21	2	9	9	15
transcript:KRH31412	6795.344	7476.659	5223.418	7350.842	5493.868	5437.71	576.015	818.546	1015.997	1435.56	616.998	704.742	905.998	1437.971
transcript:KRH31413	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:KRH31414	96	43	40	28	118.066	72	3	9	6	2	5	2	5	8
transcript:KRH31415	440.754	458.571	309.139	437.277	403.516	493.862	958.031	1049	567	612	1115	977	726.516	733
transcript:KRH31416	136	66.27	92	100	139.058	162.187	540.3	473.998	317	328.165	515.003	532.001	365.001	351
transcript:KRH31417	8	11	5	1	9	7	8	18.161	9	22.003	14	18.119	21.159	20.117
transcript:KRH31418	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:KRH31419	372.51	217.843	182.837	205.255	325.263	331.023	608.311	513.604	544.455	612.129	632.676	541.194	538.933	569.112
transcript:KRH31420	19.686	67.827	33.163	20.736	22.326	55.966	159.35	130.457	92.108	60.62	172.095	175.23	77.02	54.328
transcript:KRH31423	0	0	2.947	0	0	0	0	0	45.927	25.563	8.465	0	0	52.684
transcript:KRH31424	0	0	0	0	0	2.13	0	0	0	4.164	0	5.339	3.192	3.778
transcript:KRH31422	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:KRH31421	16	8	10.053	31	15	13.87	91	127	98.072	88.273	112.535	112.659	117.808	75.537
transcript:KRH31425	25	42.251	42	38.07	29	61	68	89.665	74	63	72	120	110	116.995
transcript:KRH31426	600.97	862.151	349.994	282.672	738.476	1506.24	1025.276	2040.926	2447.063	2519.215	1365.658	2076.489	3383.83	2626.535
transcript:KRH31427	12	30	52	29	13	4	75	126	96.715	106	90	149	115	126
transcript:KRH31428	0	0	0	0	1	0	0	0	0	0	0	0	0	0
transcript:KRH31429	43.351	28.859	40.705	26.335	38.093	54.305	30.164	58.273	43.202	44.16	44.077	52.56	52.605	45.001
transcript:KRH31431	1.741	2.141	0	3.665	1.919	1.695	4.45	5.723	2.167	1.676	5.322	1.829	4.395	0
transcript:KRH31430	9.907	0	0	0	0	0	2.382	0	0	0	0	0	0	0
transcript:KRH31432	246.456	826.701	1059.376	929.541	263.017	235.688	468.792	585.209	526.155	519.264	459.325	627.547	627.297	527.244
transcript:KRH31433	29.934	190.606	287.561	263.474	33.905	70.329	44.208	120.797	66.85	76.735	92.684	107.457	85.567	89.754
transcript:KRH31434	181.553	219	147.998	225.006	146	168	144	153.996	218.995	221.036	185	173.003	228.003	179.996
transcript:KRH31436	148.584	180.896	85.659	51.356	29.349	110.86	66.288	46.027	25.584	36.841	134.912	35.407	96.164	35.642
transcript:KRH31435	213.425	224.608	314.227	244.845	222.653	243.004	193.001	267.937	283.45	320.116	226.557	316.486	248.147	327.584
transcript:KRH31437	115.624	134.44	130.033	121.35	130.205	154.849	222.827	252.76	199.964	250.684	240.692	237.971	281.577	299.282
transcript:KRH31438	0	0	0	99.779	197.26	350.536	108.74	0	106.516	109.242	138.745	135.268	102.702	107.894
transcript:KRH31442	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:KRH31444	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:KRH31439	494.159	762.389	296.014	0	1067.948	970.229	17.172	0	0	0	0	0	0	30.96
transcript:KRH31443	60.628	88.738	13.198	0	107.508	69.362	0	76.682	0	0	0	0	69.202	0
transcript:KRH31445	551.441	65.169	0	69.232	0	114.688	0	0	9.591	37.594	57.858	42.313	0	0
transcript:KRH31440	194.482	86.663	17.894	0	0	128.752	0	24.099	0	0	0	0	0	0
transcript:KRH31441	194.482	86.663	17.894	0	0	128.752	0	24.099	0	0	0	0	0	0
transcript:KRH31448	1081.676	958.223	745.884	524.961	875.207	1047.069	430.688	539.797	531.958	618.06	658.921	534.663	751.455	711.228
transcript:KRH31449	194.804	127.268	86.994	75.493	134.14	76.954	79.684	81.073	146.966	120.686	97.65	101.062	109.107	103.244
transcript:KRH31446	29.183	20.089	11.842	12.079	29.853	28.26	10.695	11.509	15.323	23.984	10.594	9.081	11.847	25.486
transcript:KRH31447	29.183	20.089	11.842	12.079	29.853	28.26	10.695	11.509	15.323	23.984	10.594	9.081	11.847	25.486
transcript:KRH31450	3	7	3	0	12.39	4.355	42	55	115	146.304	59	49	93	96
transcript:KRH31452	0	0	0	272.12	0	0	332.464	1250.952	1013	1413.648	0	1006.266	1209.244	685.236
transcript:KRH31451	584.027	1192.282	1104.187	461.427	560.841	616.977	494.536	0	0	0	959	0	0	408.536
transcript:KRH31453	4.216	56.839	4.66	0	4.456	5.561	0	9.048	0	3.352	0	2.734	12.757	2.053
transcript:KRH31454	2	4	0	0	1	1	0	0	0	0	0	0	0	0
transcript:KRH31457	96.133	108.516	60.627	29.084	76.44	57.255	6.594	4.829	12.673	10.832	13.696	15.208	13.543	4.307
transcript:KRH31458	22.082	69.517	37.707	32.309	52.87	44.531	2.071	25.434	10.524	4.379	12.705	8.733	5.327	12.03
transcript:KRH31455	50.514	30.555	41.667	27.69	43.196	19.904	21.335	13.737	13.803	0	0	18.059	19.13	0
transcript:KRH31456	11.272	20.741	0	19.968	24.531	22.309	0	0	0	12.789	24.599	0	0	23.663
transcript:KRH31459	480.823	805.153	529.744	429.627	675.709	568.102	386.929	446.987	382.925	364.347	483.055	439.444	495.041	447.97
transcript:KRH31460	30.714	48.719	21.883	29.789	18.112	0	66.487	51.457	62.331	140.954	165.024	33.91	0	89.781
transcript:KRH31461	34.478	27.281	43.117	52.211	39.881	91.409	133.513	170.527	134.669	93.046	48.976	179.09	242	173.219
transcript:KRH31462	116	92	70	57	82.185	110.736	99.075	120.008	88.353	95.106	112.423	102.327	86.466	117.713
transcript:KRH31463	401.774	472.588	455.723	539.531	379.402	432.477	1385.752	1737.744	487.48	538.87	1559.599	1847.202	560.412	716.326
transcript:KRH31464	15.82	9.247	3.278	4.416	6.854	6.883	16.346	25.965	6.101	13.977	30.227	51.004	22.583	24.232
transcript:KRH31465	609.001	390.174	299.004	452.126	474.388	491.001	366.994	394.998	563.002	721.761	404.997	426.453	480.374	688.995
transcript:KRH31466	18	10	18	66.775	38	59	86.816	108.257	129.169	107.276	73.853	116.968	114.187	120.774
transcript:KRH31467	767.02	1130.471	1267.328	1448.806	682.578	807.468	3613.726	3653.938	4148.564	4322.888	3688.464	4288.997	4465.997	4576
transcript:KRH31468	27.874	32.943	26.569	46.009	14.169	21.3	12.119	0	24.421	0	0	1.932	0	8.576
transcript:KRH31472	17.706	17.97	25.232	13.224	12.254	11.415	0	1.445	1.306	0	0	0	4.936	0
transcript:KRH31470	24.033	29.528	14.408	12.767	22.646	4.285	0	12.614	0	27.803	8.001	0	16.164	15.593
transcript:KRH31471	0	0	0	0	0	0	0	0	0	0	0	7.262	0	0
transcript:KRH31469	0	0	18.972	0	0	0	0	7.579	0	0	0	0	0	0
transcript:KRH31473	24	25	36.137	21	22	30.001	146.807	175.134	140.674	115	197.174	185.636	125	113
transcript:KRH31474	0	2	4	3.001	1	0	6	6	17	4	2	5	13	14
transcript:KRH31475	143	211.242	189.353	219.381	199.488	196.301	373.922	382.516	402.881	409.865	389.763	450.747	464.914	494.28
transcript:KRH31476	0	0	0	0	0	0	49	100	65	48	160	173.002	195	159
transcript:KRH31479	349.345	336.153	145.878	65.824	351.013	225.109	0	95.659	91.953	35.297	107.008	152.586	0	155.926
transcript:KRH31477	0	0	0	0	0	0	23.846	0	0	0	0	0	161.447	0
transcript:KRH31478	0	0	75.682	123.54	0	100.996	378.894	353.806	368.164	485.922	378.871	365.622	367.889	392.869
transcript:KRH31480	1	0	1	1	0	1	121.951	91	80	187	202.916	95.751	110	156.816
transcript:KRH31481	4880.334	1351.171	881.057	1020.794	5327.868	4188.67	983	1094.183	1479	1906.048	1059	940.827	1422	1731.002
transcript:KRH31483	41.072	0	0	14.648	42.348	10.647	0	0	0	0	0	0	0	0
transcript:KRH31482	521.49	159	255.892	171.913	445.266	495.484	143.995	177.995	470.698	432.332	184	188.329	620.431	546.448
transcript:KRH31484	9.486	0	3.129	1.484	9.385	3.593	0	0	0	5.203	0	0	1.756	4.907
transcript:KRH31485	1168.469	216	163.321	200.05	764.017	1057.864	511	356.545	73	90.938	427.006	375	83	94
transcript:ENSRNA049760034-T1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:KRH31486	382	231.456	209.409	233.687	320.985	431.883	377	370	453	443	440.817	442.246	449.167	475.999
transcript:KRH31487	917.851	454.833	391.113	529.574	688.565	766.207	127.776	94.784	101.692	109.895	125.68	78.951	84.11	94.711
transcript:KRH31488	30	8	5	32	36	18	19	22	4	2	45	22	2	5
transcript:KRH31489	2081.585	1429.799	739.617	765.143	1455.965	1283.607	50	39	62	42	34	55	39	41
transcript:KRH31490	2	3	2	3	2	6	2	1	1	1	3	0	2.001	1
transcript:KRH31493	77.064	42.201	0	0	0	0	1.629	0	0	1.834	0	0	0	0
transcript:KRH31491	1040.329	989.842	755.679	758.381	997.493	1145.822	1193.667	1103.701	1257.036	1413.923	1168.28	1106.118	1271.523	1364.473
transcript:KRH31492	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:KRH31494	15.043	9.025	6.022	8	22	15	22	25	6	9	14.026	25	7	11
transcript:KRH31503	70.76	105.724	191.246	100.689	63.336	70.391	171.238	308.217	291.437	462.34	217.311	255.351	406.188	482.986
transcript:KRH31501	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:KRH31495	0	0	0	0	0.377	0	0	0	0	0	0	0	0	0
transcript:KRH31496	0	0	0	0	0.377	0	0	0	0	0	0	0	0	0
transcript:KRH31497	0	0	0	0	0.377	0	0	0	0	0	0	0	0	0
transcript:KRH31504	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:KRH31505	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:KRH31510	0	92.357	0	27.978	27.656	0	27.791	0	96.752	0	19.478	0	0	0
transcript:KRH31512	0	0	0	0	0	0	0	27.155	0	21.284	0	24.838	47.848	27.921
transcript:KRH31498	7.849	0	0.466	0	0	0	0	0	0.425	0	0.428	0	0	0.423
transcript:KRH31499	7.849	0	0.466	0	0	0	0	0	0.425	0	0.428	0	0	0.423
transcript:KRH31500	7.849	0	0.466	0	0	0	0	0	0.425	0	0.428	0	0	0.423
transcript:KRH31502	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:KRH31506	0	0	11.818	0	0	4.381	19.383	28.779	39.962	59.626	25.075	30.035	30.562	55.407
transcript:KRH31507	0	0	11.818	0	0	4.381	19.383	28.779	39.962	59.626	25.075	30.035	30.562	55.407
transcript:KRH31508	0	0	11.818	0	0	4.381	19.383	28.779	39.962	59.626	25.075	30.035	30.562	55.407
transcript:KRH31509	0	0	11.818	0	0	4.381	19.383	28.779	39.962	59.626	25.075	30.035	30.562	55.407
transcript:KRH31511	0	0	11.818	0	0	4.381	19.383	28.779	39.962	59.626	25.075	30.035	30.562	55.407
transcript:KRH31513	0	0	11.818	0	0	4.381	19.383	28.779	39.962	59.626	25.075	30.035	30.562	55.407
transcript:KRH31514	10.693	53.631	60.667	28.879	18.875	16.387	8.67	28.95	7.763	44.964	31.22	18.805	64.599	36.399
transcript:KRH31515	574.693	458.33	378.841	405.936	545.398	541.696	376.562	408.182	592.932	702.902	484.612	419.372	512.712	680.762
transcript:KRH31516	19.855	33.311	34.462	0	9.7	20.522	13.185	10.429	39.591	42.771	30.214	35.297	43.235	31.178
transcript:KRH31517	487.333	294.797	272.437	342.706	364.535	402.626	1542.707	1562.651	1955.371	2002.512	1542.241	1760.891	2003.429	2258.667
transcript:KRH31518	16.519	23.75	3.182	14.972	24.072	24.354	27.671	41.179	50.651	45.372	29.971	15.35	30.203	53.263
transcript:KRH31519	3.477	0	2.158	1.295	3.233	2.356	4.623	6.264	12.711	8.117	14.807	21.758	17.458	15.071
transcript:KRH31520	170	88	119	184.385	102.223	69	55	64	57	60	59	101	87	133
transcript:KRH31521	561.661	275.319	259.608	106	288.866	289.045	62.434	56.201	28.223	37.249	148.888	82.645	37.115	42.191
transcript:KRH31522	0	0	0	0	0	0	1	0	2	6	2	1	1	4
transcript:KRH31523	127.339	20.857	16.354	2.993	116.419	145.418	474.947	548.667	440.753	530.606	420.463	394.004	402.599	510.9
transcript:KRH31525	116.97	12.39	13.297	81.374	129.36	162.362	640.552	528.983	536.998	743.995	720.295	600.541	508.472	681.642
transcript:KRH31524	251.971	37.611	53.703	207.588	159.643	225.732	961.465	677.305	756.124	1083.993	1164.538	865.481	536.667	845.705
transcript:KRH31528	0	0	2	0	0	0	0	0	1	0	1	1	0	0
transcript:KRH31529	0	0	0	2	0	0	0	0	0	0	0	0	0	0
transcript:KRH31530	0	0	2	0	0	2	0	0	0	0	0	0	0	1
transcript:KRH31526	1	0	0	2	1	0	0	0	0	0	0	0	0	0
transcript:KRH31527	0	0	0	0	0	0	0	0	0	0	0	0	0	2
transcript:KRH31531	2	1	12	0	5	4	1	0	1	0	1	0	1	2
transcript:KRH31532	849.512	608.339	334.14	842.729	674.225	861.504	335	359	444	431.477	422	351.004	442	485
transcript:KRH31533	0	0	0	0	0	0	0	0	0	0	0	0	0	0.376
transcript:KRH31535	0	0	0	0	0	0	0	0	0	0	0	0	0	0.376
transcript:KRH31536	0	0	0	0	0	0	0	0	0	0	0	0	0	0.376
transcript:KRH31534	0	1	14	5	4	4	91	136	116.002	118.997	124	149.002	130.003	129.872
transcript:KRH31538	0	34.643	21.218	63.036	32.369	41.737	273.489	240.489	136.986	105.189	351.829	307.382	150.216	147.116
transcript:KRH31537	32.155	5.489	0	5.829	0	6.275	0	0	0	0	0	0	8.658	8.954
transcript:KRH31539	0	0	17.784	0	0	0	0	0	0	0	0	0	0	0
transcript:KRH31540	56.552	20.972	0	85.511	33.628	62.283	438.37	555.394	146.094	295.732	610.654	576.829	257.387	315.039
transcript:KRH31541	1.019	0	0	1.015	1.007	1.009	7	1	3	1	6	2	2	1
transcript:KRH31542	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:KRH31543	939.229	752.234	501.8	572.253	711.662	683.815	13	34	29.015	64	33	30	37	70
transcript:KRH31544	8.472	5.06	2.416	12.028	0	5.791	0	0	0	0	0	0	0	0
transcript:KRH31545	1049.697	1673.8	1110.926	1631.722	958.165	911.945	404.537	451.248	410.933	497.934	429.551	457.158	499.906	516.648
transcript:KRH31547	70.322	69.11	45.411	79.521	58.873	80.113	114.751	178.886	185.941	200.991	160.753	150.599	138.791	207.981
transcript:KRH31546	459.949	354.581	287.776	207.583	381.492	431.889	399.249	409.114	339.059	442.009	534.247	477.401	461.209	429.019
transcript:KRH31548	0	2	24	13	1	1	114.728	184.737	121.515	148.481	146.25	186.497	122.269	208.478
transcript:KRH31549	0	0	0	0	0	0	44	34	13	7	44	34	111	15
transcript:KRH31550	83	52.007	67.436	41.192	80.042	105.99	32	45	54	34.003	43.016	36	60.015	61
transcript:KRH31551	1229.279	1440.829	1153.508	977.558	1023.78	1271.637	1843.398	1964.758	2160.836	2584.621	2317.247	2216.694	2455.718	2488.448
transcript:KRH31552	3	2	8	4	9	5	6	8	6	8	13	11	7	11
transcript:KRH31554	0	7.077	0	0	0	0	26.75	12.638	0	49.223	9.375	7.201	40.956	7.497
transcript:KRH31553	50.432	38.119	22.25	33.206	44.667	23.997	0	24.503	46.001	0	26.625	28.799	0	53.139
transcript:KRH31555	26.784	19.902	17.875	14.397	24.166	27.001	0.625	2.43	0	1.889	0	0	4.522	1.682
transcript:KRH31556	26.784	19.902	17.875	14.397	24.166	27.001	0.625	2.43	0	1.889	0	0	4.522	1.682
transcript:KRH31557	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:KRH31558	243.638	2245.967	1805.702	1302.616	226.105	267.002	772.382	677.998	293	247.032	1053.003	735.991	258.001	381.993
transcript:KRH31559	89	768.828	558.437	272	42.097	60	169.078	178.241	129.303	157.75	297.846	229.869	167.676	172.301
transcript:KRH31560	857.431	873.745	406.971	877.648	786.682	904.749	467.107	586.319	447.169	545.261	684.495	642.103	687.415	531.735
transcript:KRH31561	99.416	9.354	20.484	24.869	102.938	149.501	356.893	287.681	303.831	345.731	218.505	234.897	173.59	304.265
transcript:KRH31562	69.006	34	31	23	70.007	89	38	27	22	35	55	49	34	42
transcript:KRH31563	1313.516	571.684	402	706.346	1415.016	1408.302	742.188	814.994	878.985	1520.268	933.897	618.212	911.955	1317.209
transcript:KRH31564	209	154	111.274	135	131.614	197.045	228.966	218	269	315.994	275.779	239.723	296.074	290
transcript:KRH31565	23	14	25	10	15	16.032	4	5	11	7	3	14	12	14
transcript:KRH31566	5	34	33.584	26.808	6.134	4	35.881	41.618	57.405	47.018	58.319	54.133	50.825	45.33
transcript:KRH31567	107	165.15	281.545	357.297	110.146	72	1203	1230	1162	956.7	1603.931	1813.28	1065.036	969.099
transcript:KRH31568	13	36	23.273	15.007	12	12.931	12.134	6	15.167	18.301	25	16	14	12.437
transcript:KRH31569	743.11	1618.168	2094.379	1777.86	528.548	598.187	952	1235	1153.023	1247	961.312	1262	1300.824	1133
transcript:KRH31571	261.343	249.802	188.877	141.577	231.598	263.742	985.152	864.202	876.026	734.899	1033.646	1031.187	871.647	800.472
transcript:KRH31570	20.704	12.344	8.286	1.387	26.407	32.675	46.907	30.809	40.977	26.033	30.116	36.152	41.878	26.133
transcript:KRH31572	5	2	7	4	0	2.832	0	0	0	0	0	0	0	0
transcript:KRH31573	170.975	218	150	105.019	133.193	188	195.998	172.001	151.004	178.945	187.023	165.006	190.003	189.003
transcript:KRH31576	0	23.808	5.528	0	0	0	0	0	0	0	0	0	0	0
transcript:KRH31574	1983.958	5224.819	3869.282	5619.401	1476.319	1171.588	101	192	169.084	148.417	129.895	153.375	170.892	174.924
transcript:KRH31575	265.018	350.664	285.053	445.453	168.699	85.288	0	0	0	23.583	19.096	42.627	19.174	20.077
transcript:KRH31577	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:KRH31578	2.476	1	9.068	0	0	0	14.684	38.139	35.138	29.984	41.86	39.626	47.43	81.164
transcript:KRH31579	1.524	0	0	9	1	0	0	0	0	0	0	0	0	4.119
transcript:KRH31580	0	0	8.932	0	0	5	32.316	39.861	23.862	34.016	21.14	40.374	23.57	16.716
transcript:KRH31581	435.92	312	242.723	190	415.947	408.525	303.998	374.406	384	485.129	360.001	316.003	432.003	436.002
transcript:KRH31582	0	0	0	1	0	0	0	0	0	0	0	0	0	0
transcript:KRH31583	0	0	0	0	0	0	3	5	7	10	3	10	10	17
transcript:KRH31584	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:KRH31585	208.558	303.66	117.693	221.724	294.507	250.43	247.675	403.962	270.861	228.407	426.324	266.541	229.04	294.266
transcript:KRH31586	134.417	62.238	105.025	59.613	44.379	90.794	109.739	68.808	60.908	140.36	62.01	110.275	150.807	87.7
transcript:KRH31587	134.417	62.238	105.025	59.613	44.379	90.794	109.739	68.808	60.908	140.36	62.01	110.275	150.807	87.7
transcript:KRH31588	8	5	7	5	2	4	370	531	585	770	416	526	538	531
transcript:KRH31589	394.868	485.526	378.839	267.601	326.926	389.261	612.071	678.83	555.919	555.22	771.817	735.431	721.026	563.193
transcript:KRH31590	0	14.93	2.425	2.401	14.612	9.415	1.61	1.711	0	0	0	0	4.134	0
transcript:KRH31591	9.59	0	1.863	0	0	0	0	0	0	0	0	0	0	1.468
transcript:KRH31593	126.001	104.287	61.028	40	98.266	177	13.626	16.413	26.914	19.345	19.958	22.149	43.062	23.817
transcript:KRH31592	0	0	0	0	33.734	0	28.613	17.585	30.086	33.646	12.503	31.14	26.581	25.186
transcript:KRH31594	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:KRH31595	0	6	23	20	0	0	2316.94	2936.194	3224.56	2979.562	2317	3187.542	4027.85	3483.9
transcript:KRH31596	0	0	0	0	0	0	0	0	0	0	0	7.617	0	0
transcript:KRH31598	149.282	174.173	89.789	111	94.01	165	92.108	108.7	138.452	130.196	144.782	130.167	161.312	147.798
transcript:KRH31597	2.731	6.855	11.215	0	11.311	0	0	7.69	0	7.551	3.005	0	0	2.905
transcript:KRH31599	2	0	0	0	0	0	3	1	3	0	3	0	0	0
transcript:KRH31600	17.55	0	0	0	0	0	510.585	0	0	0	0	0	0	0
transcript:KRH31602	19.839	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:KRH31603	625.791	401.711	323.68	327.114	479.105	469.032	0	676.754	576.626	787.089	843.14	779.186	743.252	706.503
transcript:KRH31601	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:KRH31604	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:KRH31605	24.185	144.428	15.479	0	48.014	32.845	0	11.145	0	44.064	0	33.62	39.067	11.775
transcript:KRH31606	13.998	15.975	12.998	6.051	14.868	8.861	0	0	4.023	0	0	0	1	1
transcript:KRH31607	891.616	1990.325	1422.542	1056.385	787.647	675.573	134.278	218.524	233.782	289.687	246.637	248.224	413.793	346.66
transcript:KRH23724	7.989	1.074	2.174	3.475	8.044	2.385	35.016	64.437	42.33	66.672	68.417	52.394	60.869	39.668
transcript:KRH23725	5	3	2	5	4	4	21	42	26	28	43	42	45	25
transcript:KRH23726	6	6	15	3	2	7	4.017	4.012	12.065	13.04	5	5.008	5.839	10.026
transcript:KRH23727	0	1	1	0	0	0	0	0	0	0	0	1.006	0	0
transcript:KRH23728	9.558	0	50.413	68.275	73.717	59.341	145.909	87.311	95.62	110.487	90.768	120.499	177.864	160.802
transcript:KRH23729	113.359	163.802	105.691	79.853	59.572	98.078	116.522	143.44	170.15	207.872	158.328	155.639	146.036	174.906
transcript:KRH23730	113.359	163.802	105.691	79.853	59.572	98.078	116.522	143.44	170.15	207.872	158.328	155.639	146.036	174.906
transcript:KRH23731	0.857	0	0.955	7.509	3.738	0	13.523	27.404	32.54	0	44.788	32.611	13.032	41.192
transcript:KRH23732	0.857	0	0.955	7.509	3.738	0	13.523	27.404	32.54	0	44.788	32.611	13.032	41.192
transcript:KRH23733	19	36	33	8	18.174	23.502	9	9	14	15	12	12	7	6
transcript:KRH23735	267.647	335.239	300.898	270.512	244.917	261.689	347.231	371.948	482.935	486.377	440.082	433.98	503.216	537.163
transcript:KRH23734	0	0	0	0	0	0	92.282	0	0	32.684	0	0	0	0
transcript:KRH23736	47.694	68.389	42.52	99.086	63.045	81.757	129.697	144.217	125.819	119.322	153.55	111.942	147.206	127.844
transcript:KRH23737	47.694	68.389	42.52	99.086	63.045	81.757	129.697	144.217	125.819	119.322	153.55	111.942	147.206	127.844
transcript:KRH23738	295.989	417.721	319.771	379.305	272	384.988	182.999	154.929	205	221.007	216.772	191.628	214.998	206.997
transcript:KRH23739	22.059	11.288	51.121	12.769	0	4.91	0	25.786	6.242	21.752	12.619	6.167	18.263	14.742
transcript:KRH23740	436.433	448.219	332.153	348.586	415.076	492.115	372.724	372.67	393.728	421.391	439.215	456.233	479.862	418.969
transcript:KRH23741	657.203	874.365	457.502	556.846	603.49	537.718	16	13	33.096	62	11	17	45	52
transcript:KRH23742	70	19	26	27	55.011	58.158	9	15	9	20	19	28	24	22
transcript:KRH23743	464.922	510.24	368.641	275.843	535.473	457.647	1168.117	1204.382	1083.604	1280.4	1417.233	1107.215	1327.321	1299.367
transcript:KRH23744	208.699	76.04	169.947	190.415	93.173	120.17	33.369	80.449	204.679	151.775	166.968	159.431	109.268	79.244
transcript:KRH23745	0	4	13	10	0	0	21.891	32.231	25.767	16.843	15.156	52.501	18.186	20.998
transcript:KRH23746	1	0	0	0	1	0	25.109	52.769	42.233	56.167	47.844	76.499	57.814	34.002
transcript:KRH23747	556.751	569.943	417.275	528.618	482.294	475.007	504.946	541.026	638.856	612.003	611.821	683.743	745.31	629.927
transcript:KRH23748	498.455	870.598	1063.088	958.306	503.489	526.435	889.013	986.816	1187	1499.45	1022.999	1037.319	1480.019	1421.999
transcript:KRH23749	998.944	6	2	3	857.521	942.082	4	2	7	6	6	4	5	2
transcript:KRH23750	423.594	485.619	421.803	475.809	430.146	607.667	1249	1063	1417.621	1553.676	1347.679	1153	1243.691	1591
transcript:KRH23751	1081.192	2395.884	2230.28	1583.373	1172.119	1674.126	15107.57	12589.891	12294.694	12600.612	12123.109	11016.962	10364.633	12441.661
transcript:KRH23752	296.44	333.488	304.155	142.278	178.777	156.583	220.887	144.075	277.144	379.559	251.509	226.872	243.008	326.928
transcript:KRH23753	862.686	1415.672	1024.451	1243.89	766.735	815.048	1253.922	1433	1624	1705	1574	1629	1749.973	1811
transcript:KRH23754	577.898	526.906	371.686	423.086	305.993	213	3	0	25	70.637	7	12	0	41.926
transcript:KRH23755	8.101	44.09	8.787	34.733	21.158	0	0	15	0	15.363	0	0	21	9.074
transcript:KRH23756	5608.608	2917.407	1953.75	2703.383	4741.418	4941.091	1645.936	1775.908	2111.327	2333.334	1767.893	1887.349	2192.076	2516.56
transcript:KRH23757	90.346	132.483	75.727	51.65	105.063	109.316	28.859	44.601	52.089	49.499	23.745	22.503	20.97	22.275
transcript:KRH23758	1759.965	1827.241	933.766	1699.261	1457.604	1676.782	344.141	338.399	359.911	498.501	306.255	318.497	422.03	426.672
transcript:KRH23760	1255.249	411.736	684.114	0	0	0	0	0	0	0	0	59.6	0	82.607
transcript:KRH23761	0	1359.47	0	213.585	815.283	538.888	7.628	33.347	48.096	62.315	104.713	0	45.004	0
transcript:KRH23759	745.35	490.869	560.681	884.16	760.358	1041.931	772.586	978.461	764.371	818.719	998.943	972.706	1081.883	950.338
transcript:KRH23762	28	25	37	39.093	35	32.042	2122	2594.987	186	98	2633	2232.241	104	131
transcript:KRH23763	286.512	295.038	382.618	442.434	312.672	300.674	156.071	168.122	147.719	138.229	209.39	201.095	174.265	171.111
transcript:KRH23764	377.937	287.292	253.539	178.03	195.438	269.482	6.929	10.878	11.281	32.771	40.61	35.905	10.735	14.889
transcript:KRH23769	0	0	0	2.029	0	0	0	0	0	0	0	0	0	0
transcript:KRH23765	2.554	0	0	7.999	3.767	7.256	0	21.998	0	0	5.794	15.248	6.16	3.324
transcript:KRH23767	0	0	0	5.968	9.398	12.035	21.912	0	0	0	0	10.092	0	0
transcript:KRH23768	5.412	7.81	7.003	0	0	0	0	0	8.292	5.326	12.626	0	8.347	0
transcript:KRH23766	0	7.221	0	0	0	0	0	0	0	0	0	0	0	9.258
transcript:KRH23770	26	14	22	23	12.003	23	24	45	4	4	48.998	38	11	12
transcript:KRH23771	664.928	1214.178	1554.403	1111.615	684.346	674.669	1908.714	2495.229	2683.954	3234.13	2583.09	2806.554	3400.955	3313.969
transcript:KRH23772	15.272	51.67	68.988	45.539	12.268	28.151	23.216	39.101	52.546	63.136	42.465	57.811	41.567	63.45
transcript:KRH23774	170.805	146.534	130.368	101.475	124.487	122.678	31.286	45.643	49.29	46.421	45.285	31.821	130.716	50.169
transcript:KRH23773	334.196	604.468	572.644	587.849	349.513	453.631	1115.36	1110.521	1301.697	1469.697	1250.471	1262.323	1347.035	1376.92
transcript:KRH23775	2	0	0	0	0	0	0	0	0	1	0	0	0	0
