feature_id	SRR39669458	SRR39669459	SRR39669468	SRR39669469	SRR39669470	SRR39669471	SRR39669472	SRR39669473	SRR39669474	SRR39669475	SRR39669460	SRR39669461	SRR39669462	SRR39669463	SRR39669464	SRR39669465	SRR39669466	SRR39669467
transcript:TKW33961	0	81.321	74.982	84.844	70.732	116.519	44.44	0	27.687	91.317	87.512	152.229	264.963	45.961	238.985	0	0	51.051
transcript:TKW33967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TKW33962	134.594	114.477	45.797	127.995	119.874	149.719	66.483	65.165	125.173	232.057	142.004	73.553	201.737	203.614	187.372	76.332	52.601	34.488
transcript:TKW33964	160.64	0	60.333	0	0	40.515	0	0	0	0	142.803	60.509	0	131.229	64.202	47.983	41.411	37.974
transcript:TKW33966	0	0	17.674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TKW33963	228.383	427.203	100.107	275.581	0	0	95.039	88.417	138.07	268.813	264.341	146.355	0	0	325.921	0	39.994	59.244
transcript:TKW33965	228.383	0	100.107	275.581	516.393	719.247	95.039	88.417	138.07	268.813	264.341	146.355	621.3	742.196	328.521	193.685	39.994	59.244
transcript:TKW33968	28	41	19	19	25	26	9	10	14	15	21.456	14	22	31	27	8	3	8
transcript:TKW33969	3006	2093	1665	627	624	1197	290	283	688	2073.952	2379.44	1774	1600	1985	1964	453	261	461
transcript:TKW33970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TKW33971	1	0	1	0	0	0	2	2	2	2	2	0	1	2	2	0	2	7
transcript:TKW33972	66	211	426	187	196	78	22	194	103	110	84	71	47	79	55	86	56	321
transcript:TKW33973	31	31	54	35	26	53	24	32	27	47	48	39	41	53	51	32	28	17
transcript:TKW33975	856.894	433.62	664.734	177.277	204.413	333.16	31.519	35	75.618	503.354	726.027	770.464	250.008	267.69	284.581	37.956	30.577	68.3
transcript:TKW33974	104.106	63.38	152.266	16.723	15.587	15.84	1.481	0	1.382	53.646	95.973	56.536	24.992	48.31	18.419	2.044	2.423	6.7
transcript:TKW33976	777	442	632	1476	1410	1737	221	265	339	432	381	372	729	835	904	362	278	570
transcript:TKW33977	728.192	536.514	895.944	934.141	880.792	656.135	327.218	384.176	524.861	730.111	760.66	710.191	666.22	739.436	744.155	544.45	316.819	393.101
transcript:TKW33978	1863.803	1768.891	2146.055	1614.859	1594.208	1543.865	604.782	907.831	1276.139	2132.046	2023.34	1730.583	1282.78	1386.564	1395.843	1008.642	918.181	909.899
transcript:TKW33979	90.461	83.52	97.422	65.512	54.018	108.293	42.496	69.973	73.384	96.62	101.275	101.778	52.135	65.74	54.679	64.039	86.909	70.183
transcript:TKW33980	817.785	872.236	1309.372	1045.959	1099.986	1138.707	411.93	474.024	540.992	1014.461	1072.513	768.596	842.239	939.262	953.81	469.961	418.07	315.819
transcript:TKW33981	13.974	18.014	2.004	0	0	1.559	1.494	0	20.875	1.473	1.671	14.647	0	0	2.667	8.199	5.289	6.186
transcript:TKW33982	74.762	93.468	42.254	16.622	16.894	15.503	20.726	37.273	63.889	56.673	105.63	91.865	30.007	28.72	27.701	97.019	41.069	74.043
transcript:TKW33983	298.661	256.517	270.742	164.378	163.106	268.346	137.78	123.727	275.236	399.671	342.714	290.487	344.993	337.28	350.632	210.783	114.642	135.771
transcript:TKW33984	234.479	215	212.001	305	299.999	274.877	150	171	236	283.002	268	172.256	262	341	315.374	226.618	216.355	113
transcript:TKW33985	231	157	116	654	512	395	122	308	225	332	219	150	198	238	214	258	100	537.064
transcript:TKW33986	864.64	751	628	567	614	698	294	262	441	810	799.003	628	685	774	762	314	296	230
transcript:TKW33987	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TKW33988	3688	2671	2017	2731	2714	2402	867	949	1426	3064	2411	2526	3391	3767	3568.541	1126.011	904	1000.065
transcript:TKW33989	2	1	1	0	5	0	0	3	1	14	2	7	1	0	0	2	2	2
transcript:TKW33990	49	68	38	13	15	10	3	0	4	40	79	65	12	15	23	3	3	1
transcript:TKW33991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TKW33992	169	96	104	38	27	61	30	29	31	61	97	70.096	74	133	97.001	24	26	41
transcript:TKW33993	166	126	126	44	45	55	11	5	9	70	91	122	99	126	115	11	12	13
transcript:TKW33994	8	13	8	9	4	4	1	2	1	4	3	7	9	8	4	0	2	9
transcript:TKW33995	9	13	9	6	2	14	0	0	5	11	10	11	8	19	8	4	2	2
transcript:TKW33996	0	0	1	5	2	0	0	0	1	14	5	2	0	3	0	0	0	2
transcript:TKW33997	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
transcript:TKW33998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TKW33999	4128	2873	2882	2880.721	2793	2681	791	1012	1328.093	3364	3430	2783	2652	2838	2823	1056	963	721
transcript:TKW34000	8377.642	5063.971	3477.262	5059.583	5008.38	5345.118	2067.006	1806	3655.277	3964.125	7271.039	9723.098	3573.017	4160.234	4067.023	2526.275	1714.179	2168.222
transcript:TKW34001	63.798	47.029	56.738	33.417	40.62	26.882	0	0	1.723	20.452	56.998	77.902	1.983	13.237	25.131	1.725	1.821	5.778
transcript:TKW34002	6467.686	5263	5138.85	4377.71	4346.13	4221	2262	2368	3683.01	5598.755	5640	5847	4524	4238.4	4625	3296	2290	3216
transcript:TKW34003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TKW34004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TKW34005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TKW34006	2	1.011	1	0	0	1	0	0	0	1	2	0	1.016	2	3.053	0	1	1
transcript:TKW34007	383	333	538	461	462	652	161	359	375	514	505	297	447	553	468	421	336	272
transcript:TKW34008	402	380	485	478.018	472.087	434	264	367	412	476.169	406	401	331	412	351	335	359	209
transcript:TKW34009	27.095	6.216	0	0	0	3.734	0	5	5	0	0	22	0	8.085	43.642	0	4	4
transcript:TKW34010	32.905	35.784	61	34	24	51.266	4	0	0	54	56	0	41	54.915	12.358	10	0	0
transcript:TKW34011	0	4.848	0	6	0	0	0	2.496	3	20.924	17	0	3	3.985	7	6.506	12	16
transcript:TKW34012	1	0	1	0	6	4	0	2.504	0	21.076	0	7	0	4.015	0	22.494	0	0
transcript:TKW34013	662	756	705	1035	1069	937	492	609	678	902	873	900	592	685	637	627	530	603
transcript:TKW34014	1741	1646	581	581	445.179	865	798	589	1350	1530.87	1323	1388.995	1136	1223	1289	985	375	1106
transcript:TKW34015	1010.006	434	803	336	289	299	26	16	83	589	528	422	518	697	597	38	29	34
transcript:TKW34016	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
transcript:TKW34017	562.826	293.876	689.878	158.14	138.604	199.579	34.616	80.935	138.708	109.116	142.56	116.636	502.524	718.845	656.145	89.419	44.176	68.573
transcript:TKW34018	33.174	13.13	27.552	17.555	21.67	17.51	10.85	7.109	44.301	9.917	8.442	8.17	23.411	34.155	27.984	8.816	2.89	8.003
transcript:TKW34019	2	8	3	1	1	1	3	1	1	4	2	9	5	6	3	0	3	1
transcript:TKW34020	175	140	198	263	275	203	135	123	137	179	152	151	189	194	243	130	123	141
transcript:TKW34023	13.415	0	0	0	0	0	0	0	0	13.807	0	0	0	0	0	0	0	0
transcript:TKW34022	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TKW34021	133.585	83	69	95	0	61	6	23	29	76.193	76	68	129	152	119	25	13	53
transcript:TKW34024	18586.975	14364.003	7566	4991	4613	7371.645	4692	4312.601	9200	14053.998	13049.938	13409.481	11872.944	11620.843	12332	6600.981	2861	7084.084
transcript:TKW34025	779	921	874	399	394	449	90	138	258	744	821	921	561	618	617	203	233	156
transcript:TKW34026	78	44	26	17	12	24	2	1	6	58	51	42	81	98	88	0	3	6
transcript:TKW34027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TKW34028	0	1	5	0	0	0	4	0	0	6	3	1	0	3	1	3	32	11
transcript:TKW34029	3470	2575	3205	4929	4842	4922.475	2409.068	2327.053	3473.087	3169	3116	3214	3243	3723.83	3892	3294	2683	2231
transcript:TKW34030	8	13	4	5	10	0	6	2	9	4	11	3	7	0	13	4	0	8
transcript:TKW34031	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TKW34032	2	4	0	1	0	0	1	1	5	8	9	2	4	5	2	3	2	2
transcript:TKW34035	27.779	36.248	55.037	34.542	32.37	30.95	3.367	12.606	16.263	41.668	56.902	31.5	53.554	39.138	62.826	10.754	22.832	11.847
transcript:TKW34036	39.522	24.904	24.258	24.616	38.663	38.541	14.633	19.742	13.081	38.494	49.597	24.361	35.335	53.477	49.936	16.217	15.168	22.153
transcript:TKW34033	17.699	2.848	12.806	19.842	0	8.509	0	5.652	8.656	0	0	5.14	0	3.572	0	11.028	0	0
transcript:TKW34034	0	0	0	0	24.967	0	0	0	0	15.837	19.501	0	5.111	21.814	13.237	0	0	0
transcript:TKW34038	643.245	323.262	426.256	490.886	448.348	561.463	141.618	110.055	184.473	473.595	447.526	337.868	418.009	529.48	483.653	179.791	111.796	152.377
transcript:TKW34037	67.184	0	0	0	0	21.295	20.194	34.197	0	0	17.676	0	0	0	0	10.379	0	0
transcript:TKW34039	0	0	0	5	1	3	2	4	7	2	1	2	4	5	1	2	9	5
transcript:TKW34040	19	93	10	23	20	29.549	11	17	41	139	135	57	30	37	56	66	29	31
transcript:TKW34041	736	587	685	750	776	1749	95	164	179	866	1030	699	694	797	734.001	207	255	172
transcript:TKW34042	6504.151	4767.7	3277.958	3321.817	3340.005	3944.274	2512.831	2563.261	3640.09	5267.258	5286.213	4857.661	3151.475	3453.484	3486.805	3522.211	3141.535	2209.17
transcript:TKW34043	9.849	26.194	5.042	11.202	2.995	4.726	14.169	7.739	7.91	14.742	4.787	3.192	6.525	9.516	4.773	9.789	6.465	6.83
transcript:TKW34044	1041.466	583.548	0	1526.663	1313.65	1154.115	433.965	533.112	1095.968	875.141	811.228	466.451	593.991	1204.708	1179.5	622.572	555.903	268.202
transcript:TKW34045	1041.466	583.548	1216.73	1526.663	1313.65	1154.115	433.965	533.112	1095.968	875.141	811.228	466.451	593.991	1204.708	1179.5	622.572	555.903	268.202
transcript:TKW34046	25.534	188.452	0	48.837	78.85	88.385	82.035	64.891	153.532	75.859	194.772	286.549	298.509	79.292	0	256.428	46.597	251.798
transcript:TKW34047	25.534	188.452	688.27	48.837	78.85	88.385	82.035	64.891	153.532	75.859	194.772	286.549	298.509	79.292	0	256.428	46.597	251.798
transcript:TKW34049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.615
transcript:TKW34050	0	176.679	0	38.148	0	0	0	0	0	0	0	15.158	0	30.554	79.963	0	0	160.385
transcript:TKW34051	0	0	0	0	0	0	0	0	0	13.498	0	0	0	0	0	0	0	0
transcript:TKW34048	0	0	0	0	0	0	0	0	0	0	2.42	0	6.101	0	0	3.007	3.158	0
transcript:TKW34052	154.47	73.474	32.471	29.575	32.327	40.421	8.233	23.51	40.447	121.95	115.454	34.627	57.729	109.687	77.28	39.913	18.089	0
transcript:TKW34053	627.53	514.847	402.616	461.278	585.673	638.579	200.767	205.49	233.553	712.552	566.126	440.215	516.17	587.759	448.757	211.08	138.753	0
transcript:TKW34054	339.222	445.64	528.826	192.584	174.528	191.891	180.931	312.437	407.288	415.055	395.571	256.122	134.695	157.204	158.955	319.591	358.511	65.487
transcript:TKW34055	2246.778	1351.36	1942.088	2855.332	2753.472	1619.109	780.069	1607.563	1773.712	2261.989	2183.6	1634.13	1151.305	1457.796	1350.045	1188.409	1237.489	786.513
transcript:TKW34056	3	0	3	0	2	1	1	9	0	6	3	0	0	0	0	4	10	9
transcript:TKW34057	1120	767	846	1308	1242	1105	479	397	604	869	844	902	802	969	970	448	377	460
transcript:TKW34058	1096	1149	1533	1493	1389	1417	1202	1035	1293	1304	1285	1278	1152	1141	1261	1181	967	1198
transcript:TKW34059	63.246	57.297	43.411	30.228	35.719	67.043	18.744	3.697	44.04	33.586	95.732	154.409	26.84	16.234	11.551	41.363	12	44.888
transcript:TKW34060	61.754	36.703	40.589	18.772	35.281	66.957	21.256	8.303	33.96	21.414	98.268	165.591	10.16	12.766	21.449	66.637	0	14.112
transcript:TKW34061	2370	1928	1622	1717	1892	2160.882	654.001	807	1476	2487	2135	1439	1974	2412.197	2320	888	831	588
transcript:TKW34062	2	0	0	1	1	0	0	3	0	3	0	1	4	0	0	2	0	0
transcript:TKW34063	107.48	85.151	70.007	57.324	75.011	56.854	18.164	44.809	57.728	112.342	72.62	125.327	61.456	62.378	48.554	26.996	39.275	25
transcript:TKW34064	788.52	517.849	1042.993	609.676	638.989	581.146	105.836	276.191	370.272	704.658	666.38	605.673	515.544	503.622	529.446	224.004	153.725	148
transcript:TKW34065	2	0	1	0	0	1	0	0	0	0	2	1	1	1	2	0	0	0
transcript:TKW34066	81	99	90	41	71	195	293	170	86	74	139	162	119	108	122	178	150	130
transcript:TKW34067	36	44	34	16	30	82	221	66	93	38	97	143	39	45	46	78	123	49
transcript:TKW34068	815	828	1260	183	173	319	309	231	233	555.998	867	788	333	273	322	358	351	152
transcript:TKW34069	633	237	498	188	243	823	1440	325	462	125	359	629	380	295	368	395	451	319
transcript:TKW34070	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0
transcript:TKW34071	1	0	1	7	9	11	0	0	1	2	2	1	2	4	3	0	1	0
transcript:TKW34072	7602.721	7267	11075.295	75913.316	75784.923	97766.569	225698.832	168957.248	176570.544	13356	15014	11647	62983.807	66551.368	71173.974	164038.168	182006.083	113172.497
transcript:TKW34073	40.775	79.431	82.264	567.205	632.824	581.437	330.244	148.973	308.131	154.143	126.972	128.807	60.343	188.633	156.378	150.304	141.937	77.563
transcript:TKW34077	44.747	0	42.782	133.06	108.972	344.597	713.036	348.484	195.011	67.031	82.406	0	236.027	213.848	154.809	235.81	426.36	120.903
transcript:TKW34074	8.022	5.278	15.493	39.649	44.166	61.088	54.538	179.099	57.976	32.239	30.799	7.911	37.528	18.023	32.599	77.129	76.32	53.769
transcript:TKW34076	17.107	13.854	25.461	22.841	49.277	81.93	109.063	45.333	63.467	25.316	22.824	15.647	15.373	20.992	28.314	68.012	49.81	14.476
transcript:TKW34075	14.349	2.437	0	123.246	58.761	58.948	168.14	112.11	43.414	35.271	0	10.635	41.73	53.504	35.9	84.746	82.573	23.289
transcript:TKW34078	1216	1731	703	1101	1247	1531	2072.645	1434	1436	2701	3003.209	1951	1082	1130	1190	1511	1077	1095
transcript:TKW34079	1830.073	1296	1598.959	4099	3964	2915	2783	3271.64	3266	1943.114	1556	2355.92	1902	2028	2044.26	3843	2351	2791
transcript:TKW34080	4148	4809.499	4735	10471.707	10009.351	10697	37604.619	27177.632	11540.642	6836.949	6141.753	6221	5592	5615	6120	15305.965	15095	7008.999
transcript:TKW34081	4464	2964	4465	4961.044	4801	3892.603	1841	2061.653	2740.411	3617.995	3532	3618	3829.802	3920.313	3942.89	2139.505	1778	1965
transcript:TKW34082	273	332	258	250	287	311	346	263	263	392	538	458	201	249	220	242	272	160
transcript:TKW34083	3808.316	841	3515.524	1375	1358	1324	745	400	940	1169	1506	2973	1143	1300	1235	796	568	534
transcript:TKW34087	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0
transcript:TKW34085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TKW34089	1	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0
transcript:TKW34084	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TKW34086	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TKW34088	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
transcript:TKW34090	2182.337	1807	2357	2791	2901.695	1767	1382	1498.268	2257	2111	2037	2046.013	1342	1588.6	1628	1866	1919	1299
transcript:TKW34091	0	1	0	0	0	0	3	2	2	0	3	0	1	0	1	2	0	1
transcript:TKW34092	2.187	0	0	2.517	14.944	0	0	0	6.47	2.131	0	0	0	0	0	0	0	0
transcript:TKW34094	1980.598	1363.457	1449.831	1252.676	1284.263	1408.006	389.008	499.152	888.144	1725.167	1705.475	1406.412	1468.754	1724.255	1738.337	647.36	492.52	438.693
transcript:TKW34093	461.542	381.989	484.131	835.171	765.535	788.543	397.736	386.254	386.737	533.488	460.575	491.655	701.87	694.139	689.044	329.714	347.468	232.44
transcript:TKW34095	3	18	15	12	8	7	10	28	26	32	19	20	4	9	13	24	21	17
transcript:TKW34096	408.753	438.554	266.038	199.165	196.268	341.45	62.256	103.594	118.649	510.34	503.95	368.933	394.376	427.605	417.619	106.926	73.012	51.867
transcript:TKW34097	969	786	930	800	756	788	296	297	524	1025	1028	842	669	753	756	390	325	366
transcript:TKW34099	231	232.76	200	89.016	74	116	49.376	67	109.365	428.942	314.689	223	104	89.179	130.504	95	64.013	65
transcript:TKW34098	0	16.24	0	6.984	0	0	16.624	0	11.635	19.058	3.311	0	0	62.821	12.496	0	16.987	0
transcript:TKW34100	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
transcript:TKW34101	4370	3031	2267	1891	1700	2329	1126	1042	1663	3115	3052	3380	2080	2526	2332	1211	737	1628
transcript:TKW34104	0	0	85.941	0	93.375	0	0	0	0	0	0	31.858	53.21	0	67.274	0	0	0
transcript:TKW34103	0	174.706	0	79.615	0	98.222	0	63.172	148.581	165.726	146.046	0	0	58.915	0	77.596	38.467	0
transcript:TKW34102	1090.835	1167.158	1293.363	1600.673	1475.855	1805.446	814.796	1179.035	1478.053	1334.435	1107.315	957.152	1440.364	1657.305	1686.993	1192.479	1051.226	760.945
transcript:TKW34105	201.068	0	246.696	252.712	405.771	304.706	297.687	123.071	177.542	105.851	198.64	219.512	270.425	243.497	134.573	199.925	256.013	56.757
transcript:TKW34106	61.485	0	0	0	0	5.626	91.517	38.722	13.824	15.988	0	48.478	0	7.282	27.159	0	66.295	89.297
transcript:TKW34107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TKW34108	1121	988	1059	1688	1649	1596	1050	1042	1258	1402	1404	1051	1243	1250	1343	1038	1000	633
transcript:TKW34109	26.393	38.004	22.789	20.234	16.331	9.639	37.013	12.422	26.697	24.019	17.08	2.538	13.599	23.215	34.592	2.286	23.759	2.433
transcript:TKW34110	3849.922	2762.563	2845.129	3655.766	3906.669	3738.361	2144.987	2339.578	3149.303	3961.981	3566.92	2522.462	2922.401	3454.785	3365.408	2389.714	2540.241	1042.567
transcript:TKW34111	12979.337	9892	7550	8175.646	8205.867	9063.127	6649.965	6309	8305	12720.029	12667.114	11678.446	7921.003	8524.974	8301	7209	5817	5861
transcript:TKW34112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TKW34114	132.794	70.869	136.863	177.034	226.542	172.472	57.485	34.035	56.577	78.767	139.453	73.581	199.539	182.676	160.099	30.394	62.35	54.678
transcript:TKW34115	162.533	166.852	305.697	269.58	304.153	243.901	70.25	58.995	104.934	234.845	188.053	198.28	258.863	288.185	332.781	75.802	54.879	70.462
transcript:TKW34113	0	0	29.416	0	0	0	0	0	0	0	0	18.353	0	0	0	0	0	0
transcript:TKW34117	0	0	29.416	0	0	0	0	0	0	0	0	18.353	0	0	0	0	0	0
transcript:TKW34116	111.674	96.279	116.608	190.442	195.305	174.627	54.264	68.029	116.489	168.387	139.494	72.433	169.598	230.14	202.12	59.803	36.771	23.861
transcript:TKW34119	289.205	272.76	296.267	417.919	412.498	210.747	71	126.85	133.437	234.607	267.018	198.504	262.494	233.153	272.369	102	108	95
transcript:TKW34118	10.795	14.24	5.733	27.081	13.107	20.253	0	4.15	9.563	2.393	19.982	10.496	15.506	23.847	11.631	0	0	0
transcript:TKW34120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TKW34121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TKW34122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TKW34123	789.327	186.137	377.326	557.782	68.623	533.664	296.609	0	338.819	624.762	474.164	375.664	0	776.374	813.729	0	0	337.992
transcript:TKW34126	579.392	768.907	358.204	0	402.051	0	146.845	467.389	726.326	606.317	665.929	431.225	612.513	0	76.987	489.966	530.36	310.602
transcript:TKW34129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TKW34130	260.341	153.954	0	88.302	108.049	261.267	0	76.008	238.57	80.138	199.625	67.622	121.727	118.713	46.9	213.811	148.943	0
transcript:TKW34124	293.26	478.725	138.585	0	265.44	99.326	0	264.578	424.573	387.568	495.641	274.169	382.518	100.267	0	335.211	311.673	0
transcript:TKW34125	1121.642	643.982	434.261	643.14	342.965	729.7	521.333	326.657	888.765	886.061	862.22	675.986	684.707	925.528	1027.316	656.225	372.024	387.884
transcript:TKW34127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TKW34128	144.083	15.841	131.583	10.659	22.832	0	46.213	0	63.789	124.418	22.492	84.868	0	8.157	60.444	0	0	54.611
transcript:TKW34131	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	1
transcript:TKW34132	0	4.578	1.04	0	1.039	0	0	0	0	4.01	4.223	1.467	2.787	0	0	0	0	2.911
transcript:TKW34133	17.954	1.876	0	3.118	0	3.129	0	4.368	3.156	9.728	18.706	0	7.748	3.092	4.233	13.788	0	0
transcript:TKW34134	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TKW34135	101	263	143	202	217	255	527	389	314	546	296	191	114	116	97	814	522	230
transcript:TKW34136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TKW34138	31.033	48.464	29.396	90.911	111.034	48.369	45.41	29.176	48.651	51.699	108.953	86.812	108.042	92.976	30.7	138.074	46.658	97.62
transcript:TKW34137	852.966	806.536	869.604	1047.089	925.973	1034.631	467.59	748.824	772.349	1177.301	1033.047	873.687	643.958	716.024	814.3	714.926	663.342	544.38
transcript:TKW34139	3683	3684.662	3469.485	4510	4760	4680	3809	5043	4756	4815	4520.701	3268	2994.003	4526	4030	3428	5185	1623
transcript:TKW34140	1333.142	1079.999	1013.999	1312	1338	1564	367	412	717	1340	1466.994	1087	1295	1371	1406	618	428	371
transcript:TKW34141	2083	2273.022	2729	2866.416	2944.748	2800	1503.993	1859	2307	2642	2643.959	2309.765	2014	2061	2173.844	2083.298	2034	1276
transcript:TKW34142	356.805	787.48	783.123	162.324	0	287.651	0	0	114.578	452.001	475.565	765.472	455.479	348.701	561.587	79.165	179.251	280.777
transcript:TKW34143	1082.195	494.52	365.877	1673.689	1626	1297.349	570	642	751.422	868.999	830.435	371.528	721.521	1011.299	733.908	739.835	431.749	253.223
transcript:TKW34144	4407	3614	1828.005	928	858	1244	699	808.029	1764	3512	2854.349	3197	2464	2337	2514	1237	693	1767
transcript:TKW34145	4692	4256	4936	5319.099	5021	4354.998	2200	3337	3711	5401	5711.313	4095.605	3411	4225	4113.71	2867	2922	1571
transcript:TKW34146	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0
transcript:TKW34147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TKW34148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TKW34149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TKW34150	0	2	1	4	8	0	3	0	0	7	1	1	0	1	0	1	1	4
transcript:TKW34151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TKW34152	256	327	309	142	117	204	29	40	131	338	305	189	318.009	354	353	81	20	44
transcript:TKW34153	1480	1493	1373	1687	1542	1392	2650	2078.262	1588	1906	1728	1436	1155	1123	1218.161	1659	1663	927
transcript:TKW34154	43	64	101	887	849	299	306	568	514	192	156	87	226	240	273	413	551	558
transcript:TKW34155	0	2	1	6	2	1	0	9	4	2	4	4	4	2	0	4	6	3
transcript:TKW34156	7	37	7	3	0	8	5	17	15	24	23	4	10	5	19	3	4	17
transcript:TKW34157	3	3.995	14	6	6	6	4	1	3	5	13	0	2.11	4	6	4	0	9
transcript:TKW34158	0	1.005	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
transcript:TKW34159	8	121	17	28	20	39	56	48	78	180	115	72	17	35	19	124	150	53
transcript:TKW34160	0	0	0	0	1	0	12	6	4	0	0	0	3	0	1.001	1	4	11
transcript:TKW34161	29	183	46	824	951	2138	7089.221	5953	4024	320	182	134	1399	1357.269	1492.999	5744	5886	3376
transcript:TKW34162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TKW34163	395.982	1175	815	2893	2873.023	4685	3376.781	3568.205	7873	2700.048	1978.913	898	3118	3471	3267	7750.999	3748	7792
transcript:TKW34164	311	67	164.201	231	235	256	107	85	94	148	142	190	196	237	215	200	98	48
transcript:TKW34165	0	1	2	3	7	0	3	1	6	0	0	2	0	2	0	0	7	6
transcript:TKW34166	87	35	25	42	29	59	136	65	91	143	88	86	28	36	38	123	131	33
transcript:TKW34167	5229.527	3501.079	3379.602	4904.155	4962.062	4662	2668.371	3598.606	5306.886	4493.386	4321	3056.152	4274.884	5330.312	5092.554	2825.278	3382.727	1816
transcript:TKW34168	30.506	1.921	0	0	0	0	2.629	57.394	17.114	12.614	0	1.654	5.332	3.688	2.446	9.722	13.273	0
transcript:TKW34170	413.672	160.386	265.075	752.999	639.006	649.886	282.374	297.464	341.14	425.552	498.367	291.765	405.386	614.039	420.437	276.203	256.593	125.233
transcript:TKW34169	1581.328	1246.614	2633.925	2565.698	2670.99	3103.657	1615.626	1601.536	1378.86	2260.448	2227.633	2393.235	1957.614	1917.961	2350.563	1316.82	1742.407	1237.767
transcript:TKW34171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TKW34172	105	0	0	0	0	0	73	88	90	0	0	0	0	0	0	0	0	0
transcript:TKW34173	0	58	155	78	93	65	0	0	0	82	66	58	71	56	69	97	100	84
transcript:TKW34174	1703.637	1034.783	1291.386	861.881	829	1253	717	780.046	931.444	1085.978	1187.269	1139	849	1046	1043	855	790	678
transcript:TKW34175	691.439	203.217	478.614	367.119	333	621	467	302.954	370.556	291.022	354.731	462	192	215	177	273	294	244
transcript:TKW34176	177	72	54	73	74	145	8	19	8	100	48	56	132	201	166	10	5	15
transcript:TKW34177	1594.718	1254	1158	755	880.215	916	636	541	614	1402	1189	1193	1076	1149	1134	803	597	650
transcript:TKW34179	0	0	8	5	8	17	29	13	6	24	9	3	12	5	3	14	6	3
transcript:TKW34178	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TKW34180	1381	813	853	1225	1085	1516	1345	661	746.074	1281	1367	1314	931	1272	1100	876	678	708
transcript:TKW34181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TKW34182	2	0	2	2	1	11	2	4	1	3	3	5	4	5	2	2	1	5
transcript:TKW34183	499	448	532	637	556	464	402	346	382	561	604	535	488	529	539	429	309	412
transcript:TKW34184	3886.985	6536.56	3626.55	17416.663	17574.895	25095.813	69632.604	60196.601	52370.507	8754.461	7871.819	6260.137	8272.872	9880.993	9971.734	78025.475	58541.44	20716.892
